ticker,name,market,close,contractions_count,contractions_history,last_depth_pct,volume_dry_up,vol_ratio,vcp_score,jump_score,pivot_point,pivot_distance_pct,note,vcp_mode
047040,대우건설,KOSPI,7550,4,"[3.6, 14.7, 5.3, 5.0]",4.95,False,2.92,70,60,3835,-49.21,VCP Pattern Detected,Classic
103590,일진전기,KOSPI,72400,4,"[13.1, 20.9, 12.9, 6.5]",6.46,False,1.81,60,30,63500,-12.29,VCP Pattern Detected,Classic
452260,한화갤러리아,KOSPI,2625,9,"[3.8, 4.0, 5.3, 4.8, 0.0, 1.8, 22.1, 20.1, 7.4]",7.38,True,0.71,60,50,2235,-14.86,VCP Pattern Detected,Classic
032820,우리기술,KOSDAQ,12760,4,"[12.1, 6.4, 31.3, 10.1]",10.14,True,0.74,60,50,4045,-68.3,VCP Pattern Detected,Classic
010690,화신,KOSPI,11550,4,"[13.3, 8.6, 14.7, 9.1]",9.1,False,1.84,60,30,9780,-15.32,VCP Pattern Detected,Classic
064850,에프앤가이드,KOSDAQ,17040,7,"[6.0, 5.1, 3.5, 5.9, 2.8, 5.0, 3.9]",3.87,False,3.91,50,60,9050,-46.89,VCP Pattern Detected,Classic
013520,화승코퍼레이션,KOSPI,2770,5,"[16.4, 5.3, 12.6, 4.8, 4.8]",4.8,False,5.25,50,40,2710,-2.17,VCP Pattern Detected,Classic
028050,삼성E&A,KOSPI,30900,8,"[4.0, 5.3, 15.7, 4.6, 5.4, 8.1, 4.1, 4.2]",4.2,False,1.25,50,40,32150,4.05,VCP Pattern Detected,Classic
012450,한화에어로스페이스,KOSPI,1323000,9,"[3.6, 17.6, 6.7, 11.4, 17.0, 11.4, 7.5, 16.5, 3.9]",3.86,False,2.27,50,60,1242000,-6.12,VCP Pattern Detected,Classic
028670,팬오션,KOSPI,5150,7,"[14.8, 8.6, 5.5, 3.6, 1.1, 13.4, 6.9]",6.87,False,4.38,40,30,5530,7.38,VCP Pattern Detected,Classic
365270,큐라클,KOSDAQ,14210,9,"[24.4, 7.2, 21.9, 19.5, 20.9, 4.1, 4.8, 8.8, 5.2]",5.24,False,1.19,40,60,12780,-10.06,VCP Pattern Detected,Classic
420770,기가비스,KOSDAQ,64700,4,"[18.8, 14.8, 16.3, 11.8]",11.83,False,1.11,40,30,65100,0.62,VCP Pattern Detected,Classic
036170,에이치엠넥스,KOSDAQ,2810,7,"[5.6, 6.5, 5.1, 9.1, 4.7, 21.1, 9.9]",9.9,False,1.74,40,30,1798,-36.01,VCP Pattern Detected,Classic
127120,제이에스링크,KOSDAQ,31950,8,"[0.0, 23.5, 20.4, 20.1, 14.3, 10.1, 13.3, 7.7]",7.73,False,0.83,40,30,31050,-2.82,VCP Pattern Detected,Classic
047770,코데즈컴바인,KOSDAQ,4420,8,"[11.1, 39.4, 4.4, 2.4, 7.5, 9.5, 12.1, 6.8]",6.82,False,1.62,40,30,3080,-30.32,VCP Pattern Detected,Classic
037350,성도이엔지,KOSDAQ,9920,7,"[5.0, 11.2, 5.5, 6.1, 9.1, 17.3, 7.0]",7.01,False,5.29,40,30,7420,-25.2,VCP Pattern Detected,Classic
138490,코오롱ENP,KOSPI,10690,7,"[3.8, 8.7, 16.5, 5.1, 10.1, 9.2, 9.8]",9.79,False,1.37,40,10,11850,10.85,VCP Pattern Detected,Classic
006800,미래에셋증권,KOSPI,56500,5,"[10.7, 16.5, 14.5, 9.1, 5.6]",5.57,False,0.85,40,60,28700,-49.2,VCP Pattern Detected,Classic
052690,한전기술,KOSPI,132900,4,"[22.7, 14.1, 13.3, 12.4]",12.39,False,0.86,40,30,151700,14.15,VCP Pattern Detected,Classic
010950,S-Oil,KOSPI,126500,6,"[5.1, 4.1, 14.8, 7.1, 7.7, 8.3]",8.33,False,5.29,40,10,120000,-5.14,VCP Pattern Detected,Classic
010120,엘에스일렉트릭,KOSPI,626000,8,"[0.0, 13.6, 9.9, 7.8, 13.8, 12.2, 6.4, 7.1]",7.05,False,1.15,40,10,539000,-13.9,VCP Pattern Detected,Classic
272210,한화시스템,KOSPI,116000,8,"[3.5, 15.5, 16.7, 16.5, 7.5, 9.2, 17.6, 5.1]",5.06,False,1.5,40,60,116500,0.43,VCP Pattern Detected,Classic
000720,현대건설,KOSPI,126900,6,"[11.5, 8.9, 15.8, 9.0, 11.9, 9.5]",9.52,False,1.77,40,30,109200,-13.95,VCP Pattern Detected,Classic
000880,한화,KOSPI,113300,7,"[12.1, 7.2, 27.5, 7.4, 4.2, 20.6, 7.9]",7.89,False,1.15,40,30,122900,8.47,VCP Pattern Detected,Classic
047810,한국항공우주,KOSPI,158500,7,"[16.9, 10.9, 7.6, 4.4, 7.3, 6.4, 7.5]",7.54,False,1.43,40,10,171200,8.01,VCP Pattern Detected,Classic
009150,삼성전기,KOSPI,362500,5,"[7.4, 5.8, 16.7, 7.5, 6.8]",6.85,False,1.47,40,30,292000,-19.45,VCP Pattern Detected,Classic
006340,대원전선,KOSPI,5000,10,"[1.8, 4.3, 7.1, 21.5, 7.9, 11.8, 12.5, 8.9, 7.2, 7.0]",7.05,False,2.67,40,30,3830,-23.4,VCP Pattern Detected,Classic
010820,퍼스텍,KOSPI,6710,9,"[11.0, 9.3, 0.0, 22.9, 6.9, 6.1, 7.8, 10.3, 5.6]",5.58,False,2.4,40,60,4840,-27.87,VCP Pattern Detected,Classic
319660,피에스케이,KOSDAQ,54400,7,"[10.7, 26.8, 4.1, 10.1, 0.0, 11.5, 12.7]",12.68,False,1.29,20,10,61500,13.05,VCP Pattern Detected,Classic
084370,유진테크,KOSDAQ,117900,6,"[5.8, 27.1, 11.0, 3.5, 17.6, 13.1]",13.06,False,1.07,20,30,111000,-5.85,VCP Pattern Detected,Classic
218410,RFHIC,KOSDAQ,57000,8,"[13.4, 15.1, 29.4, 5.1, 9.8, 10.3, 9.0, 10.1]",10.13,False,1.58,20,10,63200,10.88,VCP Pattern Detected,Classic
327260,RF머트리얼즈,KOSDAQ,42300,6,"[5.9, 15.2, 22.1, 17.4, 13.1, 11.5]",11.55,False,1.55,20,30,25550,-39.6,VCP Pattern Detected,Classic
900290,GRT,KOSDAQ,5460,8,"[4.8, 9.0, 5.1, 0.0, 7.8, 9.0, 14.4, 10.5]",10.53,False,2.11,20,30,3895,-28.66,VCP Pattern Detected,Classic
322000,HD현대에너지솔루션,KOSPI,77800,7,"[13.5, 31.7, 13.6, 10.2, 0.5, 12.8, 13.2]",13.17,False,3.56,20,10,89600,15.17,VCP Pattern Detected,Classic
036930,주성엔지니어링,KOSDAQ,53800,5,"[5.5, 7.2, 17.3, 12.3, 11.6]",11.59,False,2.03,20,30,34950,-35.04,VCP Pattern Detected,Classic
031980,피에스케이홀딩스,KOSDAQ,89800,7,"[8.2, 17.9, 18.6, 11.8, 7.0, 13.8, 12.7]",12.69,False,1.21,20,30,90600,0.89,VCP Pattern Detected,Classic
040160,누리플렉스,KOSDAQ,8000,6,"[22.1, 0.0, 13.1, 8.3, 12.6, 15.0]",14.98,False,1.76,20,10,9410,17.62,VCP Pattern Detected,Classic
024060,흥구석유,KOSDAQ,29700,7,"[4.9, 3.6, 6.1, 3.9, 6.1, 17.2, 14.6]",14.62,False,1.76,20,30,15390,-48.18,VCP Pattern Detected,Classic
187660,현대ADM,KOSDAQ,10580,6,"[9.4, 8.9, 24.9, 18.7, 20.8, 11.2]",11.24,False,2.23,20,30,3380,-68.05,VCP Pattern Detected,Classic
