ticker,name,collection_date,close,price_change_pct,supply_score,fundamental_score,market_cap,PER,PBR,EPS,BPS,DIV,DPS,기관_5일,외인_5일,개인_5일,기관_15일,외인_15일,개인_15일,기관_30일,외인_30일,개인_30일,기관_50일,외인_50일,개인_50일,기관_100일,외인_100일,개인_100일
347850,디앤디파마텍,2026-01-08,108700.0,9.91,98.8,40.0,47323.0,0.0,65.4800033569336,0.0,1660.0,0.0,0.0,-112.02,724.44,-615.78,412.79,98.69,-366.85,985.59,-784.49,-4.64,1004.43,-28.85,-285.63,442.16,130.18,664.79
720,현대건설,2026-01-08,75000.0,0.4,87.0,40.0,83517.0,0.0,1.0499999523162842,0.0,71394.0,0.800000011920929,600.0,-131.34,542.51,-396.64,-81.41,882.45,-775.04,2315.25,889.11,-3220.3,2720.71,-429.39,-2268.65,2599.85,-2681.21,85.92
230,일동홀딩스,2026-01-08,13910.0,-4.07,26.6,100.0,1605.0,2.49,1.1699999570846558,5582.0,11857.0,0.0,0.0,0.05,-0.67,-0.3,0.06,-11.56,10.18,0.08,-4.71,2.87,1.08,-5.26,2.34,1.54,-12.06,8.31
12205,계양전기우,2026-01-08,14000.0,7.69,27.1,40.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45,0.49,0.0,-0.31,0.32,0.0,-0.31,0.32,0.0,-0.32,0.41,0.0,-0.29,0.88
23810,인팩,2026-01-08,10650.0,-2.92,63.0,40.0,1065.0,45.71,0.8600000143051147,233.0,12445.0,1.690000057220459,180.0,0.08,2.51,-2.0,0.07,-0.32,-4.86,0.07,-0.52,-4.86,-2.63,2.39,-5.07,-2.73,1.85,-17.81
249420,일동제약,2026-01-08,42000.0,-3.45,0.0,40.0,13288.0,0.0,7.300000190734863,0.0,5755.0,0.0,0.0,39.91,-135.97,88.92,55.15,-607.47,559.82,273.43,-7.86,-265.24,299.07,-140.34,-168.76,310.98,-424.63,448.43
11210,현대위아,2026-01-08,83800.0,8.13,9.6,40.0,22789.0,18.54,0.6200000047683716,4520.0,135016.0,1.309999942779541,1100.0,-99.15,-85.79,193.06,28.22,-113.16,89.83,347.77,-158.16,-186.77,447.19,-163.47,-272.51,382.21,198.79,-575.66
295310,에이치브이엠,2026-01-08,69300.0,2.82,0.0,40.0,8248.0,0.0,12.479999542236328,0.0,5555.0,0.0,0.0,-62.17,-64.74,100.19,-238.85,76.31,108.77,-197.42,95.63,53.33,-187.34,47.29,88.16,-267.51,39.23,178.07
12610,경인양행,2026-01-08,4810.0,-3.8,10.2,60.0,2002.0,13.0,0.8299999833106995,370.0,5828.0,1.0399999618530271,50.0,-0.75,-5.11,5.9,-3.24,-24.26,29.09,-2.72,-35.23,39.51,-2.41,-35.67,39.59,0.79,-40.34,40.79
14910,성문전자,2026-01-08,2435.0,29.87,65.6,60.0,547.0,19.17,1.2699999809265137,127.0,1917.0,0.0,0.0,-0.09,1.25,1.28,-0.09,1.35,1.3,-0.1,0.69,1.97,-0.68,1.62,1.61,-0.99,1.97,1.59
990,DB하이텍,2026-01-08,71700.0,-3.37,100.0,75.0,31193.0,12.99,1.5199999809265137,5520.0,47181.0,1.7200000286102295,1230.0,275.04,42.06,-292.09,318.49,239.36,-473.57,527.2,175.99,-632.01,511.75,1029.23,-1458.69,1101.03,1534.98,-2593.63
42700,한미반도체,2026-01-08,185700.0,-0.43,100.0,95.0,176995.0,116.87,32.59000015258789,1589.0,5698.0,0.3899999856948852,720.0,1774.28,3530.43,-5279.18,1731.61,2769.18,-4424.9,2020.26,1580.51,-3431.83,3113.59,14.91,-2969.47,5195.61,604.3,-5767.67
