ticker,name,collection_date,close,price_change_pct,supply_score,fundamental_score,market_cap,PER,PBR,EPS,BPS,DIV,DPS,기관_5일,외인_5일,개인_5일,기관_15일,외인_15일,개인_15일,기관_30일,외인_30일,개인_30일,기관_50일,외인_50일,개인_50일,기관_100일,외인_100일,개인_100일
047810,한국항공우주,2026-02-19,175400.0,-0.74,26.2,75.0,170971.0,99.38,10.020000457763672,1765.0,17500.0,0.28999999165534973,500.0,592.4,-765.45,116.69,1621.09,-2663.83,980.95,3662.1,-4907.88,1173.3,4331.03,-4808.56,408.99,6860.98,-8781.63,1795.41
221800,유투바이오,2026-02-19,19070.0,29.99,4.7,40.0,3038.0,0.0,6.25,0.0,3050.0,0.0,0.0,-5.21,-3.79,111.6,-1.54,-7.1,110.87,-1.46,-14.59,118.04,-1.21,-8.44,111.65,-1.67,-20.39,161.88
123750,알톤,2026-02-19,2850.0,-4.04,75.1,40.0,363.0,0.0,1.809999942779541,0.0,1577.0,0.0,0.0,-0.31,2.54,-1.98,-0.06,-0.14,0.2,-0.57,3.12,-2.13,-0.58,1.96,-0.96,0.23,4.38,-3.61
417010,나노팀,2026-02-19,13030.0,-0.91,35.2,40.0,2629.0,0.0,5.75,0.0,2266.0,0.0,0.0,-0.06,2.97,-1.42,-0.11,-14.86,10.16,-0.16,-12.56,5.9,-0.47,-26.89,-2.36,-0.96,-24.77,-4.36
290740,액트로,2026-02-19,27050.0,-4.75,100.0,40.0,2723.0,170.13,3.6500000953674316,159.0,7402.0,0.3700000047683716,100.0,-15.05,-0.69,13.11,45.38,128.81,-55.54,62.26,107.24,-32.57,104.73,121.81,-90.49,104.12,123.03,-91.8
032820,우리기술,2026-02-19,12950.0,4.94,100.0,40.0,21597.0,0.0,18.739999771118164,0.0,691.0,0.0,0.0,99.68,375.58,-402.85,358.97,355.66,-655.12,597.1,596.51,-1113.84,716.41,432.41,-1071.21,705.96,623.92,-1243.51
319660,피에스케이,2026-02-19,62800.0,8.46,89.0,85.0,18191.0,22.99,3.859999895095825,2732.0,16285.0,0.6399999856948853,400.0,46.09,-44.05,-12.17,304.87,33.25,-341.36,318.66,243.28,-563.83,563.19,81.2,-644.21,732.92,351.79,-1068.66
001720,신영증권,2026-02-19,240500.0,5.71,31.8,60.0,39538.0,17.66,1.059999942779541,13618.0,227883.0,2.0799999237060547,5000.0,15.17,-114.71,104.41,117.0,-127.09,20.07,212.84,55.5,-252.39,246.66,67.63,-304.65,258.5,-22.79,-228.08
214370,케어젠,2026-02-19,145200.0,20.2,86.2,75.0,77994.0,220.67,31.81999969482422,658.0,4563.0,0.4399999976158142,640.0,196.36,53.3,-238.85,730.38,162.55,-883.96,1043.31,188.17,-1228.2,1105.74,23.25,-1105.7,1211.06,-119.97,-1118.77
347700,스피어,2026-02-19,44100.0,-1.12,5.4,40.0,20809.0,0.0,31.100000381469727,0.0,1418.0,0.0,0.0,-60.61,-57.74,178.28,-43.4,-204.19,418.99,-399.24,67.11,947.31,-780.18,364.19,1024.72,-814.62,375.86,1049.87
