ticker,name,title,pub_date,link,description,score
090710,휴림로봇,"피지컬 AI·휴머노이드 로봇 관련주, '웃음꽃' 나인테크·유니테크노·M...",2026-02-24 18:20,http://www.finomy.com/news/articleView.html?idxno=250209,"LG전자(클로이드 홈로봇), 현대차·두산로보틱스, 삼성SDS·휴림로봇이 부품부터 플랫폼까지 풀스택 경쟁력을 강화 중이다. 피지컬 AI 시장은 2020년 50억달러에서 2030년 643억달러로 13배 확대, 2050년 휴머노이드 단독... ",0.7
090710,휴림로봇,"의료AI 관련주, '으쓱으쓱 어깨춤' 모아데이타·젠큐릭스·셀바스헬스케...",2026-02-24 18:16,http://www.finomy.com/news/articleView.html?idxno=250206,"소니드는 사물인터넷(IoT) 종합 솔루션과 자율주행로봇 시스템을 접목해 스마트물류 사업을 고도화하고, 휴림로봇의 산업용 로봇기술 노하우 및 시스템 솔루션과 접목시켜 차별화 전략을 추진하고 있다. 소니드는... ",0.7
090710,휴림로봇,"[오늘의 주목주] '소액주주 보호 명문화' 고려아연 8%대 상승, 코스닥 현...",2026-02-24 17:52,https://www.businesspost.co.kr/BP?command=article_view&num=431019,레인보우로보틱스(4.89%) 에스피지(2.71%) 유진로봇(3.64%) 휴림로봇(3.19%) 로보티즈(1.65%) 로보스타(1.05%)도 상승했다. 이날 코스닥 시가총액 상위 30개 종목 주가는 평균 1.13% 상승했다. 20개 종목 주가가 상승했고 9개... ,0.7
45226K,한화갤러리아우,[상대강도과열 종목] SKAI·비츠로시스 '앗~뜨거' …단기 과열 신호 확산,2026-02-24 16:42,https://www.pinpointnews.co.kr/news/articleView.html?idxno=431889,"한진칼, KBI메탈, 제일파마홀딩스, 한화갤러리아, 와이솔, 누리플렉스, 파두, 텔코웨어, 빛샘전자 등이 RSI 80%를 상회했다. 건설·에너지·전기전자 업종에서는 SGC에너지, 태영건설, 매일홀딩스, 삼화콘덴서... ",0.7
45226K,한화갤러리아우,"거래소, SGC에너지·다원넥스뷰 투자경고종목 지정",2026-02-23 08:04,https://www.pointdaily.co.kr/news/articleView.html?idxno=293782,"동아엘텍, 한화갤러리아우, 현대무벡스, 휴림로봇, 삼미금속, 아모센스, 유디엠텍, 인콘,     한스바이오메드, 삼표시멘트, 네오티스 등 32종목이다. 투자경고종목 제도는 주가가 5일간 60% 이상 오르는 등 단기 급등하는... ",0.7
45226K,한화갤러리아우,[상대강도과열 종목] 흥국화재 다원넥스뷰 퍼스텍 SK증권 '펄펄 끓네',2026-02-20 16:42,https://www.pinpointnews.co.kr/news/articleView.html?idxno=430944,"이어 다원넥스뷰, 퍼스텍, 한화손해보험, TBH글로벌, SK증권, 동양생명, 우리기술, 대성하이텍, SG&G, 한화갤러리아 등도 급등 대열에 합류했다. 전력·원전·에너지 관련주와 함께 한전산업, 애경산업, 큐라클... ",0.7
180400,DXVX,장남 손잡은 신동국… ‘한 방에 지배력 30%’ 권력지도 재편,2026-02-24 16:51,https://thetracker.co.kr/View.aspx?No=3982958,코리는 또 임 회장이 최대주주인 DXVX 지분 7.4%도 보유 중이다. 임종윤(54) 코리그룹 회장은 한미약품 사장... 개인기업 DXVX가 보유 중이던 한미사이언스 지분 4.13%를 1300억원에 장외매도해 주목을 끈 바 있다. 이때 이... ,0.7
180400,DXVX,"릴리도 반한 'GalNAc' 기술…올릭스, 비만치료제 임상 2상 순항",2026-02-24 13:02,https://www.pinpointnews.co.kr/news/articleView.html?idxno=431756,"대화제약과 DXVX, 라파스가 소폭 하락 중이며 삼천당제약은 0.81% 하락한 61만 1000원을 기록하고 있다. 펩트론, 신신제약, 한미약품, 제넥신, HK이노엔도 조정세를 보인다. 고바이오랩과 HLB펩, 케어젠이 하락 중이며... ",0.7
180400,DXVX,대웅제약의 야망 '1품 1조'… K-신약으로 글로벌 심장 뚫는다,2026-02-23 14:42,https://www.pinpointnews.co.kr/news/articleView.html?idxno=431405,"의약품 유통 플랫폼 블루엠텍과 대형 화학사 LG화학, 정밀 의학 전문 DXVX가 내림세를 보이고 있으며, HLB펩과 HLB제약, 종근당도 소폭 하락세를 나타낸다. 최근 급등했던 삼천당제약은 차익 실현 매물이 쏟아지며 4.8% 넘게... ",0.7
003160,디아이,"글로벌 자동차사도 러브콜... KEC, 전장용 반도체 비중 확대로 제2의 도...",2026-02-24 18:42,https://www.pinpointnews.co.kr/news/articleView.html?idxno=431925,"세정 및 코팅 전문 코미코와 클린룸 설비의 한양이엔지, 핸들러 전문 테크윙, 소재 강자 이엔에프테크놀로지, 마이크로컨트롤러 전문 어보브반도체, 검사 장비의 디아이도 상승 마감했다. 로봇 암 전문 라온로보틱스와... ",0.7
