ticker,name,title,pub_date,link,description,score
45226K,한화갤러리아우,[상대강도과열 종목] 흥국화재 다원넥스뷰 퍼스텍 SK증권 '펄펄 끓네',2026-02-20 16:42,https://www.pinpointnews.co.kr/news/articleView.html?idxno=430944,"이어 다원넥스뷰, 퍼스텍, 한화손해보험, TBH글로벌, SK증권, 동양생명, 우리기술, 대성하이텍, SG&G, 한화갤러리아 등도 급등 대열에 합류했다. 전력·원전·에너지 관련주와 함께 한전산업, 애경산업, 큐라클... ",0.7
45226K,한화갤러리아우,[이격도과열 종목] 광동제약 미래에셋생명 보성파워텍 한화생명 '앗~뜨...,2026-02-20 16:36,https://www.pinpointnews.co.kr/news/articleView.html?idxno=430937,"이 밖에 대성하이텍, 아로마티카, SV인베스트먼트, 한화갤러리아, 한전산업, 덕산하이메탈, 큐라클, 오르비텍, 삼양엔씨켐, 영흥 등도 과열 구간에 진입했다. 대형주와 금융지주 역시 예외는 아니었다.... ",0.7
45226K,한화갤러리아우,"한화갤러리아·한화갤러리아우, 상승에 급등...특히 한화갤러리아 6거래...",2026-02-20 14:28,http://www.econonews.co.kr/news/articleView.html?idxno=428161,한화갤러리아 주가흐름 (그래픽=네이버페이 증권 캡처) 한화갤러리아와 한화갤러리아가 상승에 급등 중이다. 한화갤러리아는 20일 코스피 시장에서 오후 2시26분 현재 전 거래일보다 12.31%(320원) 상승한 2920원에... ,0.7
101490,에스앤에스텍,‘금융·원전·반도체’ K증시 이끈다…신고가 속출 랠리 [매경 자이앤...,2026-02-20 17:38,https://n.news.naver.com/mnews/article/009/0005639572?sid=101,"삼성전기 역시 4423억원의 거래대금을 기록하며 역사적 고점을 새로 썼고, 두산, 에스앤에스텍, 씨엠티엑스 등 관련 종목들도 신고가 대열에 합류했다. 전력설비와 조선·에너지 관련 종목들도 시장의 주목을 받았다.... ",0.9
101490,에스앤에스텍,[이슈플러스] 이상일 용인시장 “반도체 클러스터 이전은 국익 훼손”,2026-02-20 17:34,https://www.sentv.co.kr/article/view/sentv202602120213,"저스템, 에스앤에스텍 등 우량 소부장 기업들이 입주했거나 입주하려고 하고 있습니다. 또한 기흥구에 83만평 규모의 플랫폼시티 조성 프로젝트를 진행 중인데, 이곳에도 반도체 소부장 기업들과 인공지능 연구개발... ",0.7
101490,에스앤에스텍,"엔비디아도 주목한 기술력… 한미반도체, '하이브리드 본딩'으로 초격차...",2026-02-20 14:52,https://www.pinpointnews.co.kr/news/articleView.html?idxno=430873,"식각 공정의 브이엠, 검사 부품의 피엠티와 마이크로컨텍솔, 노광 공정용 펠리클 생산 기업 에스앤에스텍도 상승 대열에 합류했다. 세정 및 연마 장비의 한솔아이원스, 한양디지텍, 소재 전문 와이씨켐, 서플러스글로벌... ",0.7
027360,아주IB투자,K-반도체 호황에 변수로 떠오른 중국 반도체,2026-02-20 16:14,https://www.ekoreanews.co.kr/news/articleView.html?idxno=84633,"미국 투자은행(IB) 모건스탠리는 ""CXMT는 2026년 HBM3E 생산을 시작할 것""이라며 ""다만 HBM D램 다이의 발열... 반응이) 아주 만족스럽다""고 말했다. SK하이닉스는 글로벌 고객과의 접점을 늘리며 영향력을 확대하고 있다.... ",0.7
027360,아주IB투자,"극한의 열기도 견디는 K-합금… 스피어, 글로벌 발사체 시장 '핵심 키'",2026-02-20 09:30,https://www.pinpointnews.co.kr/news/articleView.html?idxno=430762,스페이스X 투자 이력을 가진 아주IB투자와 미래에셋벤처투자는 장 초반 차익 실현 매물이 쏟아지며 1% 내외의 약세로 돌아선 상태다. 대형주와 기타 부품주들도 고전하고 있다. 스페이스X의 차세대 우주선에 배터리 공급... ,0.7
027360,아주IB투자,[VC 주주환원 점검] 상장 17곳 중 11곳만 배당…'짠물배당' 꼬리표,2026-02-20 08:02,https://www.fetv.co.kr/news/article.html?no=212169,이어 ▲아주IB투자 59억원 ▲HB인베스트먼트 54억원 ▲LB인베스트먼트 46억원 ▲미래에셋벤처투자 45억원 ▲스톤브릿지벤처스 35억원 ▲나우IB 19억원 ▲DSC인베스트먼트·린드먼아시아 10억원 ▲TS인베스트먼트 4억원... ,0.7
092870,엑시콘,"엔비디아도 주목한 기술력… 한미반도체, '하이브리드 본딩'으로 초격차...",2026-02-20 14:52,https://www.pinpointnews.co.kr/news/articleView.html?idxno=430873,"씨앤지하이테크, 엑시콘, 한미반도체도 보합권에서 등락을 하고 있다. 글로벌 AI 반도체 열풍의 숨은 주역인 한미반도체는 고대역폭메모리(HBM) 핵심 장비 시장에서 독보적인 위상을 굳히고 있다. 설립 이후 반도체... ",0.7
