ticker,name,collection_date,close,price_change_pct,supply_score,fundamental_score,market_cap,PER,PBR,EPS,BPS,DIV,DPS,기관_5일,외인_5일,개인_5일,기관_15일,외인_15일,개인_15일,기관_30일,외인_30일,개인_30일,기관_50일,외인_50일,개인_50일,기관_100일,외인_100일,개인_100일
457190,이수스페셜티케미컬,2026-02-04,122200.0,13.67,98.6,60.0,36915.0,341.34,30.079999923706055,358.0,4063.0,0.0,0.0,-7.32,350.17,-313.61,164.76,428.27,-483.63,206.01,275.09,-381.51,272.92,775.76,-957.26,293.82,782.52,-986.75
056080,유진로봇,2026-02-04,31300.0,-4.43,100.0,40.0,11741.0,0.0,32.880001068115234,0.0,952.0,0.0,0.0,186.45,-86.91,-100.89,790.2,-135.62,-648.99,921.94,-75.12,-841.13,1004.3,2.82,-1011.0,1034.48,-35.27,-1004.82
272210,한화시스템,2026-02-04,123000.0,2.93,84.7,85.0,232371.0,50.78,9.239999771118164,2422.0,13316.0,0.2800000011920929,350.0,515.02,747.67,-1278.0,428.13,1165.98,-1588.62,1716.67,3783.9,-5469.74,2291.46,4313.76,-6544.48,1796.8,4980.85,-6752.66
012610,경인양행,2026-02-04,4985.0,-1.29,100.0,60.0,2075.0,13.47,0.8600000143051147,370.0,5828.0,1.0,50.0,-0.04,28.43,-29.12,-0.16,48.49,-50.0,-1.39,30.18,-28.78,-2.74,13.1,-10.53,-0.28,9.68,-9.79
011500,한농화성,2026-02-04,25950.0,4.43,94.7,40.0,4058.0,88.27,2.4100000858306885,294.0,10781.0,0.23000000417232513,60.0,0.58,40.31,-28.54,0.18,39.37,-36.46,0.31,30.88,-27.31,0.22,47.88,-44.51,-0.77,36.89,-34.95
00680K,미래에셋증권2우B,2026-02-04,17590.0,-1.18,85.2,40.0,24042.0,0.0,0.0,0.0,0.0,1.4199999570846558,250.0,103.79,52.61,-108.75,153.18,-16.58,-61.66,122.02,-95.15,61.86,132.15,80.53,-141.21,209.57,565.05,-534.54
244920,에이플러스에셋,2026-02-04,12840.0,-3.02,100.0,40.0,2903.0,117.8,1.9299999475479126,109.0,6659.0,1.559999942779541,200.0,-10.37,26.98,-11.62,-7.31,76.39,-61.35,47.06,100.14,-122.23,88.93,102.22,-173.51,122.01,109.0,-236.47
452260,한화갤러리아,2026-02-04,2235.0,11.47,31.7,40.0,4333.0,0.0,0.550000011920929,0.0,4080.0,0.0,0.0,1.11,-0.89,-0.59,-0.04,-23.69,101.09,0.29,-16.71,51.05,-0.28,-15.57,51.47,-1.96,-30.92,68.79
000720,현대건설,2026-02-04,113000.0,4.05,74.9,40.0,125832.0,0.0,1.5800000429153442,0.0,71394.0,0.5299999713897705,600.0,45.99,219.91,-313.68,-861.02,1533.46,-695.02,-775.05,3581.13,-2823.67,1784.32,3602.48,-5425.38,2743.37,-198.3,-2585.63
006800,미래에셋증권,2026-02-04,51200.0,2.5,45.1,60.0,290348.0,33.14,2.4800000190734863,1545.0,20662.0,0.49000000953674316,250.0,-425.65,436.95,48.72,-368.73,61.46,305.54,1051.29,287.52,-1423.07,1218.36,236.12,-1508.73,3360.0,-2351.73,-29.58
000990,DB하이텍,2026-02-04,110800.0,-1.86,85.5,75.0,48203.0,20.07,2.3499999046325684,5520.0,47181.0,1.1100000143051147,1230.0,907.53,-715.0,-192.24,914.36,-446.65,-471.46,1525.94,-235.87,-1214.29,1808.27,-300.12,-1441.83,2512.46,809.74,-3285.1
189300,인텔리안테크,2026-02-04,104700.0,-2.24,100.0,40.0,11238.0,0.0,4.110000133514404,0.0,25493.0,0.10000000149011612,100.0,387.62,61.48,-425.39,741.88,-157.42,-561.74,926.66,-124.61,-790.15,988.91,-23.8,-946.34,918.9,-29.96,-861.1
