ticker,name,title,pub_date,link,description,score
011690,와이투솔루션,"와이투솔루션, 지난해 영업손실 17억8267만5000원·당기순손실 94억3593만...",2026-02-06 20:00,https://www.digitaltoday.co.kr/news/articleView.html?idxno=628158,전원공급장치 제조사 와이투솔루션(011690)이 2025년 연결 기준 영업손실 17억8267만5000원과 당기순손실 94억3593만2000원으로 적자전환했다고 6일 공시했다. 와이투솔루션의 2025년 매출액은... ,0.7
011690,와이투솔루션,"와이투솔루션, 지난해 매출 1658억원…전년比 7.3% 증가",2026-02-06 17:23,https://n.news.naver.com/mnews/article/014/0005474740?sid=101,"와이투솔루션은 지난해 연결 기준 매출액이 전년 대비 7.3% 증가한 1658억원을 기록하며 외형 성장을 이어갔다고 6일 밝혔다. 같은 기간 영업손실은 18억원, 순손실은 94억원을 기록하며 적자 전환했다. 회사 측은 미래... ",0.7
011690,와이투솔루션,"아파트 화재, 렌즈가 먼저 안다... LK삼양-건설사 손잡고 지능형 안전망...",2026-02-06 14:36,https://www.pinpointnews.co.kr/news/articleView.html?idxno=426539,"산업용 모바일 기기 전문 포인트모바일과 고출력 전원공급장치의 와이투솔루션도 빨간불을 켰다. 자동차용 PCB(인쇄회로기판) 제조사 에이엔피와 반도체 패키징 솔루션의 한울반도체가 소폭 상승 중이며, PCB 노광장비... ",0.7
000990,DB하이텍,"DB하이텍, 지난해 영업이익 2773억원...2024년 대비 45% 증가",2026-02-05 18:10,https://n.news.naver.com/mnews/article/009/0005633203?sid=101,DB하이텍이 반도체 호황에 힘입어 호실적을 발표했다. 5일 DB하이텍은 연결 기준 작년 한 해 영업이익이 2773억원으로 전년 대비 45% 증가한 것으로 잠정 집계됐다고 공시했다. 연간 매출은 1조3972억원으로 전년 대비... ,0.9
000990,DB하이텍,"DB하이텍, 올해 '풀가동'…중국 파운드리 주문 몰려",2026-02-05 18:07,https://n.news.naver.com/mnews/article/015/0005247577?sid=101,"국내 2위, 세계 10위권 파운드리(반도체 수탁생산) 업체 DB하이텍이 올해 목표 매출과 영업이익을 1조5000억원, 3000억원으로 잡았다. 고전압 전력반도체 사업이 본궤도에 올라 가동률이 지난해 96%에서 올해 98%로... ",0.9
000990,DB하이텍,동학개미가 코스피5000 지켰다 외인이 투매한 삼성전자 다 흡수,2026-02-06 15:54,http://www.smedaily.co.kr/news/articleView.html?idxno=350935,"이외에도 한미반도체(13.01%), 리노공업(7.60%), DB하이텍(5.20%), 원익IPS(5.20%) 등 국내 증시 주요 반도체 종목들로 포트폴리오가 구성돼 있다. 이번 개인들의 증시 참여가 ETF를 중심으로 이뤄지면서 지난 동학개미... ",0.85
011500,한농화성,"농협이 찜한 1등 비료… 조비, 탄소 중립 시대 친환경으로 승부",2026-02-06 14:14,https://www.pinpointnews.co.kr/news/articleView.html?idxno=426527,"와이엠티, 한농화성, DL, PKC, 이화산업 등이 하락세에 이름을 올렸다. 시스템 반도체 소재의 아이로보틱스는 15%대 넘게 폭락하며 최악의 하루를 보내고 있다. 시장 전문가들은 ""석유화학 업종은 현재 생존을 위한 체질... ",0.7
011500,한농화성,"[적중! 대박 예감] '아로마티카, 한농화성' 예감 좋은 대박 종목은?",2026-02-06 07:22,https://news.mtn.co.kr/news-detail/2026020606422715421,어드바이저<한농화성(011500)>-첨단정밀화학제품 전문 제조 기업-전고체 배터리 전해질 개발 국책과제 주관 기업-배터리 고기능 전해질 역할 확대 가능성 주목-로봇 성능을 좌우하는 배터리 기술 관심 가속 확대... ,0.7
011500,한농화성,[이격도과열 종목] 대동금속·모두투어·큐캐피탈... 추격 매수 괜찮을...,2026-02-05 16:34,https://www.pinpointnews.co.kr/news/articleView.html?idxno=426166,"롯데쇼핑, 제이에스링크, 와이지-원, 제이티, 웨이비스, 이미지스, 이녹스, 한농화성, 팜스코, 삼표시멘트, 디와이디, 한화솔루션, 알톤, 피엠티, SK텔레콤, 한신공영, RF머트리얼즈, 메디아나, 우리기술, 지씨지놈, 코오롱... ",0.7
056080,유진로봇,"로봇 관련 종목 혼조…유진로봇·휴림로봇 상승 ,활용도 주목",2026-02-07 17:20,https://www.cbci.co.kr/news/articleView.html?idxno=554659,"유진로봇은 현재가 3만1,800원으로 전일 대비 1,950원 상승하며 6.53%의 상승률을 기록했다. 거래량은 811만6,486주였다. 휴림로봇은 1만3,770원으로 410원 상승해 3.07% 올랐으며, 거래량은 2,723만5,479주로 집계됐다.... ",0.7
