ticker,name,collection_date,close,price_change_pct,supply_score,fundamental_score,market_cap,PER,PBR,EPS,BPS,DIV,DPS,기관_5일,외인_5일,개인_5일,기관_15일,외인_15일,개인_15일,기관_30일,외인_30일,개인_30일,기관_50일,외인_50일,개인_50일,기관_100일,외인_100일,개인_100일
042700,한미반도체,2026-02-09,197800.0,0.92,85.6,95.0,188528.0,124.48,34.709999084472656,1589.0,5698.0,0.3600000143051147,720.0,1657.99,-1012.96,-641.04,2996.48,-992.67,-2023.26,4593.36,1506.56,-6084.17,5329.76,-336.02,-4872.0,8570.13,-956.89,-7545.26
012610,경인양행,2026-02-09,4730.0,0.75,74.0,60.0,1968.0,12.78,0.8100000023841858,370.0,5828.0,1.059999942779541,50.0,-0.48,-0.63,1.45,-0.62,18.91,-18.96,-1.72,23.19,-21.33,-3.25,-0.57,4.74,-0.71,-4.41,5.81
000990,DB하이텍,2026-02-09,99000.0,-3.88,50.5,75.0,43070.0,17.93,2.0999999046325684,5520.0,47181.0,1.2400000095367432,1230.0,522.68,-658.55,125.86,964.64,-693.3,-273.67,1608.23,-638.62,-945.36,2029.24,-612.17,-1349.82,2692.26,307.18,-2966.41
457190,이수스페셜티케미컬,2026-02-09,102200.0,2.2,13.7,60.0,30873.0,285.47,25.149999618530277,358.0,4063.0,0.0,0.0,-85.64,-95.07,117.46,-89.9,-85.28,96.71,6.87,129.54,-115.84,97.87,528.98,-611.88,119.71,592.46,-699.58
474170,루미르,2026-02-09,21350.0,9.71,100.0,40.0,3804.0,0.0,6.210000038146973,0.0,3440.0,0.0,0.0,24.28,52.96,-24.22,39.17,63.45,-30.25,54.7,79.26,-51.46,59.61,62.47,-39.87,56.1,58.53,-32.14
000720,현대건설,2026-02-09,114200.0,7.13,65.3,40.0,127168.0,0.0,1.600000023841858,0.0,71394.0,0.5299999713897705,600.0,589.31,-270.34,-337.76,-1048.09,1107.62,-96.18,-616.44,3248.94,-2662.35,1715.58,3328.71,-5088.27,2958.2,-196.53,-2802.85
011500,한농화성,2026-02-09,25800.0,5.09,89.2,40.0,4034.0,87.76,2.390000104904175,294.0,10781.0,0.2300000041723251,60.0,0.91,18.51,-2.38,1.52,46.04,-40.74,1.64,33.16,-26.94,1.85,50.67,-44.63,0.6,43.46,-38.86
010780,아이에스동서,2026-02-09,29550.0,8.44,67.6,40.0,8920.0,0.0,0.6499999761581421,0.0,45642.0,3.380000114440918,1000.0,65.43,-47.98,-25.91,48.05,-28.57,-26.64,53.3,-3.4,-57.37,88.71,17.47,-114.16,64.61,19.22,-94.36
006800,미래에셋증권,2026-02-09,53400.0,11.25,29.6,60.0,302824.0,34.56,2.5799999237060547,1545.0,20662.0,0.4699999988079071,250.0,-179.18,-367.34,588.61,-567.72,-232.25,779.25,911.38,365.37,-1366.61,1070.78,108.33,-1262.78,2651.27,-2387.88,610.71
005930,삼성전자,2026-02-09,166400.0,4.92,23.0,60.0,9850278.0,33.62,2.869999885559082,4950.0,57951.0,0.8700000047683716,1446.0,14394.4,-36586.74,14501.61,485.63,-55468.73,37806.78,-636.46,-83133.99,46741.54,15868.73,-78543.08,24931.02,27749.82,14995.77,-85299.51
00680K,미래에셋증권2우B,2026-02-09,16880.0,3.37,68.4,40.0,23071.0,0.0,0.0,0.0,0.0,1.4800000190734863,250.0,29.54,-14.22,-1.73,140.89,-38.03,-55.11,150.04,-120.91,40.98,102.7,32.76,-68.31,182.41,451.36,-419.29
189300,인텔리안테크,2026-02-09,128400.0,29.96,100.0,40.0,13782.0,0.0,5.039999961853027,0.0,25493.0,0.0799999982118606,100.0,187.26,13.66,-146.3,764.8,-183.53,-521.33,934.25,-106.61,-773.73,1033.33,-42.65,-933.06,951.76,-66.95,-817.92
