ticker,name,collection_date,close,price_change_pct,supply_score,fundamental_score,market_cap,PER,PBR,EPS,BPS,DIV,DPS,기관_5일,외인_5일,개인_5일,기관_15일,외인_15일,개인_15일,기관_30일,외인_30일,개인_30일,기관_50일,외인_50일,개인_50일,기관_100일,외인_100일,개인_100일
010170,대한광통신,2026-03-03,4570.0,6.4,0.0,20.0,4969,0.0,7.35,-459,512,0.0,0,-27.92,-40.0,67.93,-30.88,5.83,25.06,-69.13,49.55,19.57,-177.28,49.45,127.83,-175.62,-9.93,185.55
103590,일진전기,2026-03-03,83200.0,-7.04,0.0,85.0,0,40.37,6.18,1801,11763,0.0,0,-494.35,-284.57,778.92,-609.36,-108.74,718.1,-530.25,-81.71,611.96,-323.16,-91.52,414.69,-747.23,1317.89,-570.66
092870,엑시콘,2026-03-03,29000.0,-6.6,87.8,20.0,3269,0.0,1.82,-206,13763,0.4,0,10.47,3.12,-13.59,14.49,22.81,-37.3,0.69,50.8,-51.48,15.4,30.1,-45.5,-24.48,56.68,-32.2
010820,퍼스텍,2026-03-03,7990.0,18.9,0.0,95.0,3351,22.75,4.72,302,1455,0.0,0,-0.14,-86.22,86.36,-0.93,-121.49,122.42,-1.66,-141.13,142.79,-1.25,-215.37,216.62,1.4,-190.61,189.21
006920,모헨즈,2026-03-03,6010.0,29.95,0.0,20.0,523,0.0,1.59,-37,3012,0.0,0,-0.37,-22.19,22.56,-0.44,-16.92,17.36,-0.12,-16.42,16.54,-0.34,-13.8,14.14,5.25,-15.62,10.38
036580,팜스코,2026-03-03,3705.0,-1.33,56.0,20.0,1227,0.0,0.59,-896,5661,1.5,0,-1.62,-1.5,3.13,3.33,4.58,-7.91,3.34,2.93,-6.27,3.19,0.91,-4.1,2.65,-0.19,-2.46
010690,화신,2026-03-03,13480.0,-13.2,100.0,80.0,4040,6.14,0.74,1883,15635,0.0,0,-12.47,82.59,-70.12,129.21,58.45,-187.65,145.2,27.32,-172.52,142.76,-5.0,-137.75,122.58,114.97,-237.55
013520,화승코퍼레이션,2026-03-03,3185.0,-8.35,87.6,80.0,1394,3.9,0.51,714,5460,0.0,0,-0.02,9.68,-9.67,-0.39,10.31,-9.92,-0.37,18.21,-17.84,-0.61,20.59,-19.98,-0.91,34.56,-33.65
267270,HD건설기계,2026-03-03,140800.0,0.07,0.0,40.0,0,23.46,1.15,5029,102608,0.47,0,-81.07,477.14,-396.07,1142.8,304.85,-1447.65,673.47,664.44,-1337.92,953.85,396.9,-1350.76,224.02,990.39,-1214.41
006340,대원전선,2026-03-03,5930.0,-12.67,95.1,60.0,3908,35.49,3.32,142,1518,0.0,0,37.7,-47.76,10.07,59.27,60.05,-119.32,51.61,121.41,-173.02,54.16,-91.49,37.33,141.75,65.33,-207.08
005960,동부건설,2026-03-03,8880.0,-2.63,100.0,40.0,1840,121.52,0.34,66,23588,0.0,0,-4.09,11.31,-7.23,46.43,25.28,-71.71,50.64,33.27,-83.91,50.04,29.44,-79.48,56.83,25.66,-82.49
267250,HD현대,2026-03-03,291000.0,-0.51,0.0,60.0,0,29.5,1.97,9086,136040,1.49,0,121.44,195.15,-316.6,492.87,603.23,-1096.1,552.95,875.97,-1428.93,170.7,1588.54,-1759.24,-89.95,2223.18,-2133.23
052690,한전기술,2026-03-03,159600.0,-8.85,0.0,85.0,0,49.78,8.39,2718,16126,0.0,0,4.96,-194.79,189.83,407.69,-317.6,-90.09,715.46,521.63,-1237.1,698.53,1181.54,-1880.07,745.9,2107.7,-2853.6
028050,삼성E&A,2026-03-03,35150.0,-3.43,0.0,75.0,0,11.28,1.36,2802,23235,2.5,0,22.04,69.75,-91.8,164.08,187.0,-351.08,161.84,1391.53,-1553.37,-81.95,1527.08,-1445.13,-1008.68,2248.46,-1239.78
032820,우리기술,2026-03-03,17060.0,-0.29,0.0,75.0,0,155.42,15.64,83,824,0.0,0,53.03,-169.2,116.18,199.17,420.29,-619.46,747.83,860.0,-1607.83,749.55,772.03,-1521.59,863.62,741.06,-1604.68
095610,테스,2026-03-03,70300.0,-4.48,0.0,85.0,0,18.0,2.9,3400,21103,1.39,0,30.4,41.0,-71.39,-111.94,73.81,38.13,0.33,-260.89,260.56,120.15,-304.14,183.99,250.6,-427.17,176.58
005440,현대지에프홀딩스,2026-03-03,15100.0,-5.62,0.0,80.0,0,4.15,0.57,3424,24912,2.11,0,-59.78,-4.57,64.34,-150.79,-19.33,170.12,-134.85,22.33,112.52,-110.9,13.28,97.62,-82.26,15.58,66.68
028670,팬오션,2026-03-03,6200.0,17.42,0.0,40.0,0,12.48,0.49,411,10469,2.92,0,191.25,-364.71,173.46,302.6,-345.17,42.57,469.17,17.69,-486.86,395.28,36.34,-431.62,705.74,-420.43,-285.31
064850,에프앤가이드,2026-03-03,19160.0,-6.08,47.6,75.0,1982,25.96,2.98,669,5828,1.5,0,21.31,-21.73,0.41,42.6,-42.76,0.16,53.86,-35.8,-18.06,53.86,-32.63,-21.23,53.8,-9.04,-44.76
035810,이지홀딩스,2026-03-03,8070.0,-0.49,50.0,40.0,5006,15.65,0.69,496,11246,17.54,0,2.46,2.61,-5.06,-12.82,5.22,7.6,-16.45,33.28,-16.82,-11.92,34.29,-22.38,-7.92,64.32,-56.4
006800,미래에셋증권,2026-03-03,66600.0,-7.5,0.0,60.0,0,32.99,2.64,1743,21780,0.52,0,68.6,-518.35,449.74,-1468.93,-1395.37,2864.3,-1808.01,-1300.78,3108.78,-55.49,-953.91,1009.4,1049.18,-3586.94,2537.76
009150,삼성전기,2026-03-03,409000.0,-8.81,0.0,60.0,0,40.0,2.88,9099,126388,0.65,0,-607.17,-699.62,1306.79,-269.85,1720.39,-1450.54,-1991.43,3260.33,-1268.9,-1961.6,3275.18,-1313.58,376.96,3977.55,-4354.51
084370,유진테크,2026-03-03,129700.0,-3.21,0.0,75.0,0,44.08,6.22,2677,18971,0.19,0,-157.84,236.43,-78.59,-211.16,729.11,-517.96,286.49,776.13,-1062.62,43.28,884.39,-927.66,839.57,259.28,-1098.84
