ticker,name,collection_date,close,price_change_pct,supply_score,fundamental_score,market_cap,PER,PBR,EPS,BPS,DIV,DPS,기관_5일,외인_5일,개인_5일,기관_15일,외인_15일,개인_15일,기관_30일,외인_30일,개인_30일,기관_50일,외인_50일,개인_50일,기관_100일,외인_100일,개인_100일
331920,셀레믹스,2026-03-17,6850.0,5.87,1.2,20.0,568,0.0,2.37,-1539,2936,0.0,0,-4.37,-1.6,5.97,-2.87,-2.39,5.25,10.37,-0.56,-9.81,10.37,-0.62,-9.75,9.93,-0.21,-9.72
457190,이수스페셜티케미컬,2026-03-17,91100.0,1.79,8.7,40.0,28768,1340.85,22.19,71,4290,0.0,0,-139.57,15.79,123.78,-162.81,-196.29,359.11,-298.1,-262.6,560.7,-171.54,-115.5,287.03,-88.62,213.82,-125.2
012610,경인양행,2026-03-17,4105.0,1.23,50.4,40.0,1706,22.28,0.7,184,5857,1.22,0,-3.72,1.09,2.63,-4.03,9.44,-5.42,-4.39,45.51,-41.13,-5.24,77.49,-72.25,-4.48,49.46,-44.99
267250,HD현대,2026-03-17,268500.0,2.09,57.9,60.0,217626,30.32,2.02,9086,136386,1.45,0,135.37,-159.48,24.11,246.76,204.7,-451.47,727.78,709.42,-1437.21,791.39,1376.69,-2168.08,454.47,1598.55,-2053.02
322000,HD현대에너지솔루션,2026-03-17,126000.0,5.53,0.0,60.0,14750,35.39,3.53,3721,37308,0.0,0,41.64,-112.05,70.41,75.01,-507.34,432.33,107.52,-290.98,183.46,79.94,-351.6,271.65,380.6,-553.52,172.92
000440,중앙에너비스,2026-03-17,32450.0,4.01,28.2,20.0,1787,0.0,2.45,-179,11714,1.23,0,0.0,-6.18,6.18,0.0,-0.07,0.07,0.0,-21.38,21.38,0.0,-22.59,22.59,-0.43,-12.88,13.32
040160,누리플렉스,2026-03-17,9980.0,-0.2,40.0,20.0,1230,0.0,1.6,-591,6375,0.0,0,0.0,3.44,-3.44,0.13,-8.3,8.16,-0.25,-5.81,6.06,-0.22,-6.36,6.58,-0.86,-12.3,13.16
058610,에스피지,2026-03-17,125000.0,-1.42,82.7,60.0,28276,215.37,11.17,592,11414,0.2,0,-149.52,69.44,80.08,300.57,240.69,-541.26,-94.1,400.11,-306.01,1728.2,1128.65,-2856.85,2099.65,1214.84,-3314.49
052020,에스티큐브,2026-03-17,16220.0,-5.15,65.4,20.0,11081,0.0,14.09,-312,1156,0.0,0,1.08,-5.47,4.38,1.79,54.13,-55.92,1.79,89.55,-91.35,1.79,86.69,-88.48,1.82,115.8,-117.62
353200,대덕전자,2026-03-17,67200.0,0.3,100.0,40.0,36964,146.09,4.4,512,17000,0.67,0,461.75,25.05,-486.8,978.87,-64.31,-914.57,1522.41,-97.25,-1425.16,1405.29,124.02,-1529.31,1121.93,1862.78,-2984.71
