ticker,name,collection_date,close,price_change_pct,supply_score,fundamental_score,market_cap,PER,PBR,EPS,BPS,DIV,DPS,기관_5일,외인_5일,개인_5일,기관_15일,외인_15일,개인_15일,기관_30일,외인_30일,개인_30일,기관_50일,외인_50일,개인_50일,기관_100일,외인_100일,개인_100일
212560,네오오토,2026-01-05,12470.0,8.43,100.0,80.0,1473.0,8.3,1.190000057220459,1502.0,10516.0,1.600000023841858,200.0,57.69,-25.01,-33.89,57.29,-10.32,-51.56,57.67,7.05,-68.74,56.72,2.35,-62.68,56.19,8.15,-68.59
5930,삼성전자,2026-01-05,138100.0,7.47,64.9,60.0,8175020.0,27.9,2.380000114440918,4950.0,57951.0,1.0499999523162842,1446.0,-3367.47,11921.87,-9358.03,6823.97,13555.34,-21562.49,22515.0,16395.83,-40959.36,7519.32,28569.16,-38154.88,26514.72,107586.29,-156047.39
42700,한미반도체,2026-01-05,167300.0,15.78,100.0,95.0,159457.0,105.29,29.36000061035156,1589.0,5698.0,0.4300000071525574,720.0,204.03,2235.75,-2396.71,984.53,1433.1,-2353.41,1071.16,991.17,-1920.13,2209.79,-1025.41,-1055.4,4103.02,-96.47,-3988.66
347850,디앤디파마텍,2026-01-05,93800.0,5.51,61.5,40.0,40836.0,0.0,56.5099983215332,0.0,1660.0,0.0,0.0,-33.28,164.32,-91.46,1145.72,-1222.9,202.35,1156.78,-1262.25,328.93,959.88,-371.55,50.15,419.02,-544.75,1334.81
990,DB하이텍,2026-01-05,75200.0,2.04,95.0,75.0,32715.0,13.62,1.590000033378601,5520.0,47181.0,1.6399999856948853,1230.0,29.33,167.91,-166.32,348.18,183.36,-463.73,408.03,217.77,-560.39,512.2,1207.78,-1632.68,943.67,1605.45,-2508.04
295310,에이치브이엠,2026-01-05,69700.0,3.87,38.3,40.0,8296.0,0.0,12.550000190734863,0.0,5555.0,0.0,0.0,4.69,16.95,-29.63,-147.13,89.88,29.52,-103.05,80.14,-4.17,-114.4,76.8,6.03,-183.54,25.49,121.73
12205,계양전기우,2026-01-05,8280.0,-21.14,62.7,40.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,-0.12,0.0,0.14,-0.14,0.0,0.14,-0.14,0.0,0.14,-0.03,0.0,0.17,0.43
10400,우진아이엔에스,2026-01-05,4755.0,13.76,77.8,40.0,362.0,0.0,0.4399999976158142,0.0,10813.0,0.0,0.0,1.18,0.45,-1.66,1.18,0.07,-1.32,1.18,1.46,-2.78,0.91,2.45,-3.5,-1.67,2.51,-0.94
23810,인팩,2026-01-05,10860.0,9.81,63.4,40.0,1086.0,46.61,0.8700000047683716,233.0,12445.0,1.659999966621399,180.0,0.1,0.59,-6.11,0.09,2.71,-8.24,0.09,1.26,-6.98,-2.61,3.28,-6.31,-2.72,3.7,-19.99
12610,경인양행,2026-01-05,4720.0,-5.79,18.4,60.0,1964.0,12.76,0.8100000023841858,370.0,5828.0,1.059999942779541,50.0,-0.36,-3.96,4.82,-0.95,-15.09,16.29,-1.83,-27.58,30.69,-1.62,-28.54,31.39,1.47,-32.41,31.87
122690,서진오토모티브,2026-01-05,4040.0,10.38,13.5,40.0,908.0,74.81,0.949999988079071,54.0,4265.0,0.0,0.0,-4.43,1.57,4.09,-5.63,-3.02,12.62,-5.65,-1.85,11.45,-6.5,-2.43,12.33,-7.28,-2.56,13.26
720,현대건설,2026-01-05,74000.0,7.25,73.8,40.0,82403.0,0.0,1.0399999618530271,0.0,71394.0,0.8100000023841858,600.0,-281.19,343.11,-69.52,356.62,205.03,-558.59,2216.34,677.33,-2919.24,3373.02,-1946.85,-1429.43,2816.95,-3325.97,494.35
230,일동홀딩스,2026-01-05,13330.0,0.23,28.1,100.0,1538.0,2.39,1.1200000047683716,5582.0,11857.0,0.0,0.0,0.03,1.54,-1.6,-0.05,-13.08,12.38,0.3,0.01,-1.04,0.92,-3.99,2.12,1.5,-7.91,5.13
249420,일동제약,2026-01-05,38600.0,-0.26,16.0,40.0,12212.0,0.0,6.710000038146973,0.0,5755.0,0.0,0.0,21.63,-64.77,43.69,274.41,-364.91,97.32,252.62,118.06,-362.55,311.6,-58.29,-256.23,306.85,-310.56,350.44
