ticker,name,collection_date,close,price_change_pct,supply_score,fundamental_score,market_cap,PER,PBR,EPS,BPS,DIV,DPS,기관_5일,외인_5일,개인_5일,기관_15일,외인_15일,개인_15일,기관_30일,외인_30일,개인_30일,기관_50일,외인_50일,개인_50일,기관_100일,외인_100일,개인_100일
000720,현대건설,2026-01-15,99900.0,5.27,100.0,40.0,111244.0,0.0,1.399999976158142,0.0,71394.0,0.6000000238418579,600.0,458.4,1473.08,-1930.34,136.34,2197.62,-2327.89,2458.13,2159.61,-4627.72,2727.3,2237.78,-4939.07,3729.93,-1781.42,-1965.54
014910,성문전자,2026-01-15,2715.0,-3.55,20.2,60.0,610.0,21.38,1.4199999570846558,127.0,1917.0,0.0,0.0,-0.0,-2.51,3.74,-0.1,-1.28,5.15,-0.1,-1.69,5.56,-0.69,-1.02,5.51,-0.99,-0.67,5.51
00781K,코리아써키트2우B,2026-01-15,12590.0,10.93,50.0,40.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.01,0.0,0.0,-0.02,0.0,0.01,-0.03,0.0,0.01,-0.04
464080,에스오에스랩,2026-01-15,22150.0,15.67,100.0,40.0,3942.0,0.0,12.25,0.0,1808.0,0.0,0.0,5.57,135.23,-141.59,-6.93,131.03,-121.36,3.26,159.41,-159.76,14.84,135.19,-146.04,-9.48,138.51,-125.16
023810,인팩,2026-01-15,12640.0,2.6,57.7,40.0,1264.0,54.25,1.0199999809265137,233.0,12445.0,1.4199999570846558,180.0,-1.14,3.19,-1.41,-1.17,0.36,-2.94,-1.07,2.78,-6.38,-3.49,6.04,-7.22,-3.87,4.32,-5.42
042700,한미반도체,2026-01-15,180000.0,1.24,91.0,95.0,171562.0,113.28,31.59000015258789,1589.0,5698.0,0.4000000059604645,720.0,208.17,-343.13,116.39,1678.02,2150.94,-3774.93,2375.04,1057.79,-3321.98,3387.86,-134.96,-3107.22,5035.94,209.45,-5135.82
049630,재영솔루텍,2026-01-15,5370.0,12.11,93.7,60.0,6277.0,109.59,6.519999980926514,49.0,824.0,0.0,0.0,-0.04,49.48,-47.38,-1.0,75.47,-74.41,-4.65,140.27,-110.42,-6.34,128.57,123.03,-6.86,114.89,255.33
086280,현대글로비스,2026-01-15,266000.0,3.3,0.9,75.0,199500.0,18.24,2.2699999809265137,14585.0,116975.0,1.3899999856948853,3700.0,-285.8,-1674.28,1905.96,-402.63,-1822.51,2157.96,-232.18,-1454.5,1629.19,-321.96,-1899.01,2153.8,-1643.41,-1252.82,2903.57
295310,에이치브이엠,2026-01-15,75300.0,-5.28,1.1,40.0,8962.0,0.0,13.5600004196167,0.0,5555.0,0.0,0.0,-41.48,-37.46,103.77,-146.23,44.54,98.59,-240.08,69.42,147.09,-236.08,45.36,165.56,-302.18,10.25,268.76
000990,DB하이텍,2026-01-15,81900.0,0.0,100.0,75.0,35630.0,14.84,1.7400000095367432,5520.0,47181.0,1.5,1230.0,458.88,-91.04,-368.71,636.93,104.06,-681.29,887.57,182.13,-1001.34,959.72,918.77,-1788.47,1602.47,1347.04,-2907.86
012610,경인양행,2026-01-15,4620.0,1.65,32.9,60.0,1923.0,12.49,0.7900000214576721,370.0,5828.0,1.0800000429153442,50.0,-0.01,2.35,-2.41,-2.77,-10.18,14.33,-2.83,-29.61,33.89,-2.25,-32.1,35.86,0.15,-38.29,39.29
011210,현대위아,2026-01-15,88200.0,-0.9,0.1,40.0,23986.0,19.51,0.6499999761581421,4520.0,135016.0,1.25,1100.0,-16.79,-183.43,194.74,-63.83,-302.14,367.86,236.17,-331.78,90.51,427.88,-302.5,-121.83,361.01,-15.73,-345.59
