ticker,name,title,pub_date,link,description,score
012610,경인양행,"농협이 찜한 1등 비료… 조비, 탄소 중립 시대 친환경으로 승부",2026-02-06 14:14,https://www.pinpointnews.co.kr/news/articleView.html?idxno=426527,"반도체 가스 전문 원익머트리얼즈와 특수 도료의 경인양행, 가소제 전문 애경케미칼이 하락 중이다. 계면활성제 강자 동남합성과 정밀화학 제품의 대정화금, 산화방지제 전문 송원산업도 내림세다. 한솔케미칼... ",0.7
012610,경인양행,"염료승화 기술 독보적… 씨앗, 네일아트·광고판까지 인쇄 영토 확장",2026-02-05 14:02,https://www.pinpointnews.co.kr/news/articleView.html?idxno=426038,"음극재의 포스코퓨처엠과 도전재의 나노신소재, 셀룰로스 유도체의 롯데정밀화학, 색소 제조 경인양행, 수입 의존도가 높은 코오롱인더, 수지 전문 코오롱ENP, SK케미칼, 지주사 애경케미칼, 줄기세포의 파미셀, 전구체... ",0.7
012610,경인양행,"화학 상장기업 2026년 2월 브랜드평판...에코프로, LG화학, 포스코퓨처엠...",2026-02-05 13:02,https://www.energy-news.co.kr/news/articleView.html?idxno=222632,"코스모화학, 경인양행, 파미셀, 코오롱인더스트리, 한솔케미칼, 나노신소재, 롯데정밀화학, 레이크머티리얼즈, 켐트로스, 애경케미칼, HS효성첨단소재, 유니드, 동성화인텍, 한국석유, 효성화학... ",0.7
00680K,미래에셋증권2우B,보통주 3조 담을때 고작 60억…외면받는 우선주ETF,2026-02-05 18:02,https://n.news.naver.com/mnews/article/011/0004587256?sid=101,"같은 기간 LG전자와 LG전자우는 47.2%에서 50.4%로, 한화와 한화3우B는 55.1%에서 59.2%로, 한국금융지주와... 우선주 괴리율이 13.8%포인트 벌어진 미래에셋증권(006800)도 유사한 사례다. 미래에셋증권 보통주는 스페이스X... ",0.85
00680K,미래에셋증권2우B,"“땡큐, 스페이스X”...연일 훈풍 미래에셋증권, 시총 30조 클럽 가입 [...",2026-02-05 06:38,https://n.news.naver.com/mnews/article/011/0004586831?sid=101,미래에셋증권은 이날 전일 대비 1250원(2.5%) 오른 5만 1200원에 거래를 마쳤다. 지난해 말과 비교하면 두 배 이상 뛴 수준이다. 시장에서는 인공지능(AI) 스타트업 xAI와 우주항공 기업 스페이스X 등 비상장 혁신기업에... ,0.85
00680K,미래에셋증권2우B,"금융지주도 넘겼다…미래에셋증권, ‘스페이스X’ 타고 시총 31조 돌파",2026-02-04 16:38,https://n.news.naver.com/mnews/article/018/0006213243?sid=101,미래에셋증권(006800)이 시가총액 31조원을 돌파했다. 일론 머스크가 이끄는 우주기업 스페이스X에 대한 선제적 투자 성과가 본격적으로 부각되면서 주가가 급등한 영향이다. 증권업계 시가총액 1위 자리를... ,0.85
457190,이수스페셜티케미컬,"농협이 찜한 1등 비료… 조비, 탄소 중립 시대 친환경으로 승부",2026-02-06 14:14,https://www.pinpointnews.co.kr/news/articleView.html?idxno=426527,"실리콘 음극재의 나노신소재와 전해액 첨가제 전문 이수스페셜티케미컬, 이수화학은 5%대 넘는 폭락세를 보이고 있으며, 에코앤드림, 석경에이티, 나노씨엠에스 등 소재 강소기업들도 매도 폭탄을 맞고 있다. 전통적인... ",0.7
457190,이수스페셜티케미컬,"울산사회복지협, 8개 기관에 4800만원 지원",2026-02-06 00:02,https://www.ksilbo.co.kr/news/articleView.html?idxno=1048559,울산사회복지협의회(회장 오세걸)은 5일 (주)이수화학·(주)이수스페셜티케미컬과 함께하는 일석이조 자원봉사 프로그램 지원 협약식을 개최했다. 이번 협약식을 통해 8개 기관(울산시노인복지관 등)에 사업지원금 총... ,0.7
457190,이수스페셜티케미컬,"이수화학, 울산노인복지관 등 8개 기관 사업지원금 4800만원",2026-02-05 21:43,https://www.ulsanpress.net/news/articleView.html?idxno=568796,울산사회복지협의회(회장 오세걸)가 5일 (주)이수화학·(주)이수스페셜티케미컬과 함께하는 일석이조 자원봉사 프로그램 지원 협약식을 개최했다. 이번 협약식을 통해 지원되는 지원은 지원대상 8개 기관... ,0.7
011500,한농화성,"농협이 찜한 1등 비료… 조비, 탄소 중립 시대 친환경으로 승부",2026-02-06 14:14,https://www.pinpointnews.co.kr/news/articleView.html?idxno=426527,"와이엠티, 한농화성, DL, PKC, 이화산업 등이 하락세에 이름을 올렸다. 시스템 반도체 소재의 아이로보틱스는 15%대 넘게 폭락하며 최악의 하루를 보내고 있다. 시장 전문가들은 ""석유화학 업종은 현재 생존을 위한 체질... ",0.7
