ticker,name,market,close,contractions_count,contractions_history,last_depth_pct,volume_dry_up,vol_ratio,vcp_score,jump_score,pivot_point,pivot_distance_pct,note,vcp_mode
052690,한전기술,KOSPI,159600,4,"[22.7, 14.1, 13.3, 4.4]",4.42,True,0.79,90,80,151700,-4.95,VCP Pattern Detected,Classic
267270,HD건설기계,KOSPI,140800,10,"[8.9, 5.1, 23.2, 5.6, 4.2, 14.6, 12.3, 9.1, 2.8, 3.0]",2.97,True,0.76,70,80,145000,2.98,VCP Pattern Detected,Classic
347700,스피어,KOSDAQ,42950,7,"[16.5, 28.2, 17.9, 7.4, 16.8, 11.3, 7.3]",7.34,True,0.72,60,50,45650,6.29,VCP Pattern Detected,Classic
005440,현대지에프홀딩스,KOSPI,15100,4,"[16.9, 9.3, 11.2, 9.6]",9.6,False,3.88,60,30,8750,-42.05,VCP Pattern Detected,Classic
127120,제이에스링크,KOSDAQ,37350,8,"[0.0, 23.5, 20.4, 20.1, 14.3, 10.1, 13.3, 7.7]",7.73,True,0.68,60,50,31050,-16.87,VCP Pattern Detected,Classic
103590,일진전기,KOSPI,83200,4,"[13.1, 20.9, 12.9, 6.5]",6.46,False,1.71,60,30,63500,-23.68,VCP Pattern Detected,Classic
010690,화신,KOSPI,13480,4,"[13.3, 8.6, 14.7, 9.1]",9.1,False,1.83,60,30,9780,-27.45,VCP Pattern Detected,Classic
036580,팜스코,KOSPI,3705,9,"[1.7, 14.5, 6.3, 4.2, 4.5, 9.1, 8.2, 8.4, 10.0]",9.96,True,0.61,60,30,4115,11.07,VCP Pattern Detected,Classic
033240,자화전자,KOSPI,41600,7,"[10.5, 10.3, 29.0, 5.4, 8.7, 20.7, 8.9]",8.93,True,0.71,60,50,44250,6.37,VCP Pattern Detected,Classic
012450,한화에어로스페이스,KOSPI,1432000,9,"[3.6, 17.6, 6.7, 11.4, 17.0, 11.4, 7.5, 16.5, 3.9]",3.86,False,1.66,50,60,1242000,-13.27,VCP Pattern Detected,Classic
047040,대우건설,KOSPI,8900,5,"[6.9, 3.6, 14.7, 5.3, 5.0]",4.95,False,3.14,50,60,3835,-56.91,VCP Pattern Detected,Classic
090710,휴림로봇,KOSDAQ,13000,8,"[13.5, 5.7, 35.4, 5.9, 12.7, 0.0, 37.9, 11.4]",11.38,True,0.47,50,50,14670,12.85,VCP Pattern Detected,Classic
064850,에프앤가이드,KOSDAQ,19160,7,"[6.0, 5.1, 3.5, 5.9, 2.8, 5.0, 3.9]",3.87,False,4.21,50,60,9050,-52.77,VCP Pattern Detected,Classic
244920,에이플러스에셋,KOSPI,13500,6,"[4.7, 11.2, 18.2, 5.8, 9.2, 4.5]",4.45,False,1.1,50,60,11000,-18.52,VCP Pattern Detected,Classic
005960,동부건설,KOSPI,8880,5,"[18.1, 9.4, 8.8, 10.9, 4.9]",4.89,False,2.3,50,60,5520,-37.84,VCP Pattern Detected,Classic
035810,이지홀딩스,KOSDAQ,8070,8,"[5.6, 1.9, 5.8, 4.9, 0.4, 6.9, 3.5, 3.3]",3.28,False,6.68,50,60,5480,-32.09,VCP Pattern Detected,Classic
013520,화승코퍼레이션,KOSPI,3185,6,"[4.2, 16.4, 5.3, 12.6, 4.8, 4.8]",4.8,False,5.06,50,40,2710,-14.91,VCP Pattern Detected,Classic
002380,케이씨씨,KOSPI,583000,7,"[18.4, 10.8, 6.9, 3.0, 6.3, 6.5, 3.8]",3.81,False,1.56,50,60,446500,-23.41,VCP Pattern Detected,Classic
138490,코오롱ENP,KOSPI,12640,7,"[3.8, 8.7, 16.5, 5.1, 10.1, 9.2, 3.1]",3.12,False,1.27,50,60,11850,-6.25,VCP Pattern Detected,Classic
028050,삼성E&A,KOSPI,35150,8,"[4.0, 5.3, 15.7, 4.6, 5.4, 8.1, 4.1, 4.2]",4.2,False,1.13,50,40,32150,-8.53,VCP Pattern Detected,Classic
006920,모헨즈,KOSDAQ,6010,9,"[4.6, 9.4, 9.2, 2.6, 10.1, 13.1, 9.0, 5.3, 4.2]",4.17,False,4.32,50,60,3475,-42.18,VCP Pattern Detected,Classic
053700,삼보모터스,KOSDAQ,7210,9,"[8.7, 3.2, 4.5, 2.9, 3.1, 12.7, 24.1, 13.7, 13.7]",13.65,True,0.46,50,50,8350,15.81,VCP Pattern Detected,Classic
365270,큐라클,KOSDAQ,17740,9,"[24.4, 7.2, 21.9, 19.5, 20.9, 4.1, 4.8, 8.8, 5.2]",5.24,False,0.98,40,60,12780,-27.96,VCP Pattern Detected,Classic
420770,기가비스,KOSDAQ,73000,4,"[18.8, 14.8, 16.3, 11.8]",11.83,False,1.13,40,30,65100,-10.82,VCP Pattern Detected,Classic
171090,선익시스템,KOSDAQ,121100,6,"[22.8, 6.9, 3.5, 17.6, 10.5, 8.9]",8.93,False,0.94,40,30,131000,8.18,VCP Pattern Detected,Classic
036170,에이치엠넥스,KOSDAQ,2745,7,"[5.6, 6.5, 5.1, 9.1, 4.7, 21.1, 9.9]",9.9,False,2.49,40,30,1798,-34.5,VCP Pattern Detected,Classic
242040,나무기술,KOSDAQ,4335,8,"[4.3, 9.0, 2.8, 2.0, 0.0, 3.3, 7.3, 8.1]",8.14,False,2.68,40,10,3930,-9.34,VCP Pattern Detected,Classic
241520,DSC인베스트먼트,KOSDAQ,17030,7,"[7.5, 9.0, 9.2, 18.8, 4.5, 9.7, 9.5]",9.47,False,0.83,40,30,7920,-53.49,VCP Pattern Detected,Classic
006800,미래에셋증권,KOSPI,66600,5,"[10.7, 16.5, 14.5, 9.1, 5.6]",5.57,False,0.83,40,60,28700,-56.91,VCP Pattern Detected,Classic
092870,엑시콘,KOSDAQ,29000,7,"[22.9, 12.2, 12.2, 16.4, 11.6, 10.7, 5.6]",5.64,False,0.9,40,60,28350,-2.24,VCP Pattern Detected,Classic
032820,우리기술,KOSDAQ,17060,4,"[12.1, 6.4, 31.3, 10.1]",10.14,False,0.82,40,30,4045,-76.29,VCP Pattern Detected,Classic
222080,씨아이에스,KOSDAQ,13800,6,"[5.0, 7.4, 14.2, 9.9, 15.6, 5.6]",5.58,False,3.43,40,60,6990,-49.35,VCP Pattern Detected,Classic
037350,성도이엔지,KOSDAQ,12250,7,"[5.0, 11.2, 5.5, 6.1, 9.1, 17.3, 7.0]",7.01,False,5.11,40,30,7420,-39.43,VCP Pattern Detected,Classic
126340,비나텍,KOSDAQ,126900,7,"[22.6, 27.1, 6.8, 14.8, 8.3, 7.2, 5.5]",5.49,False,0.94,40,60,118300,-6.78,VCP Pattern Detected,Classic
117670,알파칩스,KOSDAQ,15950,8,"[3.8, 0.0, 7.0, 11.5, 3.9, 8.8, 18.0, 9.4]",9.43,False,0.99,40,30,17610,10.41,VCP Pattern Detected,Classic
196450,코아시아씨엠,KOSDAQ,1407,7,"[6.3, 19.5, 15.9, 5.1, 10.3, 11.9, 10.5]",10.51,True,0.63,40,50,1056,-24.95,VCP Pattern Detected,Classic
047770,코데즈컴바인,KOSDAQ,4910,8,"[11.1, 39.4, 4.4, 2.4, 7.5, 9.5, 12.1, 6.8]",6.82,False,1.57,40,30,3080,-37.27,VCP Pattern Detected,Classic
147760,피엠티,KOSDAQ,4400,7,"[14.0, 8.3, 5.6, 22.5, 3.6, 10.6, 12.4]",12.42,True,0.69,40,30,4670,6.14,VCP Pattern Detected,Classic
290550,디케이티,KOSDAQ,12150,6,"[17.3, 7.0, 20.5, 2.6, 7.3, 5.4]",5.37,False,3.23,40,60,7080,-41.73,VCP Pattern Detected,Classic
371950,풍원정밀,KOSDAQ,15890,7,"[1.8, 14.1, 0.0, 8.6, 17.3, 17.7, 5.6]",5.62,False,1.49,40,60,14600,-8.12,VCP Pattern Detected,Classic
101490,에스앤에스텍,KOSDAQ,95400,6,"[9.5, 11.9, 28.0, 16.8, 10.3, 6.4]",6.4,False,0.99,40,30,93700,-1.78,VCP Pattern Detected,Classic
079000,와토스코리아,KOSDAQ,10480,8,"[11.1, 6.5, 0.9, 0.0, 1.3, 0.5, 10.0, 6.0]",6.0,False,2.64,40,30,7000,-33.21,VCP Pattern Detected,Classic
272210,한화시스템,KOSPI,146700,8,"[3.5, 15.5, 16.7, 16.5, 7.5, 9.2, 17.6, 5.1]",5.06,False,0.89,40,60,116500,-20.59,VCP Pattern Detected,Classic
307950,현대오토에버,KOSPI,447000,7,"[14.0, 19.9, 4.1, 14.7, 13.5, 19.1, 5.2]",5.15,False,1.19,40,60,456000,2.01,VCP Pattern Detected,Classic
000720,현대건설,KOSPI,150500,6,"[11.5, 8.9, 15.8, 9.0, 11.9, 9.5]",9.52,False,1.66,40,30,109200,-27.44,VCP Pattern Detected,Classic
010820,퍼스텍,KOSPI,7990,9,"[11.0, 9.3, 0.0, 22.9, 6.9, 6.1, 7.8, 10.3, 5.6]",5.58,False,1.9,40,60,4840,-39.42,VCP Pattern Detected,Classic
452260,한화갤러리아,KOSPI,2820,9,"[3.8, 4.0, 5.3, 4.8, 0.0, 1.8, 22.1, 20.1, 7.4]",7.38,False,0.92,40,30,2235,-20.74,VCP Pattern Detected,Classic
047810,한국항공우주,KOSPI,197600,7,"[16.9, 10.9, 7.6, 4.4, 7.3, 6.4, 7.5]",7.54,False,1.18,40,10,171200,-13.36,VCP Pattern Detected,Classic
010950,S-Oil,KOSPI,141300,6,"[5.1, 4.1, 14.8, 7.1, 7.7, 8.3]",8.33,False,2.84,40,10,120000,-15.07,VCP Pattern Detected,Classic
000880,한화,KOSPI,138500,7,"[12.1, 7.2, 27.5, 7.4, 4.2, 20.6, 7.9]",7.89,False,1.15,40,30,122900,-11.26,VCP Pattern Detected,Classic
298020,효성티앤씨,KOSPI,388000,7,"[9.1, 10.5, 6.2, 1.4, 0.0, 10.7, 8.8]",8.81,False,1.18,40,30,414500,6.83,VCP Pattern Detected,Classic
028670,팬오션,KOSPI,6200,7,"[14.8, 8.6, 5.5, 3.6, 1.1, 13.4, 5.1]",5.06,False,3.88,40,60,5530,-10.81,VCP Pattern Detected,Classic
006340,대원전선,KOSPI,5930,10,"[1.8, 4.3, 7.1, 21.5, 7.9, 11.8, 12.5, 8.9, 7.2, 7.0]",7.05,False,5.12,40,30,3830,-35.41,VCP Pattern Detected,Classic
010120,엘에스일렉트릭,KOSPI,714000,8,"[0.0, 13.6, 9.9, 7.8, 13.8, 12.2, 6.4, 7.1]",7.05,False,1.05,40,10,539000,-24.51,VCP Pattern Detected,Classic
009150,삼성전기,KOSPI,409000,5,"[7.4, 5.8, 16.7, 7.5, 6.8]",6.85,False,1.53,40,30,292000,-28.61,VCP Pattern Detected,Classic
017670,SK텔레콤,KOSPI,78200,9,"[3.8, 4.9, 2.8, 1.1, 1.3, 2.6, 1.3, 11.2, 9.6]",9.6,False,0.97,40,30,86500,10.61,VCP Pattern Detected,Classic
003160,디아이,KOSPI,32550,8,"[5.5, 3.5, 9.4, 21.2, 15.5, 9.6, 18.5, 12.5]",12.5,True,0.53,40,50,37200,14.29,VCP Pattern Detected,Classic
004170,신세계,KOSPI,359500,5,"[15.1, 5.1, 10.1, 13.0, 6.6]",6.64,False,0.93,40,30,376500,4.73,VCP Pattern Detected,Classic
006400,삼성SDI,KOSPI,408000,5,"[3.8, 9.3, 16.0, 17.3, 10.2]",10.21,False,1.45,20,30,396500,-2.82,VCP Pattern Detected,Classic
277810,레인보우로보틱스,KOSDAQ,840000,7,"[3.8, 5.9, 26.9, 7.2, 9.3, 11.6, 13.4]",13.42,False,0.99,20,10,760000,-9.52,VCP Pattern Detected,Classic
