ticker,name,collection_date,close,price_change_pct,supply_score,fundamental_score,market_cap,PER,PBR,EPS,BPS,DIV,DPS,기관_5일,외인_5일,개인_5일,기관_15일,외인_15일,개인_15일,기관_30일,외인_30일,개인_30일,기관_50일,외인_50일,개인_50일,기관_100일,외인_100일,개인_100일
006800,미래에셋증권,2026-02-06,48000.0,-3.23,21.2,60.0,272201.0,31.07,2.319999933242798,1545.0,20662.0,0.5199999809265137,250.0,-623.51,-366.85,1043.04,-755.6,-181.3,924.96,684.91,435.9,-1195.94,938.23,175.06,-1185.91,2679.71,-2459.05,734.26
011500,한농화성,2026-02-06,24550.0,-5.58,92.5,40.0,3839.0,83.5,2.2799999713897705,294.0,10781.0,0.2399999946355819,60.0,1.03,36.61,-25.02,1.5,27.96,-27.23,1.64,17.14,-15.48,1.75,37.67,-36.34,0.6,27.71,-27.68
457190,이수스페셜티케미컬,2026-02-06,100000.0,-5.3,64.3,60.0,30208.0,279.33,24.61000061035156,358.0,4063.0,0.0,0.0,-96.46,46.62,-4.39,-21.45,212.38,-161.62,-2.64,111.71,-89.33,83.98,554.28,-626.55,104.4,608.2,-700.45
474170,루미르,2026-02-06,19460.0,7.57,73.2,40.0,3467.0,0.0,5.659999847412109,0.0,3440.0,0.0,0.0,17.01,-26.57,53.35,34.59,33.0,-24.62,49.42,45.09,-41.24,54.39,31.91,-33.12,50.55,31.21,-28.39
000720,현대건설,2026-02-06,106600.0,-3.09,54.0,40.0,118705.0,0.0,1.4900000095367432,0.0,71394.0,0.5600000023841858,600.0,35.56,135.88,-183.82,-1351.3,1197.0,119.32,-967.0,3484.17,-2538.8,1553.02,3656.89,-5252.72,2625.32,-39.28,-2624.14
042700,한미반도체,2026-02-06,196000.0,1.29,85.8,95.0,186812.0,123.35,34.400001525878906,1589.0,5698.0,0.3700000047683716,720.0,2020.79,-1635.39,-349.63,2939.18,-535.07,-2421.49,4555.86,1701.81,-6230.17,5322.11,512.23,-5698.39,8554.23,-492.93,-7995.05
189300,인텔리안테크,2026-02-06,98800.0,3.35,100.0,40.0,10605.0,0.0,3.880000114440918,0.0,25493.0,0.1000000014901161,100.0,95.83,127.69,-195.15,707.85,-131.78,-543.45,889.09,-89.85,-777.13,973.7,18.23,-962.63,894.28,14.76,-870.64
012610,경인양행,2026-02-06,4695.0,-2.19,28.8,60.0,1954.0,12.69,0.8100000023841858,370.0,5828.0,1.059999942779541,50.0,-0.45,-9.25,8.48,-0.6,6.37,-8.32,-2.47,22.13,-20.88,-3.18,-1.45,3.99,-0.71,-5.21,5.05
00680K,미래에셋증권2우B,2026-02-06,16330.0,-4.56,85.7,40.0,22320.0,0.0,0.0,0.0,0.0,1.5299999713897705,250.0,46.96,69.79,-83.54,147.37,30.97,-113.9,166.23,-16.65,-63.78,117.11,145.76,-183.37,201.09,569.63,-537.37
000990,DB하이텍,2026-02-06,103000.0,-1.34,82.1,75.0,44810.0,18.66,2.180000066757202,5520.0,47181.0,1.190000057220459,1230.0,751.84,-647.07,-105.49,955.51,-528.95,-425.53,1623.97,-514.37,-1073.65,2012.04,-487.81,-1453.27,2731.59,601.89,-3294.14
