ticker,name,collection_date,close,price_change_pct,supply_score,fundamental_score,market_cap,PER,PBR,EPS,BPS,DIV,DPS,기관_5일,외인_5일,개인_5일,기관_15일,외인_15일,개인_15일,기관_30일,외인_30일,개인_30일,기관_50일,외인_50일,개인_50일,기관_100일,외인_100일,개인_100일
010690,화신,2026-03-09,11880.0,-7.19,83.7,80.0,4508,6.86,0.83,1883,15554,1.32,0,19.85,-35.07,15.22,37.63,57.08,-94.71,150.21,65.31,-215.52,161.45,9.36,-170.8,149.07,121.34,-270.41
218410,RFHIC,2026-03-09,63200.0,-11.61,0.0,40.0,21030,132.66,6.24,597,12692,0.5,0,97.47,-641.9,544.43,118.71,-352.98,234.27,293.49,-73.82,-219.66,267.08,258.48,-525.56,477.94,238.08,-716.02
036930,주성엔지니어링,2026-03-09,59900.0,-10.73,4.8,75.0,29794,48.52,4.94,1321,12975,0.08,0,105.42,-356.2,250.77,328.38,-587.58,259.2,1019.4,-1051.6,32.2,1809.09,-1201.18,-607.9,1787.25,-1258.08,-529.18
040160,누리플렉스,2026-03-09,9000.0,-2.7,32.2,20.0,1206,0.0,1.56,-591,6410,0.0,0,0.09,0.56,-0.65,0.09,-7.3,7.21,-0.23,-4.0,4.24,-0.22,-4.86,5.08,-0.86,-10.41,11.27
000990,DB하이텍,2026-03-09,83200.0,-7.56,39.4,75.0,38241,15.89,1.71,5533,51403,0.92,0,189.9,-267.25,77.35,916.15,-862.24,-53.91,1629.22,-1621.42,-7.81,2022.93,-1188.2,-834.73,2432.62,-92.34,-2340.28
037350,성도이엔지,2026-03-09,10330.0,-9.39,15.2,65.0,1627,7.89,0.47,1356,22765,2.34,0,-1.55,-0.52,2.07,-1.77,-18.67,20.44,-0.74,-4.39,5.13,-0.63,-6.17,6.8,-2.03,-5.1,7.13
010820,퍼스텍,2026-03-09,8660.0,-3.99,6.9,95.0,3902,26.49,5.5,302,1454,0.0,0,-0.03,59.54,-59.52,1.06,-180.36,179.3,-0.66,-154.66,155.31,0.1,-223.33,223.23,2.77,-232.22,229.45
031980,피에스케이홀딩스,2026-03-09,116300.0,-0.85,88.4,95.0,23719,20.85,4.9,5277,22448,0.98,0,6.34,-5.01,-1.34,341.53,89.22,-430.75,862.57,232.19,-1094.76,1553.86,64.51,-1618.37,1589.31,43.14,-1632.45
024740,한일단조,2026-03-09,3945.0,6.05,62.5,40.0,1130,28.16,0.82,122,4189,0.0,0,-0.43,6.72,-6.29,-0.45,-5.32,5.77,-0.45,10.93,-10.47,-0.47,20.3,-19.83,-0.47,18.29,-17.82
272210,한화시스템,2026-03-09,162700.0,2.39,15.6,75.0,264487,44.43,5.51,3151,25408,0.36,0,-250.38,-550.01,800.39,-513.28,-1790.13,2303.41,16.08,-1803.82,1787.74,822.33,670.32,-1492.65,1406.89,1178.65,-2585.54
322000,HD현대에너지솔루션,2026-03-09,105900.0,-9.56,0.0,60.0,13373,43.53,3.36,2743,35535,0.0,0,91.8,-291.83,200.03,53.63,-532.51,478.89,118.18,-340.08,221.89,91.27,-420.7,329.44,404.69,-623.0,218.31
244920,에이플러스에셋,2026-03-09,12480.0,-2.73,86.9,75.0,2733,13.71,1.7,882,7111,2.48,0,-2.56,-2.72,5.27,39.28,17.5,-56.79,-2.01,91.65,-89.64,32.84,170.03,-202.87,118.44,185.21,-303.64
267250,HD현대,2026-03-09,263000.0,-5.73,58.4,60.0,207752,28.95,1.93,9086,136269,1.52,0,-11.93,-29.2,41.13,141.74,352.53,-494.27,422.56,955.23,-1377.79,484.96,1641.13,-2126.09,277.22,1807.39,-2084.61
028670,팬오션,2026-03-09,5000.0,-4.76,31.5,40.0,27263,12.41,0.49,411,10408,2.94,0,10.08,-37.96,27.88,296.46,-390.01,93.55,486.03,-290.85,-195.18,510.36,78.94,-589.3,817.01,-341.14,-475.87
056080,유진로봇,2026-03-09,29550.0,-7.94,12.0,20.0,10391,0.0,36.02,-185,769,0.0,0,-92.93,9.83,83.1,-135.86,116.03,19.83,147.64,132.8,-280.44,805.23,128.14,-933.36,927.75,183.03,-1110.78
138080,오이솔루션,2026-03-09,19860.0,-10.34,99.3,20.0,4115,0.0,5.7,-2157,5991,0.0,0,136.46,-73.71,-62.74,148.81,-115.63,-33.18,142.94,-74.89,-68.05,126.69,-45.24,-81.45,42.12,15.11,-57.22
420770,기가비스,2026-03-09,63200.0,-11.36,100.0,40.0,8886,217.7,4.47,322,15682,1.14,0,118.01,-39.54,-78.47,305.8,-35.92,-269.88,419.6,-71.62,-347.98,543.12,0.31,-543.43,522.5,31.43,-553.93
457190,이수스페셜티케미컬,2026-03-09,96100.0,-8.56,0.0,40.0,27046,1260.56,20.86,71,4290,0.0,0,-173.89,-131.62,305.51,-180.38,-289.9,470.28,-369.69,-316.28,685.98,-176.94,-181.49,358.43,-116.61,183.37,-66.76
090710,휴림로봇,2026-03-09,11940.0,-7.15,0.0,40.0,14287,442.96,10.12,27,1181,0.0,0,-64.0,-86.45,150.45,-67.7,-254.19,321.89,-41.04,-262.53,303.56,-21.86,-196.27,218.13,-35.43,-374.42,409.85
036170,에이치엠넥스,2026-03-09,3455.0,4.7,87.2,40.0,3222,55.26,2.42,95,2169,0.0,0,0.04,28.32,-28.36,0.1,12.56,-12.66,0.1,13.48,-13.57,0.06,15.87,-15.93,-1.27,17.09,-15.82
006340,대원전선,2026-03-09,5170.0,-6.34,0.0,60.0,4548,40.85,3.82,142,1518,0.0,0,-9.41,-160.09,169.5,15.06,-109.77,94.71,9.72,39.88,-49.6,9.24,7.26,-16.51,96.5,-66.82,-29.68
052690,한전기술,2026-03-09,147700.0,-4.95,73.1,85.0,65891,63.43,10.69,2718,16127,0.78,0,499.64,-147.54,-352.1,486.4,-513.72,27.32,1019.93,-96.24,-923.69,1466.17,1328.68,-2794.85,1307.05,1334.5,-2641.54
012610,경인양행,2026-03-09,3930.0,-5.42,92.8,40.0,1688,22.04,0.7,184,5792,1.23,0,-3.73,7.82,-4.09,-3.92,36.16,-32.25,-4.39,72.59,-68.2,-9.25,66.71,-57.46,-3.45,55.02,-51.57
319660,피에스케이,2026-03-09,61000.0,-14.57,56.4,75.0,21435,28.75,4.14,2574,17874,0.92,0,138.21,-141.71,3.5,300.7,-262.39,-38.32,529.1,-272.78,-256.32,705.72,-93.76,-611.96,945.99,-128.96,-817.03
024060,흥구석유,2026-03-09,27950.0,1.27,1.0,40.0,3532,1570.0,4.37,15,5389,0.09,0,0.13,-24.0,23.87,-2.29,-57.57,59.86,-0.97,-40.51,41.48,0.39,-19.16,18.76,-0.4,-27.39,27.78
127120,제이에스링크,2026-03-09,37650.0,-5.04,71.2,20.0,14023,0.0,26.74,-494,1537,0.0,0,73.04,-45.29,-27.74,78.97,-27.23,-51.75,226.69,37.29,-263.98,230.82,50.14,-280.96,340.53,78.46,-418.99
327260,RF머트리얼즈,2026-03-09,46800.0,-9.83,100.0,40.0,5487,8125.0,11.91,8,5457,0.0,0,163.92,-83.06,-80.86,192.99,-136.58,-56.41,100.45,63.89,-164.34,121.31,-15.01,-106.3,191.85,43.45,-235.3
189300,인텔리안테크,2026-03-09,120100.0,-2.99,100.0,20.0,14335,0.0,5.57,-328,23967,0.15,0,357.6,5.4,-363.0,391.14,250.22,-641.36,1023.16,380.83,-1403.99,1442.72,256.64,-1699.35,1413.61,272.58,-1686.19
263750,펄어비스,2026-03-09,66100.0,12.41,19.8,60.0,44010,83.03,5.2,825,13173,0.0,0,-119.21,-139.62,258.83,357.56,-357.24,-0.32,770.36,-917.66,147.3,1297.96,-1062.85,-235.11,1490.84,-965.3,-525.54
012450,한화에어로스페이스,2026-03-09,1434000.0,-3.17,79.6,95.0,761076,26.98,8.44,54715,174881,0.47,0,588.85,3015.69,-3604.54,1154.5,2060.26,-3214.76,1268.19,-990.73,-277.45,4138.64,3012.66,-7151.3,4615.97,2062.69,-6678.66
010950,S-Oil,2026-03-09,128700.0,-0.77,0.0,20.0,118662,0.0,1.42,-1542,74225,0.31,0,85.04,-110.56,25.52,-1965.87,-2610.45,4576.32,-1529.02,-2221.99,3751.01,-551.01,-1922.53,2473.54,1009.09,-783.97,-225.12
900290,GRT,2026-03-09,6200.0,-8.01,67.6,65.0,5336,6.89,0.52,958,12692,0.88,0,0.95,3.07,-4.02,4.87,16.47,-21.34,4.95,9.62,-14.57,4.95,-1.43,-3.53,4.95,9.5,-14.45
084370,유진테크,2026-03-09,133900.0,-9.53,3.9,75.0,27912,45.5,6.42,2677,18971,0.19,0,-222.2,-72.75,294.96,-409.09,257.88,151.21,139.88,661.12,-801.01,76.47,596.18,-672.65,549.23,224.22,-773.45
047810,한국항공우주,2026-03-09,174100.0,-5.02,71.5,60.0,186372,135.99,10.46,1406,18279,0.26,0,-86.49,379.02,-292.52,-193.23,1026.69,-833.47,1475.83,-1708.43,232.6,3548.15,-3729.89,181.74,6821.14,-6558.44,-262.71
042700,한미반도체,2026-03-09,305000.0,-8.55,89.8,95.0,285937,119.47,43.33,2511,6923,0.27,0,267.51,-1264.27,996.76,5457.33,2136.79,-7594.11,9026.73,1229.47,-10256.2,9393.01,3758.52,-13151.54,11486.09,1002.19,-12488.28
452260,한화갤러리아,2026-03-09,2685.0,-7.41,10.2,20.0,5069,0.0,0.65,-180,4023,0.0,0,-0.42,-12.49,12.91,-1.68,-71.93,73.61,-4.37,-40.32,44.69,-7.35,-38.77,46.12,-5.87,-42.69,48.56
229000,젠큐릭스,2026-03-09,3740.0,-4.35,15.3,20.0,813,0.0,6.08,-9,570,0.0,0,-0.01,-2.6,2.61,-5.64,-1.37,7.01,-5.64,0.54,5.11,-5.86,-3.49,9.35,-6.04,-2.12,8.15
