ticker,name,market,close,contractions_count,contractions_history,last_depth_pct,volume_dry_up,vol_ratio,vcp_score,jump_score,note
249420,일동제약,KOSPI,40150,7,"[14.9, 14.8, 39.2, 14.1, 12.1, 19.2, 2.7]",2.66,True,0.41,90,100,VCP Pattern Detected
000230,일동홀딩스,KOSPI,13410,7,"[2.8, 7.8, 8.1, 31.2, 17.0, 15.9, 3.1]",3.07,True,0.23,90,80,VCP Pattern Detected
011690,와이투솔루션,KOSPI,4325,5,"[13.3, 16.2, 21.2, 19.9, 2.2]",2.24,True,0.5,90,100,VCP Pattern Detected
049630,재영솔루텍,KOSDAQ,4570,9,"[0.8, 11.0, 20.3, 8.2, 6.9, 21.8, 25.0, 16.4, 8.0]",8.05,True,0.24,80,50,VCP Pattern Detected
023810,인팩,KOSPI,11730,6,"[3.1, 10.2, 0.0, 10.7, 3.3, 2.6]",2.59,False,1.94,60,80,VCP Pattern Detected
011210,현대위아,KOSPI,87000,8,"[7.7, 1.9, 1.4, 11.9, 3.6, 8.1, 5.9, 3.1]",3.12,False,3.41,60,60,VCP Pattern Detected
012205,계양전기우,KOSPI,12030,6,"[5.0, 0.0, 17.3, 4.4, 5.8, 5.2]",5.17,False,4.24,50,60,VCP Pattern Detected
014910,성문전자,KOSPI,3145,5,"[9.8, 4.6, 4.4, 12.4, 5.9]",5.95,False,4.35,50,60,VCP Pattern Detected
295310,에이치브이엠,KOSDAQ,77500,6,"[19.8, 14.7, 7.2, 17.6, 10.3, 7.9]",7.92,False,1.28,50,30,VCP Pattern Detected
