ticker,name,title,pub_date,link,description,score
000990,DB하이텍,"DB하이텍, 지난해 영업이익 2773억원...2024년 대비 45% 증가",2026-02-05 18:10,https://n.news.naver.com/mnews/article/009/0005633203?sid=101,DB하이텍이 반도체 호황에 힘입어 호실적을 발표했다. 5일 DB하이텍은 연결 기준 작년 한 해 영업이익이 2773억원으로 전년 대비 45% 증가한 것으로 잠정 집계됐다고 공시했다. 연간 매출은 1조3972억원으로 전년 대비... ,0.9
000990,DB하이텍,"DB하이텍, 올해 '풀가동'…중국 파운드리 주문 몰려",2026-02-05 18:07,https://n.news.naver.com/mnews/article/015/0005247577?sid=101,"국내 2위, 세계 10위권 파운드리(반도체 수탁생산) 업체 DB하이텍이 올해 목표 매출과 영업이익을 1조5000억원, 3000억원으로 잡았다. 고전압 전력반도체 사업이 본궤도에 올라 가동률이 지난해 96%에서 올해 98%로... ",0.9
000990,DB하이텍,동학개미가 코스피5000 지켰다 외인이 투매한 삼성전자 다 흡수,2026-02-06 15:54,http://www.smedaily.co.kr/news/articleView.html?idxno=350935,"이외에도 한미반도체(13.01%), 리노공업(7.60%), DB하이텍(5.20%), 원익IPS(5.20%) 등 국내 증시 주요 반도체 종목들로 포트폴리오가 구성돼 있다. 이번 개인들의 증시 참여가 ETF를 중심으로 이뤄지면서 지난 동학개미... ",0.85
006805,미래에셋증권우,보통주 3조 담을때 고작 60억…외면받는 우선주ETF,2026-02-05 18:02,https://n.news.naver.com/mnews/article/011/0004587256?sid=101,우선주 괴리율이 13.8%포인트 벌어진 미래에셋증권(006800)도 유사한 사례다. 미래에셋증권 보통주는 스페이스X 기업공개 추진 소식에 같은 기간 119% 폭등했다. 최근 보편화된 ETF 기반 투자도 보통주와 우선주 간... ,0.85
006805,미래에셋증권우,"“땡큐, 스페이스X”...연일 훈풍 미래에셋증권, 시총 30조 클럽 가입 [...",2026-02-05 06:38,https://n.news.naver.com/mnews/article/011/0004586831?sid=101,미래에셋증권이 시가총액 ‘30조 클럽’에 이름을 올렸다. 우주 항공 기업 스페이스X 투자 성과에 대한 기대가 주가를 끌어올리며 단기간에 시총이 두 배 이상 불어났다. 4일 한국거래소에 따르면 미래에셋증권... ,0.85
006805,미래에셋증권우,美 기술주 조정 비켜간 코스피…삼성전자 시총 1천조 돌파(종합),2026-02-04 17:12,https://n.news.naver.com/mnews/article/018/0006213290?sid=101,"국내에선 SK증권이 26만원, 미래에셋증권이 24만 7000원을 목표주가로 제시했다. 손인준 흥국증권 연구원은 이날 삼성전자의 목표가를 23만원으로 상향하면서 “올해와 내년 범용 D램과 낸드플래시 가격 상승에... ",0.85
00680K,미래에셋증권2우B,보통주 3조 담을때 고작 60억…외면받는 우선주ETF,2026-02-05 18:02,https://n.news.naver.com/mnews/article/011/0004587256?sid=101,"같은 기간 LG전자와 LG전자우는 47.2%에서 50.4%로, 한화와 한화3우B는 55.1%에서 59.2%로, 한국금융지주와... 우선주 괴리율이 13.8%포인트 벌어진 미래에셋증권(006800)도 유사한 사례다. 미래에셋증권 보통주는 스페이스X... ",0.85
00680K,미래에셋증권2우B,"“땡큐, 스페이스X”...연일 훈풍 미래에셋증권, 시총 30조 클럽 가입 [...",2026-02-05 06:38,https://n.news.naver.com/mnews/article/011/0004586831?sid=101,미래에셋증권은 이날 전일 대비 1250원(2.5%) 오른 5만 1200원에 거래를 마쳤다. 지난해 말과 비교하면 두 배 이상 뛴 수준이다. 시장에서는 인공지능(AI) 스타트업 xAI와 우주항공 기업 스페이스X 등 비상장 혁신기업에... ,0.85
00680K,미래에셋증권2우B,"금융지주도 넘겼다…미래에셋증권, ‘스페이스X’ 타고 시총 31조 돌파",2026-02-04 16:38,https://n.news.naver.com/mnews/article/018/0006213243?sid=101,미래에셋증권(006800)이 시가총액 31조원을 돌파했다. 일론 머스크가 이끄는 우주기업 스페이스X에 대한 선제적 투자 성과가 본격적으로 부각되면서 주가가 급등한 영향이다. 증권업계 시가총액 1위 자리를... ,0.85
012205,계양전기우,대동금속 주가 '폭풍 질주'… 하락장 뚫고 솟구친 주물 강자의 저력,2026-02-05 13:38,https://www.pinpointnews.co.kr/news/articleView.html?idxno=426027,"삼현, 계양전기우, 스마트레이더시스템, 계양전기, 삼보모터스가 일제히 폭락하고 있다. 특히 테마 최하단에서는 한국무브넥스, 다이나믹디자인, 엣지파운드리, 태양기계, 네오티스, DYP, 한라캐스트가 무너진 가운데... ",0.7
006800,미래에셋증권,"다시 뜨는 ‘태양광’...한화솔루션, 머스크 한 마디에 ‘불기둥’",2026-02-07 11:59,https://n.news.naver.com/mnews/article/050/0000102023?sid=101,유진투자증권(2만5000원→5만원)을 비롯해 현대차증권(3만8000원→4만7000원) 하나증권(3만원→4만7000원) 미래에셋증권(3만5000원→4만6000원) NH투자증권(3만5000원→4만50000원) 신한투자증권(3만원→4만4000원) 등 전날... ,0.9
006800,미래에셋증권,머스크 한 마디에…한화솔루션 주가 '들썩' [종목+],2026-02-07 11:27,https://n.news.naver.com/mnews/article/015/0005248197?sid=101,유진투자증권(2만5000원→5만원)을 비롯해 현대차증권(3만8000원→4만7000원) 하나증권(3만원→4만7000원) 미래에셋증권(3만5000원→4만6000원) NH투자증권(3만5000원→4만50000원) 신한투자증권(3만원→4만4000원) 등 전날 기업... ,0.9
006800,미래에셋증권,태양광으로 ‘무한 동력’...머스크가 우주 데이터센터 앞당길까 [김기...,2026-02-07 14:01,https://n.news.naver.com/mnews/article/011/0004587814?sid=101,"미래에셋증권이 펴낸 ‘스페이스& - 궤도인프라의부상, 우주데이터센터(SBD)’를 근거로 따져봤습니다. 우선 기존 데이터센터 산업이 직면한 한계에 대해 살펴보겠습니다. 국제에너지기구(IEA)에 따르면 2026년 전 세계... ",0.85
012610,경인양행,"농협이 찜한 1등 비료… 조비, 탄소 중립 시대 친환경으로 승부",2026-02-06 14:14,https://www.pinpointnews.co.kr/news/articleView.html?idxno=426527,"반도체 가스 전문 원익머트리얼즈와 특수 도료의 경인양행, 가소제 전문 애경케미칼이 하락 중이다. 계면활성제 강자 동남합성과 정밀화학 제품의 대정화금, 산화방지제 전문 송원산업도 내림세다. 한솔케미칼... ",0.7
012610,경인양행,"염료승화 기술 독보적… 씨앗, 네일아트·광고판까지 인쇄 영토 확장",2026-02-05 14:02,https://www.pinpointnews.co.kr/news/articleView.html?idxno=426038,"음극재의 포스코퓨처엠과 도전재의 나노신소재, 셀룰로스 유도체의 롯데정밀화학, 색소 제조 경인양행, 수입 의존도가 높은 코오롱인더, 수지 전문 코오롱ENP, SK케미칼, 지주사 애경케미칼, 줄기세포의 파미셀, 전구체... ",0.7
