ticker,name,collection_date,close,price_change_pct,supply_score,fundamental_score,market_cap,PER,PBR,EPS,BPS,DIV,DPS,기관_5일,외인_5일,개인_5일,기관_15일,외인_15일,개인_15일,기관_30일,외인_30일,개인_30일,기관_50일,외인_50일,개인_50일,기관_100일,외인_100일,개인_100일
720,현대건설,2026-01-07,74700.0,-1.97,59.6,40.0,83183.0,0.0,1.0499999523162842,0.0,71394.0,0.800000011920929,600.0,-276.57,417.13,-141.6,-181.17,166.18,44.66,2379.96,726.95,-3126.1,3095.7,-1690.88,-1395.54,2667.86,-2996.66,326.83
12205,계양전기우,2026-01-07,13000.0,30.0,32.0,40.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35,0.13,0.0,-0.21,-0.0,0.0,-0.21,-0.0,0.0,-0.23,0.13,0.0,-0.19,0.56
347850,디앤디파마텍,2026-01-07,98900.0,1.96,61.5,40.0,43057.0,0.0,59.58000183105469,0.0,1660.0,0.0,0.0,-285.79,113.71,215.02,419.88,71.66,-338.29,1010.88,-816.7,31.65,905.92,77.49,-311.91,357.84,-56.47,937.2
10400,우진아이엔에스,2026-01-07,4510.0,-1.31,72.7,40.0,344.0,0.0,0.4199999868869781,0.0,10813.0,0.0,0.0,1.04,-0.16,-0.9,1.04,0.19,-1.3,1.05,0.42,-1.57,0.81,2.18,-3.15,-1.59,2.23,-0.72
990,DB하이텍,2026-01-07,74200.0,-1.33,98.3,75.0,32280.0,13.44,1.5700000524520874,5520.0,47181.0,1.659999966621399,1230.0,225.37,76.28,-274.41,324.98,177.14,-431.13,496.42,188.52,-615.27,495.13,1054.75,-1468.04,1074.94,1549.49,-2582.83
230,일동홀딩스,2026-01-07,14500.0,8.13,30.5,100.0,1673.0,2.6,1.2200000286102295,5582.0,11857.0,0.0,0.0,0.03,1.78,-1.9,0.02,-12.59,11.73,0.16,-4.55,3.51,1.04,-1.78,-0.28,1.5,-8.75,5.89
212560,네오오토,2026-01-07,12350.0,-0.88,100.0,80.0,1459.0,8.22,1.1699999570846558,1502.0,10516.0,1.6200000047683716,200.0,67.98,-39.95,-29.92,67.49,-30.35,-38.01,67.87,-9.61,-62.39,66.93,-13.87,-56.59,66.39,-8.3,-62.3
12610,경인양행,2026-01-07,5000.0,7.41,0.0,60.0,2081.0,13.51,0.8600000143051147,370.0,5828.0,1.0,50.0,-2.24,-19.31,21.15,-3.26,-21.76,25.82,-1.87,-34.89,38.4,-1.57,-35.1,38.26,1.54,-39.6,39.34
249420,일동제약,2026-01-07,43500.0,10.83,0.0,40.0,13763.0,0.0,7.559999942779541,0.0,5755.0,0.0,0.0,19.39,-59.53,32.89,67.74,-820.06,756.96,262.29,19.27,-280.35,325.69,-4.84,-330.61,333.26,-318.46,327.43
42700,한미반도체,2026-01-07,186500.0,1.52,100.0,95.0,177757.0,117.37,32.72999954223633,1589.0,5698.0,0.3899999856948852,720.0,1378.36,3451.01,-4812.52,1585.41,2963.5,-4481.17,1760.48,1826.89,-3427.65,2830.33,256.34,-2931.31,4959.55,818.47,-5752.01
23810,인팩,2026-01-07,10970.0,-0.27,69.8,40.0,1097.0,47.08,0.8799999952316284,233.0,12445.0,1.6399999856948853,180.0,0.1,2.72,-2.23,0.1,2.28,-7.49,0.1,0.97,-6.39,-2.61,3.74,-6.44,-2.7,3.62,-19.61
660,SK하이닉스,2026-01-07,742000.0,2.2,70.8,95.0,5401778.0,25.82,6.920000076293945,28732.0,107256.0,0.3000000119209289,2204.0,-2528.44,6494.24,-4271.88,7838.64,21375.52,-29507.09,23090.33,20272.35,-44315.02,40927.84,-84382.57,39884.31,57062.71,-89109.95,28291.09
295310,에이치브이엠,2026-01-07,67400.0,2.12,0.0,40.0,8022.0,0.0,12.130000114440918,0.0,5555.0,0.0,0.0,-63.63,-89.68,144.56,-268.66,73.88,160.4,-197.66,85.68,80.93,-193.65,42.17,116.38,-266.04,25.53,206.51
