ticker,name,collection_date,close,price_change_pct,supply_score,fundamental_score,market_cap,PER,PBR,EPS,BPS,DIV,DPS,기관_5일,외인_5일,개인_5일,기관_15일,외인_15일,개인_15일,기관_30일,외인_30일,개인_30일,기관_50일,외인_50일,개인_50일,기관_100일,외인_100일,개인_100일
040160,누리플렉스,2026-03-06,9250.0,5.11,25.1,20.0,1115,0.0,1.45,-591,6379,0.0,0,0.04,-3.12,3.09,-0.19,-3.14,3.33,-0.36,-2.36,2.72,-0.36,-4.11,4.47,-1.0,-9.1,10.1
189300,인텔리안테크,2026-03-06,123800.0,2.48,0.0,20.0,0,0.0,5.16,-328,23992,0.16,0,60.74,100.1,-160.84,165.88,240.32,-406.2,899.9,106.06,-1005.96,1114.5,181.45,-1295.95,1063.65,259.47,-1323.12
103590,일진전기,2026-03-06,82100.0,1.36,0.0,85.0,0,45.59,6.98,1801,11762,0.61,0,10.24,49.75,-59.99,-652.52,246.82,405.7,-511.75,131.59,380.16,-285.42,315.4,-29.99,-801.2,1522.92,-721.72
178320,서진시스템,2026-03-06,46650.0,0.43,0.0,20.0,0,0.0,3.73,-2120,12506,0.0,0,403.3,713.02,-1116.32,466.25,1052.36,-1518.61,473.18,1808.43,-2281.62,427.27,1863.61,-2290.88,594.53,1809.48,-2404.0
138490,코오롱ENP,2026-03-06,11770.0,2.35,100.0,75.0,4473,10.23,1.27,1150,9267,1.7,0,52.78,-13.83,-38.95,159.8,-21.07,-138.73,332.28,-20.56,-311.71,389.62,1.64,-391.26,509.13,-4.65,-504.48
042700,한미반도체,2026-03-06,333500.0,5.87,0.0,95.0,0,132.82,48.17,2511,6923,0.24,0,3772.41,2756.92,-6529.34,3518.93,3931.26,-7450.19,6437.97,3433.76,-9871.73,8472.68,5977.35,-14450.03,11109.73,3477.27,-14587.0
024060,흥구석유,2026-03-06,27600.0,-15.6,100.0,40.0,4140,1840.0,5.13,15,5380,0.07,0,-0.29,114.49,-114.2,-20.24,46.95,-26.71,-0.02,103.72,-103.69,0.39,94.2,-94.6,0.42,105.24,-105.67
322000,HD현대에너지솔루션,2026-03-06,117100.0,29.97,0.0,60.0,0,42.69,3.29,2743,35592,0.0,0,-32.43,-47.83,80.27,-83.49,179.52,-96.03,-51.43,130.05,-78.62,45.04,75.21,-120.26,260.2,-121.76,-138.44
036930,주성엔지니어링,2026-03-06,67100.0,0.45,0.0,75.0,0,50.79,5.17,1321,12978,0.08,0,231.98,346.33,-578.31,300.31,-106.93,-193.38,1225.06,-338.72,-886.34,1647.16,-476.9,-1170.26,1377.3,-483.46,-893.84
452260,한화갤러리아,2026-03-06,2900.0,1.05,40.0,20.0,5622,0.0,0.72,-180,4027,0.0,0,-3.61,-5.06,8.67,-4.34,7.93,-3.58,-6.37,1.83,4.54,-3.05,-19.0,22.05,-6.03,-29.77,35.8
000720,현대건설,2026-03-06,156800.0,8.89,0.0,20.0,0,0.0,2.17,-2371,72258,0.51,0,-1118.5,830.2,288.3,41.47,1517.47,-1558.94,-1283.31,2710.8,-1427.49,-619.62,5241.87,-4622.24,3205.12,1969.66,-5174.78
013520,화승코퍼레이션,2026-03-06,3055.0,2.69,100.0,80.0,1529,4.28,0.56,714,5455,0.0,0,-0.0,23.1,-23.1,-0.4,28.55,-28.15,-0.54,33.98,-33.44,-0.61,36.6,-36.0,-0.71,50.1,-49.39
457190,이수스페셜티케미컬,2026-03-06,105100.0,8.35,0.0,40.0,0,1480.28,24.5,71,4289,0.0,0,-16.41,-6.6,23.01,22.8,-238.34,215.54,17.45,40.39,-57.84,82.3,-177.27,94.97,121.46,535.28,-656.74
900290,GRT,2026-03-06,6740.0,11.59,64.9,65.0,5449,7.04,0.53,958,12716,0.86,0,1.36,7.61,-8.98,4.01,4.74,-8.75,4.01,0.99,-5.0,4.01,-6.29,2.28,4.01,3.54,-7.54
084370,유진테크,2026-03-06,148000.0,2.14,0.0,75.0,0,55.29,7.8,2677,18974,0.16,0,100.13,183.78,-283.9,-147.24,770.01,-622.78,436.85,833.28,-1270.13,172.99,913.47,-1086.46,880.93,344.98,-1225.91
064760,티씨케이,2026-03-06,260000.0,6.12,0.0,75.0,0,42.57,5.75,6107,45217,0.55,0,298.25,-71.54,-226.71,460.13,-167.94,-292.19,1396.73,-662.42,-734.31,1532.66,-884.92,-647.74,1430.63,-616.49,-814.14
010950,S-Oil,2026-03-06,129700.0,-3.71,0.0,20.0,0,0.0,1.75,-1542,74114,0.25,0,-1282.97,-2515.57,3798.54,-1181.46,-2231.37,3412.83,-758.92,-1888.57,2647.49,-19.47,-1846.03,1865.5,1627.59,-132.86,-1494.74
000990,DB하이텍,2026-03-06,90000.0,-5.26,0.0,75.0,0,16.27,1.76,5533,51136,0.9,0,737.11,-328.29,-408.82,215.81,-262.34,46.53,1150.95,-775.16,-375.8,1941.41,-650.61,-1290.8,2318.53,392.63,-2711.16
012610,경인양행,2026-03-06,4155.0,1.59,99.9,40.0,1729,22.58,0.71,184,5852,1.2,0,-0.3,7.79,-7.49,-0.19,43.87,-43.69,-0.79,51.87,-51.07,-2.46,60.65,-58.19,1.07,47.41,-48.48
010820,퍼스텍,2026-03-06,9020.0,16.84,46.3,95.0,4399,29.87,6.2,302,1454,0.0,0,-1.74,18.09,-16.35,-1.95,-26.13,28.09,-4.8,-34.34,39.13,-3.73,-107.44,111.17,-0.67,-119.26,119.93
047040,대우건설,2026-03-06,8770.0,2.69,0.0,20.0,0,0.0,0.87,-67,10080,0.0,0,-313.34,653.34,-340.0,309.07,596.46,-905.54,859.61,113.22,-972.83,858.42,244.46,-1102.88,928.95,230.05,-1159.0
420770,기가비스,2026-03-06,71300.0,0.0,100.0,40.0,9038,221.43,4.55,322,15670,1.12,0,102.6,28.79,-131.38,199.2,27.79,-226.99,322.8,8.06,-330.86,407.07,46.9,-453.97,373.63,76.75,-450.37
244920,에이플러스에셋,2026-03-06,12830.0,0.23,100.0,75.0,2901,14.55,1.8,882,7127,0.0,0,50.71,6.48,-57.2,4.56,61.62,-66.18,0.32,120.89,-121.21,63.48,150.59,-214.07,124.36,184.65,-309.01
006340,대원전선,2026-03-06,5520.0,1.66,100.0,60.0,4255,38.87,3.63,142,1520,0.0,0,17.01,182.49,-199.5,55.68,219.32,-275.0,50.7,225.38,-276.08,50.78,171.01,-221.8,140.17,165.2,-305.37
024740,한일단조,2026-03-06,3720.0,29.84,0.0,40.0,1224,30.49,0.89,122,4179,0.0,0,0.0,-19.59,19.59,0.0,-13.89,13.89,-0.0,-2.8,2.8,-0.01,2.03,-2.02,-0.01,0.81,-0.8
006400,삼성SDI,2026-03-06,410500.0,4.59,0.0,20.0,0,0.0,1.51,-8325,271854,0.0,0,-206.26,577.22,-370.96,1994.65,4345.67,-6340.32,4042.17,4943.52,-8985.68,3888.79,4937.28,-8826.07,4811.39,4075.0,-8886.38
272210,한화시스템,2026-03-06,158900.0,5.37,0.0,75.0,0,50.43,6.25,3151,25424,0.31,0,21.41,656.42,-677.83,156.13,-37.45,-118.68,391.35,579.33,-970.68,1908.79,3566.15,-5474.95,1270.7,3161.37,-4432.07
319660,피에스케이,2026-03-06,71400.0,9.34,0.0,75.0,0,27.74,4.0,2574,17850,0.95,0,211.5,-42.59,-168.91,157.22,-121.71,-35.51,432.31,-8.45,-423.86,642.06,122.23,-764.3,651.19,274.96,-926.15
052690,한전기술,2026-03-06,155400.0,6.29,0.0,85.0,0,57.17,9.63,2718,16137,0.0,0,-64.01,-175.15,239.15,280.9,-107.88,-173.02,508.24,295.85,-804.09,880.02,1504.91,-2384.93,774.6,2062.3,-2836.9
