ticker,name,collection_date,close,price_change_pct,supply_score,fundamental_score,market_cap,PER,PBR,EPS,BPS,DIV,DPS,기관_5일,외인_5일,개인_5일,기관_15일,외인_15일,개인_15일,기관_30일,외인_30일,개인_30일,기관_50일,외인_50일,개인_50일,기관_100일,외인_100일,개인_100일
289080,SV인베스트먼트,2026-03-18,3580.0,0.42,0.0,20.0,1945,0.0,2.84,-99,1260,0.0,0,0.0,-24.47,24.47,-1.68,-23.9,25.57,-1.68,-27.7,29.38,-0.72,-31.48,32.19,-1.36,-30.88,32.24
058610,에스피지,2026-03-18,127500.0,2.0,82.7,60.0,28276,215.37,11.17,592,11414,0.2,0,-149.52,69.44,80.08,300.57,240.69,-541.26,-94.1,400.11,-306.01,1728.2,1128.65,-2856.85,2099.65,1214.84,-3314.49
265740,엔에프씨,2026-03-18,8210.0,-4.98,82.8,40.0,1467,0.0,2.39,0,3435,0.73,0,-4.66,-3.22,7.87,39.84,-4.14,-35.7,80.47,13.71,-94.18,80.2,17.85,-98.06,85.04,10.66,-95.7
036930,주성엔지니어링,2026-03-18,62900.0,2.95,4.2,75.0,29237,47.62,4.84,1321,12995,0.08,0,-68.55,-271.49,340.03,277.25,-363.68,86.43,571.78,-963.66,391.88,1747.68,-1215.46,-532.22,1725.44,-1291.61,-433.83
012450,한화에어로스페이스,2026-03-18,1390000.0,-0.43,66.9,95.0,716731,25.4,7.94,54715,175062,0.5,0,177.07,805.64,-982.72,530.13,1459.08,-1989.21,691.26,-2062.54,1371.28,3261.67,2036.36,-5298.04,4448.36,1514.84,-5963.2
222080,씨아이에스,2026-03-18,12910.0,-0.23,4.0,60.0,10010,21.2,2.01,609,6422,0.0,0,11.57,-102.76,91.19,-32.71,-49.49,82.2,-22.66,-2.78,25.43,257.58,-72.96,-184.61,283.15,2.5,-285.65
052690,한전기술,2026-03-18,172300.0,1.0,70.2,75.0,65853,77.13,10.49,2234,16425,0.78,0,545.16,-318.96,-226.2,646.07,-574.56,-71.51,1208.26,-633.63,-574.63,1623.38,1087.02,-2710.39,1366.9,1099.97,-2466.86
078600,대주전자재료,2026-03-18,118500.0,4.59,100.0,85.0,18344,48.75,7.32,2431,16188,0.08,0,366.09,-241.07,-125.02,1098.69,-309.07,-789.61,2045.3,-95.77,-1949.53,2422.11,-285.84,-2136.27,2368.98,-382.94,-1986.04
353200,대덕전자,2026-03-18,74800.0,11.31,100.0,40.0,36964,146.09,4.4,512,17000,0.67,0,461.75,25.05,-486.8,978.87,-64.31,-914.57,1522.41,-97.25,-1425.16,1405.29,124.02,-1529.31,1121.93,1862.78,-2984.71
331920,셀레믹스,2026-03-18,6960.0,1.61,1.2,20.0,568,0.0,2.37,-1539,2936,0.0,0,-4.37,-1.6,5.97,-2.87,-2.39,5.25,10.37,-0.56,-9.81,10.37,-0.62,-9.75,9.93,-0.21,-9.72
138080,오이솔루션,2026-03-18,31650.0,-3.8,98.1,20.0,3814,0.0,5.29,-2157,5982,0.0,0,-29.22,53.65,-24.43,117.3,-42.32,-74.98,114.39,-15.08,-99.31,100.93,-8.04,-92.89,15.04,51.96,-67.0
000990,DB하이텍,2026-03-18,87900.0,2.57,26.1,75.0,38241,15.89,1.71,5533,51403,0.92,0,181.33,-328.43,147.1,948.13,-960.68,12.54,1370.98,-1511.99,141.02,2147.83,-1395.77,-752.06,2365.95,-198.38,-2167.57
011690,와이투솔루션,2026-03-18,6470.0,-3.29,6.9,20.0,2373,0.0,2.3,-125,2813,0.0,0,-0.21,-8.66,8.87,-0.32,-36.61,36.92,-0.29,-3.7,3.98,-0.62,2.1,-1.48,-2.89,-22.05,24.94
090710,휴림로봇,2026-03-18,14890.0,10.79,100.0,40.0,17787,551.48,12.6,27,1181,0.0,0,-64.98,349.52,-284.54,-71.06,222.06,-151.0,-36.3,189.66,-153.36,-22.64,-287.52,310.16,-32.99,-383.04,416.03
033240,자화전자,2026-03-18,39300.0,0.26,77.0,40.0,8550,49.5,1.98,794,19848,0.0,0,-21.89,42.79,-20.9,-98.95,150.56,-51.61,-242.23,445.91,-203.68,-238.86,426.26,-187.4,-251.79,607.73,-355.95
244920,에이플러스에셋,2026-03-18,12160.0,1.59,85.4,75.0,2749,13.79,1.71,882,7111,2.47,0,-3.66,-0.15,3.81,48.51,2.06,-50.57,0.35,79.56,-79.9,36.82,169.41,-206.23,119.04,186.25,-305.29
012210,삼미금속,2026-03-18,15420.0,1.25,19.9,40.0,3422,200.26,3.69,77,4178,0.0,0,0.42,-13.12,12.69,0.42,-14.93,14.51,-16.92,-25.12,42.04,-117.47,-26.2,143.67,,,
056080,유진로봇,2026-03-18,29850.0,4.19,18.8,20.0,11197,0.0,38.82,-185,768,0.0,0,-62.91,-0.5,63.42,-105.35,93.16,12.2,12.67,136.51,-149.18,803.96,149.15,-953.11,926.58,160.57,-1087.15
402490,그린리소스,2026-03-18,15770.0,10.36,27.6,85.0,2612,21.14,3.66,746,4308,0.0,0,3.46,-25.03,21.57,4.56,19.68,-24.25,4.56,-9.57,5.01,4.49,8.5,-12.99,3.93,29.43,-33.37
006800,미래에셋증권,2026-03-18,69900.0,1.16,14.5,60.0,396393,40.36,3.23,1732,21640,0.43,0,-88.45,-2274.85,2363.3,389.61,-1875.57,1485.96,-1705.87,-3591.61,5297.49,-677.93,-2875.27,3553.19,202.97,-5654.13,5451.17
189300,인텔리안테크,2026-03-18,127400.0,-1.39,100.0,20.0,13680,0.0,5.31,-328,23992,0.16,0,15.62,-21.1,5.48,447.45,124.44,-571.89,658.07,413.47,-1071.54,1376.27,267.09,-1643.35,1376.16,302.01,-1678.16
452260,한화갤러리아,2026-03-18,2710.0,2.26,6.6,20.0,5254,0.0,0.67,-180,4044,0.0,0,-0.42,-18.93,19.35,-5.42,-78.51,83.93,-4.45,-43.81,48.26,-7.42,-38.19,45.62,-5.85,-39.21,45.06
013520,화승코퍼레이션,2026-03-18,2920.0,-1.68,79.8,80.0,1461,4.09,0.53,714,5509,2.57,0,-0.11,-2.33,2.44,-0.23,21.82,-21.58,-0.67,28.16,-27.49,-1.06,37.94,-36.89,-0.59,38.72,-38.13
012860,모베이스전자,2026-03-18,3900.0,1.56,3.4,60.0,2856,16.74,1.23,233,3170,1.03,0,0.0,-38.45,38.45,0.81,-1.76,0.96,0.81,-14.97,14.16,0.62,-40.81,40.19,0.49,-34.43,33.94
263750,펄어비스,2026-03-18,65600.0,3.14,5.5,60.0,42147,79.52,4.98,825,13172,0.0,0,-312.54,-91.44,403.98,133.64,-365.64,232.0,86.42,-732.59,646.17,1024.06,-1103.95,79.89,1221.21,-1039.26,-181.95
388790,라이콤,2026-03-18,4970.0,-3.12,91.5,20.0,1521,0.0,7.54,-87,659,0.0,0,20.49,-10.87,-9.62,21.95,-4.04,-17.91,22.07,1.92,-23.99,21.88,6.86,-28.74,21.88,11.63,-33.51
457190,이수스페셜티케미컬,2026-03-18,95200.0,4.5,8.7,40.0,28768,1340.85,22.19,71,4290,0.0,0,-139.57,15.79,123.78,-162.81,-196.29,359.11,-298.1,-262.6,560.7,-171.54,-115.5,287.03,-88.62,213.82,-125.2
092220,KEC,2026-03-18,1421.0,0.35,6.8,20.0,2853,0.0,0.85,-97,1671,0.0,0,-0.19,-9.73,9.91,-6.92,-39.33,46.24,-1.89,-37.43,39.32,-1.17,-32.66,33.83,-0.65,-52.9,53.55
267250,HD현대,2026-03-18,275500.0,2.61,57.9,60.0,217626,30.32,2.02,9086,136386,1.45,0,135.37,-159.48,24.11,246.76,204.7,-451.47,727.78,709.42,-1437.21,791.39,1376.69,-2168.08,454.47,1598.55,-2053.02
322000,HD현대에너지솔루션,2026-03-18,131700.0,4.52,0.0,60.0,14750,35.39,3.53,3721,37308,0.0,0,41.64,-112.05,70.41,75.01,-507.34,432.33,107.52,-290.98,183.46,79.94,-351.6,271.65,380.6,-553.52,172.92
