ticker,name,title,pub_date,link,description,score
45226K,한화갤러리아우,코스피 변동성 커지자…‘단타’도 급증,2026-02-09 18:02,https://www.etoday.co.kr/news/view/2554670,누적 거래량 상위권에는 △SG세계물산 △SK증권 △삼성전자 △신성이엔지 △한화갤러리아 △한온시스템 △한화솔루션 등이 포진했다. 변동성 국면에서 가격이 움직이는 종목으로 수급이 집중되면서 거래량이... ,0.7
45226K,한화갤러리아우,"거래소, 뉴로메카 등 4종목 투자경고종목 지정",2026-02-09 09:04,https://www.pointdaily.co.kr/news/articleView.html?idxno=292140,"이날 기준 투자경고종목으로 지정돼 있는 종목은 뉴로메카와 셀루메드, 파두, 협진, 데이터스트림즈, 동아엘텍, 한화갤러리아우, 현대무벡스, 휴림로봇, 삼미금속, 아모센스, 유디엠텍, 인콘, 한스바이오메드, 네오펙트... ",0.7
45226K,한화갤러리아우,"""마트가 살아났다"" 이마트 주가 폭등랠리... 억눌렸던 매수세 폭발",2026-02-06 09:18,https://www.pinpointnews.co.kr/news/articleView.html?idxno=426345,한화그룹의 유통 계열사인 한화갤러리아와 한화갤러리아우 역시 오늘 장에서는 동반 하락하며 고전한다. 신규 사업 추진에 따른 비용 부담과 명품 수요의 대형 백화점 쏠림 현상이 주가에 부정적인 영향을 미친다.... ,0.7
244920,에이플러스에셋,주총 '뜨거운 감자' 된 이사 보수한도,2026-02-12 17:18,https://n.news.naver.com/mnews/article/015/0005250844?sid=101,"얼라인파트너스는 전날 에이플러스에셋에도 주주제안을 제출하며 곽근호 회장의 사내이사 보수에 문제를 제기했다. 곽 회장이 작년에만 다른 이사(사외이사, 감사위원회 위원 제외) 보수의 8배가 넘는 9억8500만원을 받은... ",0.9
244920,에이플러스에셋,"얼라인, 에이플러스에셋에 공개서한… 감사위원 2인 제안",2026-02-12 09:13,https://n.news.naver.com/mnews/article/009/0005636317?sid=101,기업가치 제고 계획 발표 촉구 금융자산·자회사 매각도 요구 “한달 안에 이사회 답변해야” 얼라인파트너스자산운용이 에이플러스에셋어드바이저에 주주가치 제고를 위한 8대 핵심 과제를 담은 공개주주서한을... ,0.9
244920,에이플러스에셋,"얼라인, 에이플러스에셋에 주주제안…이사회 진입 수순 [시그널]",2026-02-11 17:15,https://n.news.naver.com/mnews/article/011/0004589411?sid=101,얼라인파트너스자산운용이 에이플러스에셋어드바이저에 공개 주주서한을 발송하고 이사회 진입을 위한 표 대결을 예고했다. 얼라인은 감사위원이 되는 사외이사 2명의 분리 선출을 제안했는데 요구가 받아들여지면... ,0.85
452260,한화갤러리아,"‘애 낳으면 1천만원 지급’ 이 회사, 1년만에 놀라운 일이…퇴사율 절...",2026-02-12 16:48,https://n.news.naver.com/mnews/article/009/0005636693?sid=101,"지난해 1월 김동선 미래비전총괄 부사장 주도로 한화호텔앤드리조트, 한화갤러리아 등을 중심으로 도입됐다. 이후 한화비전, 한화세미텍 등으로 적용 범위가 넓어지며 그룹 차원의 핵심 인사 제도로 자리 잡았다. 1년만에... ",0.9
452260,한화갤러리아,"육아동행지원금 도입 1년, 한화호텔앤드리조트에 생긴 일",2026-02-12 21:42,http://www.hansbiz.co.kr/news/articleView.html?idxno=817079,"지난해 1월 김동선 미래비전총괄 부사장 주도로 한화호텔앤드리조트, 한화갤러리아 등 계열사 8곳에서 도입한 육아동행지원금은 시행 1년 만에 한화비전, 한화세미텍 등 16곳으로 대폭 확대됐다. ◆단순 사내 복지 아닌... ",0.7
452260,한화갤러리아,"[주식마감] 췌장암 연구 발표에 현대 ADM 상한가...오리엔트바이오, 아로...",2026-02-12 19:40,https://www.ggilbo.com/news/articleView.html?idxno=1142047,"2차전지TOP10레버리지, 한화갤러리아, KODEX 200타겟위클리커버드콜, KODEX 은선물(H)이다. 코스닥 시장 거래 상위종목 30위는 케이바이오, 우리기술, 플루토스, 큐캐피탈, 인콘, 현대ADM, 엔투텍, 소프트센, SG, 보성파워텍... ",0.7
298020,효성티앤씨,"AI 반도체 병목현상 해결사… 피에스케이홀딩스, 올해 역대급 실적 예고",2026-02-12 15:44,https://www.pinpointnews.co.kr/news/articleView.html?idxno=429126,"코스맥스와 KG케미칼, KG스틸, KCC, 효성티앤씨, S-Oil도 업황 개선 기대가 반영됐다. 동원시스템즈와 코웨이, KT는 안정적 현금흐름과 배당 매력이 부각됐다. HS애드와 현대퓨처넷, 한전KPS, 한국타이어앤테크놀로지, GS... ",0.7
298020,효성티앤씨,'전력'으로 질주하는 효성…조현준식 기술경영 통했다,2026-02-12 10:02,https://www.econovill.com/news/articleView.html?idxno=729306,반면 과거 그룹을 지탱했던 효성화학과 효성티앤씨는 중국발 공급 과잉 및 업황 부진이라는 구조적 한계를 벗어나지 못하고 있다. 전력에서 고점을 찍고 있는 효성의 다음 스텝은 소재 부문의 턴어라운드가 될... ,0.7
298020,효성티앤씨,"조현준 효성 회장 주식가치 3조5665억, 계열분리 후 3배 '쑥'",2026-02-11 06:10,http://www.consumernews.co.kr/news/articleView.html?idxno=749867,"분리 당시 상장사 7곳 가운데 △효성티앤씨(대표 김치형) △효성중공업(대표 우태희) △효성화학(대표 이건종) △진흥기업(대표 김태균) △효성ITX(대표 남경환) 등 6곳이 효성그룹에 남았고, HS효성첨단소재(대표... ",0.7
010780,아이에스동서,"""이기대 아파트 행정절차 위법 소지"" 시민단체 공익감사 청구",2026-02-12 13:56,https://n.news.naver.com/mnews/article/001/0015903113?sid=100,부산경제정의실천시민연합은 아이에스동서가 이기대 공원 입구에 추진하는 공동주택 신축사업과 관련해 부산시와 남구청을 대상으로 감사원에 공익감사를 청구했다고 12일 밝혔다. 시민단체는 해당 사업이 부산시... ,0.85
010780,아이에스동서,"500대기업 고용, 1년 새 6700명 감소…CJ올리브영·SK하이닉스 증가",2026-02-12 21:42,https://www.getnews.co.kr/news/articleView.html?idxno=861257,"감소율은 48.3% 줄어든 SK에코엔지니어링(552명 감소)이 가장 높았고, △아이에스동서(28.9%, 138명↓) △DL건설(27.0%, 436명↓) △신성통상(24.6%, 220명↓) △DL이앤씨(17.7%, 936명↓) △서희건설(16.7%, 109명... ",0.7
010780,아이에스동서,"시민단체, 이기대 아파트 건설 감사 청구",2026-02-12 18:10,https://n.news.naver.com/mnews/article/082/0001367008?sid=102,"아이에스동서(주)가 부산 남구 이기대 입구 일대에 아파트 건설 사업을 추진(부산일보 2025년 8월 27일 자 8면 등 보도)하는 것을 두고, 부산 시민단체가 부산시와 부산 남구청을 대상으로 감사를 청구했다. 이들은 해당... ",0.7
011500,한농화성,"2차전지·소재·부품 관련주, '맑음' 에스코넥·더블유씨피·에코프로머...",2026-02-12 18:06,http://www.finomy.com/news/articleView.html?idxno=249696,"하지만 성우하이텍, 피노, 에스켐, 삼기에너지솔루션즈, 유진테크놀로지, 상아프론테크, 한농화성, 엠케이전자, 강원에너지, PI첨단소재, 대진첨단소재, 알루코, 광무, 유에스티, 대주전자재료, 이녹스, 코이즈 등은... ",0.7
011500,한농화성,"소프트센, 중국 모바일 시장 정조준… 홍콩 텐클라우드 인수로 '대륙 공...",2026-02-12 13:56,https://www.pinpointnews.co.kr/news/articleView.html?idxno=429045,"세밀한 공정과 자동화 관련주인 티이엠씨씨엔에스, 솔브레인, HB테크놀러지, 동국알앤에스, 우신시스템, 에이아이코리아, 한농화성, 디이엔티, 솔루스첨단소재, 세방전지, 성우 등도 보합권 위에서 등락을 거듭하고... ",0.7
011500,한농화성,"세계 최초 '실리콘 렌즈'의 위력… 아이엘, 테슬라·포르쉐도 사로잡았...",2026-02-12 13:38,https://www.pinpointnews.co.kr/news/articleView.html?idxno=429041,"첨가제·전해질 업체 덕산테코피아와 레이크머티리얼즈, 한농화성, 테이팩스, 아바코, 이브이첨단소재 등도 완만한 상승세다. 천보는 보합권에서 방향성을 탐색한다. 반면 일부 종목은 차익 실현 매물에 밀린다.... ",0.7
189300,인텔리안테크,"[공시속보] 인텔리안테크, 투자주의종목 지정→시장 변동성 부각",2026-02-12 20:24,https://www.topstarnews.net/news/articleView.html?idxno=15967213,"한국거래소에 따르면 인텔리안테크(189300)가 2026년 2월 13일 하루 동안 투자주의종목으로 지정됐다. 지정 사유는 최근 15일 사이 주가가 81.58% 상승한 가운데 당일 상위 20개 계좌의 매수관여율이 31.39%에 달했으며, 상위... ",0.7
189300,인텔리안테크,"코스닥 기관, ""반도체 장비주 다시 보자""... 원익IPS·하나마이크론 '폭...",2026-02-12 16:20,https://www.pinpointnews.co.kr/news/articleView.html?idxno=429166,"이와 함께 우주 항공 분야의 인텔리안테크, 로봇 전문 기업 로보티즈, 데이터센터 증설 수혜주인 지엔씨에너지 등 각 산업 분야의 대표적인 성장주들도 기관의 매수세에 힘입어 활기를 띠었다. 기관은 의료기기 및... ",0.7
180400,DXVX,"임종윤 덕 한숨 돌린 DXVX, 정상화 총력전",2026-02-12 17:03,https://www.topdaily.kr/articles/108755,신약 기술이전 등 중점…자체 경쟁력 제고 한창 디엑스앤브이엑스(DXVX)가 경영 정상화를 위한 총력전을 펼치고 있다. 최대주주인 임종윤 코리그룹 회장의 자금 수혈로 재무부담 위기에서 한숨 돌린 이후 신약... ,0.7
180400,DXVX,[상대강도과열 종목] 밸류업 열풍에 금융주 '올킬'… JB·신한·우리금융...,2026-02-12 16:38,https://www.pinpointnews.co.kr/news/articleView.html?idxno=429183,"바이오 분야의 DXVX, 지씨지놈, 진바이오텍, 에이플러스에셋, 하이텍팜, 스피어와 반도체 부품사인 RF머트리얼즈, 아바코, 엑시콘, 자화전자가 이름을 올렸다. 또한 센코, CJ4우(전환), 넥센, KT, 엔알비, 한화리츠... ",0.7
