ticker,name,collection_date,close,price_change_pct,supply_score,fundamental_score,market_cap,PER,PBR,EPS,BPS,DIV,DPS,기관_5일,외인_5일,개인_5일,기관_15일,외인_15일,개인_15일,기관_30일,외인_30일,개인_30일,기관_50일,외인_50일,개인_50일,기관_100일,외인_100일,개인_100일
012610,경인양행,2026-02-02,4700.0,-4.47,100.0,60.0,1956.0,12.7,0.8100000023841858,370.0,5828.0,1.059999942779541,50.0,-0.15,21.33,-21.04,-0.15,34.15,-34.96,-1.66,15.45,-13.39,-2.7,0.19,3.08,-0.26,-3.84,4.44
274090,켄코아에어로스페이스,2026-02-02,27450.0,-7.89,21.9,40.0,3648.0,0.0,1.9299999475479126,0.0,14188.0,0.0,0.0,2.89,-12.27,23.56,-10.18,-1.93,25.57,12.23,-17.49,23.01,5.72,-15.13,27.05,10.19,-9.45,15.7
457190,이수스페셜티케미컬,2026-02-02,103600.0,-2.63,90.9,60.0,31296.0,289.39,25.5,358.0,4063.0,0.0,0.0,-16.13,216.44,-178.24,77.27,267.76,-251.63,149.59,92.42,-149.58,185.5,621.77,-732.85,210.9,614.08,-752.18
000720,현대건설,2026-02-02,98800.0,-3.7,73.1,40.0,110019.0,0.0,1.3799999952316284,0.0,71394.0,0.6100000143051147,600.0,-500.21,382.15,77.69,-1218.41,2271.56,-1065.98,-986.83,3610.69,-2625.69,1291.78,3853.49,-5174.31,2277.44,-84.36,-2221.15
00781K,코리아써키트2우B,2026-02-02,14680.0,-0.2,50.9,40.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,0.0,0.02,-0.04,0.0,0.02,-0.05,0.0,0.02,-0.07,0.0,0.02,-0.09
189300,인텔리안테크,2026-02-02,97500.0,-7.23,100.0,40.0,10465.0,0.0,3.819999933242798,0.0,25493.0,0.10000000149011612,100.0,380.87,-10.23,-356.33,564.86,-109.44,-446.28,790.47,-144.04,-648.71,842.66,-53.99,-785.72,766.94,-47.12,-709.46
452260,한화갤러리아,2026-02-02,1907.0,4.72,44.7,40.0,3697.0,0.0,0.4699999988079071,0.0,4080.0,0.0,0.0,2.29,6.76,-9.61,-0.63,-17.28,51.84,3.61,-18.28,52.48,1.12,-12.91,47.26,-0.73,-31.24,67.7
006800,미래에셋증권,2026-02-02,40050.0,-6.32,52.7,60.0,227118.0,25.92,1.940000057220459,1545.0,20662.0,0.6200000047683716,250.0,-168.25,304.95,-144.46,-117.41,40.3,18.88,1728.01,833.96,-2673.82,1272.54,238.49,-1635.13,3571.06,-2267.73,-392.01
000990,DB하이텍,2026-02-02,103000.0,-2.65,95.3,75.0,44810.0,18.66,2.180000066757202,5520.0,47181.0,1.190000057220459,1230.0,610.72,-323.99,-283.55,770.71,-55.43,-715.93,1222.46,121.77,-1262.09,1464.25,69.79,-1465.29,2165.24,1192.9,-3315.04
272210,한화시스템,2026-02-02,92900.0,-1.38,61.5,85.0,175506.0,38.36,6.980000019073486,2422.0,13316.0,0.3799999952316284,350.0,140.04,-149.49,-14.21,335.16,190.84,-548.24,1701.74,3115.64,-4799.01,1945.59,3331.9,-5234.06,1481.16,4033.64,-5509.55
244920,에이플러스에셋,2026-02-02,12610.0,2.52,100.0,40.0,2851.0,115.69,1.8899999856948853,109.0,6659.0,1.590000033378601,200.0,-9.37,23.11,-9.59,-1.31,101.89,-94.1,53.14,84.29,-113.25,88.35,105.3,-185.19,124.9,100.01,-231.23
056080,유진로봇,2026-02-02,32300.0,-6.1,100.0,40.0,12116.0,0.0,33.93000030517578,0.0,952.0,0.0,0.0,281.38,-57.53,-224.35,769.08,12.74,-781.02,885.83,-82.81,-797.23,963.93,26.39,-993.75,994.0,-15.69,-984.49
