ticker,name,collection_date,close,price_change_pct,supply_score,fundamental_score,market_cap,PER,PBR,EPS,BPS,DIV,DPS,기관_5일,외인_5일,개인_5일,기관_15일,외인_15일,개인_15일,기관_30일,외인_30일,개인_30일,기관_50일,외인_50일,개인_50일,기관_100일,외인_100일,개인_100일
990,DB하이텍,2026-01-21,90300.0,6.61,100.0,75.0,39285.0,16.36,1.909999966621399,5520.0,47181.0,1.3600000143051147,1230.0,188.78,74.63,-272.53,811.64,108.91,-902.04,1043.0,198.03,-1182.26,1055.47,1032.57,-2007.61,1730.97,1511.76,-3209.67
321370,센서뷰,2026-01-21,4130.0,22.37,83.6,40.0,1864.0,0.0,8.880000114440918,0.0,465.0,0.0,0.0,-0.89,19.6,-20.39,-3.64,1.98,1.71,-11.97,-3.55,14.86,-13.99,-11.26,24.51,-18.29,-18.21,36.53
92200,디아이씨,2026-01-21,12450.0,1.22,7.4,60.0,4842.0,33.65,3.2300000190734863,370.0,3852.0,0.0,0.0,-5.19,24.65,-18.03,-2.56,-135.52,126.02,-3.89,-164.65,166.68,-0.68,-167.96,202.92,-0.66,-169.14,288.4
23810,인팩,2026-01-21,13180.0,2.81,72.3,40.0,1318.0,56.57,1.059999942779541,233.0,12445.0,1.3700000047683716,180.0,-2.77,5.88,-1.82,-2.29,7.09,-2.53,-2.29,5.86,-7.1,-2.3,6.18,-7.52,-5.09,6.18,-5.02
22100,포스코DX,2026-01-21,42850.0,2.76,6.2,85.0,65147.0,73.88,12.43000030517578,580.0,3446.0,0.2899999916553497,125.0,-232.76,-146.84,365.22,-328.1,-468.73,774.58,-135.23,-254.96,359.98,-95.29,-222.81,281.43,-101.65,-105.46,171.7
56080,유진로봇,2026-01-21,34200.0,8.92,100.0,40.0,12829.0,0.0,35.91999816894531,0.0,952.0,0.0,0.0,321.36,-101.34,-222.09,444.67,-60.68,-387.06,523.89,-13.79,-516.77,540.76,38.6,-588.63,567.71,1.51,-582.79
720,현대건설,2026-01-21,108500.0,0.84,100.0,40.0,120821.0,0.0,1.5199999809265137,0.0,71394.0,0.550000011920929,600.0,211.59,778.18,-956.79,200.4,2537.38,-2702.65,1283.16,2115.71,-3373.23,2736.25,2996.65,-5705.1,3553.8,-1035.75,-2510.33
49630,재영솔루텍,2026-01-21,7200.0,1.98,18.4,60.0,8417.0,146.94,8.739999771118164,49.0,824.0,0.0,0.0,-0.02,17.01,-25.89,-3.99,-128.22,121.82,-4.61,28.87,-8.66,-6.49,95.7,72.07,-6.83,55.05,305.36
5850,에스엘,2026-01-21,64800.0,29.86,29.6,90.0,30099.0,8.1,1.2999999523162842,7998.0,49934.0,1.850000023841858,1200.0,55.15,-133.17,76.09,246.35,-281.73,42.18,342.87,-272.6,-60.84,428.36,64.28,-485.61,345.81,36.83,-362.15
42700,한미반도체,2026-01-21,172200.0,0.06,98.8,95.0,164128.0,108.37,30.21999931335449,1589.0,5698.0,0.4199999868869781,720.0,-44.17,246.18,-225.24,1605.35,3041.38,-4657.91,2100.63,1786.13,-3827.27,2779.56,416.46,-3053.69,4844.41,505.58,-5241.57
12610,경인양행,2026-01-21,4585.0,-4.28,56.4,60.0,1908.0,12.39,0.7900000214576721,370.0,5828.0,1.090000033378601,50.0,0.08,10.14,-10.32,-2.87,-9.68,11.91,-2.45,-20.45,23.94,-2.53,-24.57,28.5,-0.04,-30.25,31.36
12860,모베이스전자,2026-01-21,4760.0,-16.78,6.1,60.0,3486.0,21.83,1.5700000524520874,218.0,3038.0,0.0,0.0,0.0,-12.59,54.57,-0.1,-37.14,77.22,-0.1,-35.12,75.7,-0.22,-31.41,72.07,-0.68,-34.19,69.26
307950,현대오토에버,2026-01-21,485000.0,3.97,42.8,75.0,133006.0,77.87,7.800000190734863,6228.0,62189.0,0.3700000047683716,1780.0,-153.49,292.33,-125.59,-155.39,-273.95,437.88,135.79,-1050.88,936.54,651.23,-1245.94,613.98,106.32,-654.86,562.87
272210,한화시스템,2026-01-21,88800.0,-1.88,87.1,85.0,167760.0,36.66,6.670000076293945,2422.0,13316.0,0.3899999856948852,350.0,-12.69,9.19,14.57,780.4,2091.8,-2860.7,2052.72,2909.03,-4900.58,1683.33,2975.15,-4617.2,1059.73,3565.18,-4608.8
457190,이수스페셜티케미컬,2026-01-21,88000.0,5.39,97.6,60.0,26583.0,245.81,21.65999984741211,358.0,4063.0,0.0,0.0,176.25,151.48,-214.28,175.04,94.23,-164.33,272.43,469.21,-641.92,266.8,402.74,-568.67,302.08,496.95,-589.39
295310,에이치브이엠,2026-01-21,88500.0,-2.21,55.9,40.0,10533.0,0.0,15.93000030517578,0.0,5555.0,0.0,0.0,-0.28,57.35,-54.19,-47.9,-23.56,56.02,-187.93,169.01,-17.67,-182.39,154.84,-11.32,-263.47,100.88,126.3
