ticker,name,market,close,contractions_count,contractions_history,last_depth_pct,volume_dry_up,vol_ratio,vcp_score,jump_score,note
204320,HL만도,KOSPI,65700,8,"[5.0, 3.2, 7.6, 3.9, 7.0, 13.3, 14.1, 9.9]",9.94,True,0.69,70,50,VCP Pattern Detected
012610,경인양행,KOSPI,4885,9,"[9.4, 0.0, 8.9, 8.7, 5.3, 9.6, 7.9, 14.9, 10.0]",10.0,True,0.46,60,50,VCP Pattern Detected
005930,삼성전자,KOSPI,160700,5,"[2.6, 5.5, 14.7, 6.1, 2.4]",2.41,False,1.19,60,80,VCP Pattern Detected
274090,켄코아에어로스페이스,KOSDAQ,29850,4,"[10.2, 7.4, 19.3, 9.7]",9.68,False,1.4,60,30,VCP Pattern Detected
457190,이수스페셜티케미컬,KOSPI,104400,5,"[9.3, 12.1, 12.6, 19.7, 7.4]",7.41,False,1.52,50,30,VCP Pattern Detected
006800,미래에셋증권,KOSPI,40850,6,"[3.3, 10.7, 16.5, 14.5, 9.1, 5.6]",5.57,False,2.11,50,60,VCP Pattern Detected
011500,한농화성,KOSPI,25750,6,"[5.9, 7.7, 4.5, 17.3, 12.4, 5.9]",5.89,False,4.55,50,60,VCP Pattern Detected
376270,HEM파마,KOSDAQ,93000,8,"[7.6, 2.6, 6.3, 3.2, 5.5, 10.5, 23.3, 7.0]",6.99,False,1.31,50,30,VCP Pattern Detected
