ticker,name,collection_date,close,price_change_pct,supply_score,fundamental_score,market_cap,PER,PBR,EPS,BPS,DIV,DPS,기관_5일,외인_5일,개인_5일,기관_15일,외인_15일,개인_15일,기관_30일,외인_30일,개인_30일,기관_50일,외인_50일,개인_50일,기관_100일,외인_100일,개인_100일
295310,에이치브이엠,2026-01-22,83300.0,-5.88,38.4,40.0,9914.0,0.0,15.0,0.0,5555.0,0.0,0.0,29.39,41.3,-88.75,-74.25,-60.9,115.21,-219.12,96.56,79.67,-206.01,98.29,64.75,-286.0,44.54,201.19
92200,디아이씨,2026-01-22,11900.0,-4.42,0.0,60.0,4628.0,32.16,3.0899999141693115,370.0,3852.0,0.0,0.0,-0.93,-13.14,14.83,2.47,-164.61,146.96,-5.82,-184.91,189.73,3.19,-192.49,222.86,3.6,-195.83,309.8
47810,한국항공우주,2026-01-22,165700.0,0.91,21.9,75.0,161516.0,93.88,9.470000267028809,1765.0,17500.0,0.3000000119209289,500.0,451.28,-1271.47,764.13,2017.05,-2086.44,35.09,2516.11,-2173.54,-354.35,4597.33,-4035.77,-584.45,5192.09,-4721.55,-527.77
307950,현대오토에버,2026-01-22,465500.0,-4.02,39.4,75.0,127659.0,74.74,7.489999771118164,6228.0,62189.0,0.3799999952316284,1780.0,-257.0,311.89,-20.63,-298.47,-120.66,472.17,1.4,-875.7,919.33,592.49,-1295.24,743.14,-36.24,-745.72,813.33
56080,유진로봇,2026-01-22,36200.0,5.85,100.0,40.0,13579.0,0.0,38.02999877929688,0.0,952.0,0.0,0.0,331.64,-182.49,-150.9,480.5,-27.8,-451.69,558.14,-67.72,-492.67,576.55,5.74,-587.97,603.63,-50.06,-562.87
720,현대건설,2026-01-22,104000.0,-4.15,100.0,40.0,115810.0,0.0,1.4600000381469729,0.0,71394.0,0.5799999833106995,600.0,-75.43,626.58,-522.16,251.63,2642.17,-2849.15,776.86,2503.55,-3231.64,2556.27,3103.14,-5635.55,3395.17,-753.13,-2625.89
457190,이수스페셜티케미컬,2026-01-22,102300.0,16.25,76.1,60.0,30903.0,285.75,25.18000030517578,358.0,4063.0,0.0,0.0,49.96,60.9,-48.15,55.64,63.2,-62.34,154.13,262.62,-352.45,145.07,349.86,-442.5,190.98,436.36,-467.78
5850,에스엘,2026-01-22,61800.0,-4.63,5.1,90.0,28705.0,7.73,1.2400000095367432,7998.0,49934.0,1.940000057220459,1200.0,-5.76,-253.14,249.77,202.38,-409.85,207.35,269.59,-383.78,117.07,372.46,-66.06,-306.19,296.06,-84.58,-196.45
12610,경인양행,2026-01-22,4745.0,3.49,78.2,60.0,1975.0,12.82,0.8100000023841858,370.0,5828.0,1.0499999523162842,50.0,-0.04,9.72,-10.52,-0.8,6.96,-7.03,-4.17,-16.62,21.03,-2.78,-22.37,25.81,-0.18,-28.08,28.56
23810,인팩,2026-01-22,12870.0,-2.35,49.2,40.0,1287.0,55.24,1.0299999713897705,233.0,12445.0,1.399999976158142,180.0,-1.2,-0.2,2.7,-2.27,5.51,-0.71,-2.28,3.62,-4.51,-2.28,3.22,-4.32,-5.07,3.3,-1.9
49630,재영솔루텍,2026-01-22,7100.0,-1.39,0.0,60.0,8300.0,144.9,8.619999885559082,49.0,824.0,0.0,0.0,-0.02,-120.75,111.94,-0.06,-89.61,81.03,-4.6,-49.12,65.21,-5.71,37.41,109.86,-6.77,-6.37,367.75
990,DB하이텍,2026-01-22,93100.0,3.1,99.1,75.0,40503.0,16.87,1.9700000286102293,5520.0,47181.0,1.3200000524520874,1230.0,57.49,165.14,-233.47,791.41,116.16,-894.28,961.36,239.57,-1147.92,978.32,894.13,-1796.99,1689.95,1535.13,-3194.23
12860,모베이스전자,2026-01-22,4345.0,-8.72,0.0,60.0,3182.0,19.93,1.4299999475479126,218.0,3038.0,0.0,0.0,0.0,-39.66,81.04,-0.1,-35.81,75.3,-0.1,-34.33,74.32,-0.22,-30.32,70.36,-0.68,-33.22,67.69
42700,한미반도체,2026-01-22,170400.0,-1.05,94.1,95.0,162412.0,107.24,29.90999984741211,1589.0,5698.0,0.4199999868869781,720.0,-359.87,-56.31,402.89,1622.57,3130.99,-4759.9,1977.16,1479.87,-3404.84,2589.55,257.6,-2692.46,4693.28,175.06,-4757.01
321370,센서뷰,2026-01-22,4130.0,0.0,83.6,40.0,1864.0,0.0,8.880000114440918,0.0,465.0,0.0,0.0,-0.89,19.6,-20.39,-3.64,1.98,1.71,-11.97,-3.55,14.86,-13.99,-11.26,24.51,-18.29,-18.21,36.53
