ticker,name,market,close,contractions_count,contractions_history,last_depth_pct,volume_dry_up,vol_ratio,vcp_score,jump_score,pivot_point,pivot_distance_pct,note,vcp_mode
012450,한화에어로스페이스,KOSPI,1455000,9,"[3.6, 17.6, 6.7, 11.4, 17.0, 11.4, 7.5, 16.5, 3.9]",3.86,False,2.39,50,60,1242000,-14.64,VCP Pattern Detected,Classic
272210,한화시스템,KOSPI,156200,8,"[3.5, 15.5, 16.7, 16.5, 7.5, 9.2, 17.6, 5.1]",5.06,False,1.9,40,60,116500,-25.42,VCP Pattern Detected,Classic
420770,기가비스,KOSDAQ,74000,4,"[18.8, 14.8, 16.3, 11.8]",11.83,False,0.96,40,30,65100,-12.03,VCP Pattern Detected,Classic
263750,펄어비스,KOSDAQ,64500,8,"[5.9, 6.8, 9.7, 0.9, 6.6, 5.4, 8.2, 7.9]",7.91,False,2.71,40,30,53700,-16.74,VCP Pattern Detected,Classic
331920,셀레믹스,KOSDAQ,5220,6,"[6.9, 12.6, 7.4, 11.0, 17.1, 10.5]",10.51,True,0.59,40,50,5140,-1.53,VCP Pattern Detected,Classic
138080,오이솔루션,KOSDAQ,25400,7,"[12.2, 14.8, 14.7, 4.3, 12.8, 11.4, 5.5]",5.54,False,2.3,40,60,16980,-33.15,VCP Pattern Detected,Classic
127120,제이에스링크,KOSDAQ,37700,8,"[0.0, 23.5, 20.4, 20.1, 14.3, 10.1, 13.3, 7.7]",7.73,False,0.97,40,30,31050,-17.64,VCP Pattern Detected,Classic
033130,디지틀조선,KOSDAQ,2905,5,"[2.1, 1.3, 3.3, 19.5, 7.8]",7.84,False,1.53,40,30,1888,-35.01,VCP Pattern Detected,Classic
036170,에이치엠넥스,KOSDAQ,4400,7,"[5.6, 6.5, 5.1, 9.1, 4.7, 21.1, 9.9]",9.9,False,1.78,40,30,1798,-59.14,VCP Pattern Detected,Classic
010820,퍼스텍,KOSPI,8050,9,"[11.0, 9.3, 0.0, 22.9, 6.9, 6.1, 7.8, 10.3, 5.6]",5.58,False,3.39,40,60,4840,-39.88,VCP Pattern Detected,Classic
036930,주성엔지니어링,KOSDAQ,70000,5,"[5.5, 7.2, 17.3, 12.3, 11.6]",11.59,False,2.41,20,30,34950,-50.07,VCP Pattern Detected,Classic
031980,피에스케이홀딩스,KOSDAQ,115200,7,"[8.2, 17.9, 18.6, 11.8, 7.0, 13.8, 12.7]",12.69,False,1.61,20,30,90600,-21.35,VCP Pattern Detected,Classic
042700,한미반도체,KOSPI,324000,5,"[16.0, 10.4, 9.6, 10.1, 11.3]",11.33,False,1.07,20,10,211000,-34.88,VCP Pattern Detected,Classic
327260,RF머트리얼즈,KOSDAQ,60800,6,"[5.9, 15.2, 22.1, 17.4, 13.1, 11.5]",11.55,False,1.74,20,30,25550,-57.98,VCP Pattern Detected,Classic
218410,RFHIC,KOSDAQ,74700,8,"[13.4, 15.1, 29.4, 5.1, 9.8, 10.3, 9.0, 10.1]",10.13,False,2.01,20,10,63200,-15.39,VCP Pattern Detected,Classic
024060,흥구석유,KOSDAQ,25900,7,"[4.9, 3.6, 6.1, 3.9, 6.1, 17.2, 14.6]",14.62,False,3.6,20,30,15390,-40.58,VCP Pattern Detected,Classic
900290,GRT,KOSDAQ,6330,7,"[9.0, 5.1, 0.0, 7.8, 9.0, 14.4, 10.5]",10.53,False,1.85,20,30,3895,-38.47,VCP Pattern Detected,Classic
267250,HD현대,KOSPI,269000,6,"[8.3, 6.8, 16.9, 14.1, 14.1, 12.2]",12.25,False,1.16,20,30,298000,10.78,VCP Pattern Detected,Classic
322000,HD현대에너지솔루션,KOSPI,108000,7,"[13.5, 31.7, 13.6, 10.2, 0.5, 12.8, 13.2]",13.17,False,2.5,20,10,89600,-17.04,VCP Pattern Detected,Classic
084370,유진테크,KOSDAQ,129300,6,"[5.8, 27.1, 11.0, 3.5, 17.6, 13.1]",13.06,False,0.99,20,30,111000,-14.15,VCP Pattern Detected,Classic
040160,누리플렉스,KOSDAQ,9350,6,"[22.1, 0.0, 13.1, 8.3, 12.6, 15.0]",14.98,False,1.1,20,10,9410,0.64,VCP Pattern Detected,Classic
