ticker,name,title,pub_date,link,description,score
058610,에스피지,[수익 내비게이터] 자가면역질환 치료제 '바토클리맙' 임상데이터 긍정...,2026-02-05 17:44,https://news.mtn.co.kr/news-detail/2026020517403620849,"▶ 진행 - 김솔지 앵커▶ 출연 - 민정욱 MTNW 어드바이저, 김동우 MTNW 어드바이저# '민정욱 어드바이저'의 A/S* 1/16 매수일 에스피지 +69.0% (최고가기준)* 25/11/7 매수일 삼천당제약 +167.5% (최고가기준)# '민정욱... ",0.7
058610,에스피지,"'AMD 쇼크' 코스피, 3.86% 급락한 5163.57 마감...외인·기관 '7조' 매도 ...",2026-02-05 17:24,http://www.opinionnews.co.kr/news/articleView.html?idxno=132975,"21~30위는 현대무벡스 –4.18%, 에임드바이오 –2.16%, 파마리서치 –23.44%, 펄어비스 –0.57%, 에스피지 –4.50%, 솔브레인 –2.49%이며, 27위 ISC는 3.98% 올랐다. 다만 이후 에스티팜 -3.27%, 휴젤 -2.72... ",0.7
058610,에스피지,[이격도과열 종목] 대동금속·모두투어·큐캐피탈... 추격 매수 괜찮을...,2026-02-05 16:34,https://www.pinpointnews.co.kr/news/articleView.html?idxno=426166,"제주반도체, 에스피지, 에코프로, 태성, 현대바이오, 에코프로에이치엔, 알로이스 등이 포함됐다. ■ 이격도는 경고등… 선별 대응 필요 시장 전문가들은 이격도 과열 구간에 대해 ""상승 추세가 끝났다는 의미는 아니지만... ",0.7
000050,경방,'K-국방산업 선도대학' 비전 공유…글로컬 성과로 '지역·세계 연결' 가...,2026-02-05 21:22,https://www.bzeronews.com/news/articleView.html?idxno=810674,"관계자, ㈜네비웍스·㈜유아이헬리콥터·한국표준협회·국군의무학교·논산시기업인협의회·경방신약(주) 등... 또 한국표준협회 오선태 본부장, 국군의무학교 서청수 대령, 논산시기업인협의회 정균철 회장, 경방신약(주)... ",0.7
000050,경방,"건양대, 글로컬대학사업 2차년도 성과보고회 개최",2026-02-05 19:18,https://n.news.naver.com/mnews/article/469/0000913054?sid=102,"논산시기업인협의회, 경방신약(주) 등 지·산·학·연·군 관계자 약 300여 명이 참석해 지역과 대학의 동반... 회장, 경방신약(주) 김충환 대표, ㈜네비웍스, ㈜아이헬리콥터에도 함께 감사패를 받으며 협력 네트워크 강화의... ",0.7
000050,경방,[이격도과열 종목] 대동금속·모두투어·큐캐피탈... 추격 매수 괜찮을...,2026-02-05 16:34,https://www.pinpointnews.co.kr/news/articleView.html?idxno=426166,"에스와이스틸텍, 경방, 엑시콘, 와이즈버즈, HEM파마, 네오리진, 엔알비, 롯데에너지머티리얼즈, 동아엘텍, 덕산하이메탈, 조이시티, 세아메카닉스, 성호전자, 파라텍, 네오펙트, 피앤씨테크, 메디포스트, 와이투솔루션... ",0.7
00680K,미래에셋증권2우B,보통주 3조 담을때 고작 60억…외면받는 우선주ETF,2026-02-05 18:02,https://n.news.naver.com/mnews/article/011/0004587256?sid=101,"같은 기간 LG전자와 LG전자우는 47.2%에서 50.4%로, 한화와 한화3우B는 55.1%에서 59.2%로, 한국금융지주와... 우선주 괴리율이 13.8%포인트 벌어진 미래에셋증권(006800)도 유사한 사례다. 미래에셋증권 보통주는 스페이스X... ",0.85
00680K,미래에셋증권2우B,"“땡큐, 스페이스X”...연일 훈풍 미래에셋증권, 시총 30조 클럽 가입 [...",2026-02-05 06:38,https://n.news.naver.com/mnews/article/011/0004586831?sid=101,미래에셋증권은 이날 전일 대비 1250원(2.5%) 오른 5만 1200원에 거래를 마쳤다. 지난해 말과 비교하면 두 배 이상 뛴 수준이다. 시장에서는 인공지능(AI) 스타트업 xAI와 우주항공 기업 스페이스X 등 비상장 혁신기업에... ,0.85
00680K,미래에셋증권2우B,"금융지주도 넘겼다…미래에셋증권, ‘스페이스X’ 타고 시총 31조 돌파",2026-02-04 16:38,https://n.news.naver.com/mnews/article/018/0006213243?sid=101,미래에셋증권(006800)이 시가총액 31조원을 돌파했다. 일론 머스크가 이끄는 우주기업 스페이스X에 대한 선제적 투자 성과가 본격적으로 부각되면서 주가가 급등한 영향이다. 증권업계 시가총액 1위 자리를... ,0.85
457190,이수스페셜티케미컬,"이수화학, 울산노인복지관 등 8개 기관 사업지원금 4800만원",2026-02-05 21:43,https://www.ulsanpress.net/news/articleView.html?idxno=568796,울산사회복지협의회(회장 오세걸)가 5일 (주)이수화학·(주)이수스페셜티케미컬과 함께하는 일석이조 자원봉사 프로그램 지원 협약식을 개최했다. 이번 협약식을 통해 지원되는 지원은 지원대상 8개 기관... ,0.7
457190,이수스페셜티케미컬,"울산사회복지協-이수화학-이수스페셜티케미컬, 일석이조 자원봉사 프로...",2026-02-05 20:14,http://www.ujeil.com/news/articleView.html?idxno=380872,울산사회복지협의회는 5일 (주)이수화학·(주)이수스페셜티케미컬과 함께하는 일석이조 자원봉사 프로그램 지원 협약식을 개최했다. 울산사회복지협의회는 5일 (주)이수화학·(주)이수스페셜티케미컬과 함께하는... ,0.7
457190,이수스페셜티케미컬,[서울데이터랩]2월 5일 코스피 주요 종목 마감시황,2026-02-05 16:21,https://n.news.naver.com/mnews/article/081/0003614954?sid=101,"이수스페셜티케미컬은 전 거래일 대비 13.58% 하락한 105,600원에 거래를 마감하며 금일 코스피 하락률 1위를 기록했다. 동양고속은 13.02% 하락한 60,800원에 거래를 마쳤다. 대성산업은 12.81% 하락한 9... ",0.7
012610,경인양행,"염료승화 기술 독보적… 씨앗, 네일아트·광고판까지 인쇄 영토 확장",2026-02-05 14:02,https://www.pinpointnews.co.kr/news/articleView.html?idxno=426038,"음극재의 포스코퓨처엠과 도전재의 나노신소재, 셀룰로스 유도체의 롯데정밀화학, 색소 제조 경인양행, 수입 의존도가 높은 코오롱인더, 수지 전문 코오롱ENP, SK케미칼, 지주사 애경케미칼, 줄기세포의 파미셀, 전구체... ",0.7
012610,경인양행,"화학 상장기업 2026년 2월 브랜드평판...에코프로, LG화학, 포스코퓨처엠...",2026-02-05 13:02,https://www.energy-news.co.kr/news/articleView.html?idxno=222632,"코스모화학, 경인양행, 파미셀, 코오롱인더스트리, 한솔케미칼, 나노신소재, 롯데정밀화학, 레이크머티리얼즈, 켐트로스, 애경케미칼, HS효성첨단소재, 유니드, 동성화인텍, 한국석유, 효성화학... ",0.7
012610,경인양행,"화학 상장기업 브랜드평판 2월 빅데이터 분석···1위 에코프로, 2위 LG...",2026-02-05 09:10,http://www.wsobi.com/news/articleView.html?idxno=303733,"2월 화학 상장기업 브랜드평판 30위 순위는 에코프로, LG화학, 포스코퓨처엠, 롯데케미칼, SKC, 금호석유화학, OCI, 코스모신소재, 금양, 대한유화, SK케미칼, 이수화학, 태광산업, 후성, 코스모화학, 경인양행... ",0.7
