ticker,name,title,pub_date,link,description,score
047040,대우건설,가덕도신공항 수의계약 ′대우건설 컨소시엄′ 확정,2026-03-05 22:56,https://busanmbc.co.kr/01_new/new01_view.asp?idx=283263,"부산MBC)2차례 유찰 끝에 수의계약으로 전환된가덕도신공항 부지조성공사의 계약 대상업체로, 대우건설 컨소시엄이 최종 확정됐습니다.이에 따라 대우건설은 오는 9일 현장설명회를 거쳐 6개월 간 기본설계를 진행하고... ",0.7
047040,대우건설,"부산시 ""가덕도신공항 부지조성 기본설계 착수""…2035년 하반기 개항 목...",2026-03-05 21:56,https://www.nbntv.kr/news/articleView.html?idxno=339416,부산시(시장 박형준)는 가덕도신공항 부지조성공사 수의계약 대상자인 대우건설컨소시엄이 9일 현장설명회를 시작으로 기본설계에 착수한다고 5일 밝혔다. 사업시행자인 가덕도신공항건설공단은 이후 6개월간... ,0.7
047040,대우건설,가덕도신공항 부지 조성 공사 설계 착수,2026-03-05 21:42,https://n.news.naver.com/mnews/article/056/0012136222?sid=101,가덕도신공항건설공단은 신공항 부지 조성 공사 수의계약 대상자로 대우건설 컨소시엄이 확정됨에 따라 오는 9일부터 6개월간 기본설계에 들어간다고 밝혔습니다. 이에 따라 가덕도신공항은 올해 하반기 착공하며... ,0.7
052690,한전기술,"한전기술 김태균 사장, 韓프로젝트경영협회장 취임",2026-03-05 21:44,https://www.idaegu.co.kr/news/articleView.html?idxno=540816,"한전기술은 유럽·북미 등 해외 에너지 시장 진출을 위해 사업관리(PM) 역량을 강화하고, 해외 현지사와 협력 체계를 공고히 하는 동시에 해외 방폐장 EPC 사업 등 신규 사업 개발에도 주력하고 있다.",0.7
052690,한전기술,"한국전력기술, 대학생 대상 발전설계기술 특화교육으로 차세대 에너지 ...",2026-03-05 18:31,https://n.news.naver.com/mnews/article/002/0002430559?sid=102,"이번 교육은 차세대 에너지 인재 육성을 위해 연 2회 시행하는 한전기술의 대표 교육프로그램으로, 2011년 시작 이래 총 33회, 전국 이공계 대학생 1,500여 명이 수료했다. 특히 지난해 체결된 체코원전 종합설계를... ",0.7
052690,한전기술,"한국전력기술, 발전설계기술 특화교육 '성료'…전국 대학생 56명 수료",2026-03-05 15:40,http://www.e-platform.net/news/articleView.html?idxno=100466,"한국전력기술(사장 김태균, 이하 '한전기술')은 지난달 23일부터 26일까지 4일간 김천 본사에서 전국 19개 대학생 56명을 대상으로 발전설계기술 교육을 실시했다. 이번 교육은 차세대 에너지 인재 육성을 위해 연 2회... ",0.7
103590,일진전기,"정성호 법무부 장관, '9조원대 담합' 수사 나희석 부장 등 표창",2026-03-04 17:16,https://n.news.naver.com/mnews/article/008/0005325358?sid=102,"국내 10개 법인이 한국전력공사에서 발주한 가스절연개폐장치 입찰을 담합한 사건에 대해서도 담합을 주도한 LS일렉트릭과 일진전기 소속 전현직 임직원 등 4개 사 임직원 4명을 구속기소 하고, 관련 업체 임직원 등 7명 및... ",0.85
103590,일진전기,기업 공시 [3월 4일],2026-03-04 17:01,https://n.news.naver.com/mnews/article/011/0004595714?sid=101,"8% ▲일진전기(103590)=1주당 500원 현금배당 결정, 시가배당률 0.9% ▲나우로보틱스(459510)=한국후꼬꾸와 37억 원 규모 공급계약 체결, 최근 매출액 대비 30.68% ▲엔지켐생명과학(183490)=자기주식... ",0.85
103590,일진전기,"LS에코에너지, 베트남 전력망 80% 장악… '희토류' 날개 달고 매출 1조 ...",2026-03-05 17:00,https://www.pinpointnews.co.kr/news/articleView.html?idxno=434369,"전선 및 중전기기 전문 일진전기와 변압기 제조 전문 제룡전기, 에너지 저장 장치 열관리 시스템의 한중엔시에스는 11%대 강세를 보였다. 제룡전기는 11.86% 올라 4만 8100원에 거래를 마감했다. 수배전반 전문 광명전기와... ",0.7
010690,화신,"'나는 솔로' 30기 영자, 영식에 마음 식었다 ""할 줄 아는 게 뭐예요?""",2026-03-05 08:58,https://m.entertain.naver.com/article/018/0006228775,"전날 밤 ‘질투의 화신’이 되었던 순자는 영자가 영수를 거절 했다는 말을 듣자 웃음을 되찾았다. 그러다 영수가 자신을 불러내자 아무 일 없다는 듯 웃으며 대화에 나섰다. 영수는 숙취해소제를 선물한 뒤, 전날 자신에게... ",0.85
010690,화신,중동 악재 걷혔나…이대로 6000선 탈환할까?,2026-03-05 14:44,https://n.news.naver.com/mnews/article/374/0000496038?sid=101,"■ 용감한 토크쇼 '직설' - 손석우 앵커 경제평론가 (건국대 겸임교수), 박병호 화신사이버대 특임교수(前 우리투자증권 리서치본부), 박상현 iM증권 리서치센터 전문위원, 박석현  우리은행 WM그룹 부부장 - 중동 악재... ",0.7
