ticker,name,collection_date,close,price_change_pct,supply_score,fundamental_score,market_cap,PER,PBR,EPS,BPS,DIV,DPS,기관_5일,외인_5일,개인_5일,기관_15일,외인_15일,개인_15일,기관_30일,외인_30일,개인_30일,기관_50일,외인_50일,개인_50일,기관_100일,외인_100일,개인_100일
00781K,코리아써키트2우B,2026-01-19,13100.0,0.31,50.0,40.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.01,0.0,0.01,-0.02,0.0,0.01,-0.04,0.0,0.01,-0.04
023810,인팩,2026-01-19,12980.0,3.02,46.8,40.0,1298.0,55.71,1.0399999618530271,233.0,12445.0,1.3899999856948853,180.0,-1.11,0.65,1.44,-1.04,1.57,-4.49,-1.05,1.93,-4.99,-3.46,5.45,-6.15,-3.84,4.18,-4.8
295310,에이치브이엠,2026-01-19,77400.0,6.91,31.2,40.0,9212.0,0.0,13.93000030517578,0.0,5555.0,0.0,0.0,-71.18,59.91,23.14,-139.78,116.77,16.29,-259.9,197.81,36.41,-260.04,179.58,53.48,-331.17,131.51,175.11
272210,한화시스템,2026-01-19,90800.0,-0.11,85.4,85.0,171539.0,37.49,6.820000171661377,2422.0,13316.0,0.3899999856948852,350.0,141.85,-96.22,-49.62,713.23,1887.98,-2589.63,1990.94,2779.12,-4717.89,1551.74,2731.96,-4243.62,1128.85,3580.22,-4696.09
086280,현대글로비스,2026-01-19,273000.0,6.23,5.4,75.0,204750.0,18.72,2.3299999237060547,14585.0,116975.0,1.3600000143051147,3700.0,-142.04,-1051.7,1123.37,-462.57,-2259.52,2611.88,-468.78,-1823.11,2188.4,-364.75,-1949.92,2208.67,-1767.75,-1647.13,3374.66
012610,경인양행,2026-01-19,4945.0,-1.1,80.9,60.0,2058.0,13.36,0.8500000238418579,370.0,5828.0,1.0099999904632568,50.0,-0.01,14.61,-14.55,-1.1,4.27,-2.38,-2.71,-16.08,20.11,-2.48,-18.91,22.96,-0.03,-24.79,26.04
056080,유진로봇,2026-01-19,32850.0,28.57,100.0,40.0,12323.0,0.0,34.5099983215332,0.0,952.0,0.0,0.0,155.73,61.5,-225.85,264.69,18.86,-288.01,341.84,54.27,-409.05,359.5,43.86,-412.43,382.15,41.5,-439.0
049630,재영솔루텍,2026-01-19,6940.0,18.23,83.4,60.0,8113.0,141.63,8.420000076293945,49.0,824.0,0.0,0.0,0.0,61.87,-62.82,-1.09,21.8,-23.22,-4.53,105.2,-76.08,-7.53,134.19,66.45,-6.68,100.05,268.16
000720,현대건설,2026-01-19,107900.0,3.45,100.0,40.0,120153.0,0.0,1.5099999904632568,0.0,71394.0,0.5600000023841858,600.0,418.99,893.6,-1307.56,431.65,2141.32,-2566.17,2395.16,1741.19,-4162.35,3039.38,2281.4,-5312.49,4077.8,-2087.51,-2013.27
012860,모베이스전자,2026-01-19,5720.0,0.7,0.0,60.0,4189.0,26.24,1.8799999952316284,218.0,3038.0,0.0,0.0,-0.03,-39.89,68.99,-0.1,-42.82,70.83,-0.1,-40.55,68.47,-0.22,-36.67,64.63,-0.58,-40.03,62.34
042700,한미반도체,2026-01-19,177500.0,-0.56,96.6,95.0,169179.0,111.71,31.149999618530277,1589.0,5698.0,0.4099999964237213,720.0,543.12,-199.08,-370.03,1596.88,2499.22,-4060.92,2477.44,1113.65,-3514.63,3178.52,292.42,-3280.54,5140.82,265.9,-5293.68
000990,DB하이텍,2026-01-19,85700.0,0.59,99.4,75.0,37283.0,15.53,1.8200000524520876,5520.0,47181.0,1.440000057220459,1230.0,328.75,-20.68,-316.4,643.6,54.69,-671.69,945.62,124.85,-1008.27,945.25,951.1,-1812.85,1669.39,1384.86,-3017.18
