ticker,name,collection_date,close,price_change_pct,supply_score,fundamental_score,market_cap,PER,PBR,EPS,BPS,DIV,DPS,기관_5일,외인_5일,개인_5일,기관_15일,외인_15일,개인_15일,기관_30일,외인_30일,개인_30일,기관_50일,외인_50일,개인_50일,기관_100일,외인_100일,개인_100일
212560,네오오토,2026-01-02,11500.0,29.94,100.0,80.0,1358.0,7.66,1.090000033378601,1502.0,10516.0,1.7400000095367432,200.0,21.77,-8.61,-12.23,21.45,16.85,-40.59,21.73,23.4,-46.85,20.78,19.45,-41.71,20.24,24.38,-46.73
660,SK하이닉스,2026-01-02,677000.0,3.99,76.8,95.0,4928576.0,23.56,6.309999942779541,28732.0,107256.0,0.3300000131130218,2204.0,646.09,11962.22,-12827.91,9714.91,18733.6,-28961.07,28003.05,-8410.99,-20577.75,47047.21,-99666.75,48898.76,56408.43,-94571.27,34443.32
720,현대건설,2026-01-02,69000.0,-1.57,29.6,40.0,76835.0,0.0,0.9700000286102296,0.0,71394.0,0.8700000047683716,600.0,-455.64,173.41,274.24,157.5,-81.13,-79.18,1993.97,461.64,-2483.32,3291.45,-2340.69,-960.65,2659.74,-3636.07,959.7
42700,한미반도체,2026-01-02,144500.0,13.42,67.7,95.0,137726.0,90.94,25.36000061035156,1589.0,5698.0,0.5,720.0,-261.92,542.29,-244.56,522.88,-235.45,-227.22,709.52,-528.96,-57.43,1636.93,-2510.88,973.48,3622.87,-1708.42,-1911.52
12205,계양전기우,2026-01-02,10500.0,-15.87,80.6,40.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,-0.56,0.0,0.64,-0.64,0.0,0.64,-0.64,0.0,0.64,-0.51,0.0,0.66,-0.07
12610,경인양행,2026-01-02,5010.0,2.77,13.6,60.0,2085.0,13.54,0.8600000143051147,370.0,5828.0,1.0,50.0,-1.11,-4.07,6.1,-5.04,-18.36,26.95,-1.79,-27.29,30.57,-1.19,-28.61,31.2,1.39,-31.99,31.74
347850,디앤디파마텍,2026-01-02,88900.0,-3.16,16.1,40.0,38703.0,0.0,53.54999923706055,0.0,1660.0,0.0,0.0,-22.57,-128.24,195.76,1223.07,-1455.04,342.61,1157.3,-1495.66,576.67,997.2,-695.12,343.32,494.23,-883.76,1614.1
23810,인팩,2026-01-02,9890.0,10.38,60.2,40.0,989.0,42.45,0.7900000214576721,233.0,12445.0,1.8200000524520876,180.0,-0.09,-0.32,-5.27,0.01,3.09,-8.79,0.01,1.96,-7.88,-2.69,3.99,-7.2,-2.8,4.19,-20.67
11210,현대위아,2026-01-02,79300.0,4.76,81.2,40.0,21566.0,17.54,0.5899999737739563,4520.0,135016.0,1.3899999856948853,1100.0,99.51,-42.84,-56.78,192.33,-9.44,-189.2,552.88,-96.81,-460.38,623.26,-50.37,-568.35,516.98,285.55,-807.56
295310,에이치브이엠,2026-01-02,67100.0,13.92,70.3,40.0,7986.0,0.0,12.079999923706056,0.0,5555.0,0.0,0.0,-18.55,77.0,-64.3,-164.11,126.42,10.13,-127.31,119.6,-19.62,-140.75,115.73,-6.37,-223.53,52.02,133.42
990,DB하이텍,2026-01-02,73700.0,9.02,93.7,75.0,32063.0,13.35,1.559999942779541,5520.0,47181.0,1.6699999570846558,1230.0,-27.61,182.01,-122.25,289.87,237.96,-467.81,307.27,292.18,-537.73,415.12,1274.67,-1606.27,871.44,1642.11,-2476.93
244920,에이플러스에셋,2026-01-02,9250.0,3.47,87.9,40.0,2091.0,84.86,1.3899999856948853,109.0,6659.0,2.1600000858306885,200.0,9.68,-0.66,-2.08,33.03,-9.37,-22.83,85.74,-0.96,-95.72,81.88,24.1,-114.19,107.15,-2.27,-135.49
