ticker,name,market,close,contractions_count,contractions_history,last_depth_pct,volume_dry_up,vol_ratio,vcp_score,jump_score,note
249420,일동제약,KOSPI,43500,8,"[19.6, 14.9, 14.8, 39.2, 14.1, 12.1, 19.2, 2.7]",2.66,True,0.41,90,100,VCP Pattern Detected
000230,일동홀딩스,KOSPI,14500,7,"[2.8, 7.8, 8.1, 31.2, 17.0, 15.9, 3.1]",3.07,True,0.18,90,80,VCP Pattern Detected
212560,네오오토,KOSDAQ,12350,3,"[12.0, 9.2, 4.8]",4.78,False,3.06,70,60,VCP Pattern Detected
347850,디앤디파마텍,KOSDAQ,98900,8,"[22.1, 10.3, 3.7, 25.3, 16.6, 15.6, 14.1, 7.9]",7.88,True,0.62,70,50,VCP Pattern Detected
023810,인팩,KOSPI,10970,6,"[3.1, 10.2, 0.0, 10.7, 3.3, 2.6]",2.59,False,2.63,60,80,VCP Pattern Detected
012205,계양전기우,KOSPI,13000,6,"[5.0, 0.0, 17.3, 4.4, 5.8, 5.2]",5.17,False,5.09,50,60,VCP Pattern Detected
010400,우진아이엔에스,KOSPI,4510,8,"[6.2, 7.7, 4.4, 1.3, 3.2, 11.5, 9.6, 7.7]",7.71,False,1.09,50,30,VCP Pattern Detected
000660,SK하이닉스,KOSPI,742000,6,"[6.2, 11.9, 6.8, 6.6, 16.2, 9.7]",9.71,False,1.12,50,30,VCP Pattern Detected
295310,에이치브이엠,KOSDAQ,67400,6,"[19.8, 14.7, 7.2, 17.6, 10.3, 7.9]",7.92,False,1.72,50,30,VCP Pattern Detected
