ticker,name,market,close,contractions_count,contractions_history,last_depth_pct,volume_dry_up,vol_ratio,vcp_score,jump_score,pivot_point,pivot_distance_pct,note,vcp_mode
012450,한화에어로스페이스,KOSPI,1410000,9,"[3.6, 17.6, 6.7, 11.4, 17.0, 11.4, 7.5, 16.5, 3.9]",3.86,False,1.81,50,60,1242000,-11.91,VCP Pattern Detected,Classic
272210,한화시스템,KOSPI,147700,8,"[3.5, 15.5, 16.7, 16.5, 7.5, 9.2, 17.6, 5.1]",5.06,False,1.4,40,60,116500,-21.12,VCP Pattern Detected,Classic
042700,한미반도체,KOSPI,312500,5,"[16.0, 10.4, 9.6, 10.1, 11.3]",11.33,True,0.78,40,30,211000,-32.48,VCP Pattern Detected,Classic
138080,오이솔루션,KOSDAQ,30650,7,"[12.2, 14.8, 14.7, 4.3, 12.8, 11.4, 5.5]",5.54,False,3.84,40,60,16980,-44.6,VCP Pattern Detected,Classic
127120,제이에스링크,KOSDAQ,36850,8,"[0.0, 23.5, 20.4, 20.1, 14.3, 10.1, 13.3, 7.7]",7.73,False,0.83,40,30,31050,-15.74,VCP Pattern Detected,Classic
331920,셀레믹스,KOSDAQ,6090,6,"[6.9, 12.6, 7.4, 11.0, 17.1, 10.5]",10.51,True,0.76,40,50,5140,-15.6,VCP Pattern Detected,Classic
420770,기가비스,KOSDAQ,77400,4,"[18.8, 14.8, 16.3, 11.8]",11.83,False,0.92,40,30,65100,-15.89,VCP Pattern Detected,Classic
036170,에이치엠넥스,KOSDAQ,4440,7,"[5.6, 6.5, 5.1, 9.1, 4.7, 21.1, 9.9]",9.9,False,1.52,40,30,1798,-59.5,VCP Pattern Detected,Classic
010820,퍼스텍,KOSPI,7670,8,"[9.3, 0.0, 22.9, 6.9, 6.1, 7.8, 10.3, 5.6]",5.58,False,2.82,40,60,4840,-36.9,VCP Pattern Detected,Classic
327260,RF머트리얼즈,KOSDAQ,66500,6,"[5.9, 15.2, 22.1, 17.4, 13.1, 11.5]",11.55,False,2.01,20,30,25550,-61.58,VCP Pattern Detected,Classic
218410,RFHIC,KOSDAQ,89600,8,"[13.4, 15.1, 29.4, 5.1, 9.8, 10.3, 9.0, 10.1]",10.13,False,2.35,20,10,63200,-29.46,VCP Pattern Detected,Classic
040160,누리플렉스,KOSDAQ,9060,6,"[22.1, 0.0, 13.1, 8.3, 12.6, 15.0]",14.98,False,1.11,20,10,9410,3.86,VCP Pattern Detected,Classic
267250,HD현대,KOSPI,278000,5,"[6.8, 16.9, 14.1, 14.1, 12.2]",12.25,False,0.85,20,30,298000,7.19,VCP Pattern Detected,Classic
036930,주성엔지니어링,KOSDAQ,67000,5,"[5.5, 7.2, 17.3, 12.3, 11.6]",11.59,False,2.06,20,30,34950,-47.84,VCP Pattern Detected,Classic
024060,흥구석유,KOSDAQ,25500,7,"[4.9, 3.6, 6.1, 3.9, 6.1, 17.2, 14.6]",14.62,False,3.47,20,30,15390,-39.65,VCP Pattern Detected,Classic
322000,HD현대에너지솔루션,KOSPI,105000,7,"[13.5, 31.7, 13.6, 10.2, 0.5, 12.8, 13.2]",13.17,False,2.33,20,10,89600,-14.67,VCP Pattern Detected,Classic
031980,피에스케이홀딩스,KOSDAQ,104400,7,"[8.2, 17.9, 18.6, 11.8, 7.0, 13.8, 12.7]",12.69,False,1.49,20,30,90600,-13.22,VCP Pattern Detected,Classic
900290,GRT,KOSDAQ,7120,7,"[9.0, 5.1, 0.0, 7.8, 9.0, 14.4, 10.5]",10.53,False,1.75,20,30,3895,-45.29,VCP Pattern Detected,Classic
000440,중앙에너비스,KOSDAQ,28900,9,"[5.2, 7.4, 7.8, 3.9, 6.7, 3.9, 6.3, 10.5, 11.9]",11.89,False,5.97,20,10,32800,13.49,VCP Pattern Detected,Classic
