ticker,name,collection_date,close,price_change_pct,supply_score,fundamental_score,market_cap,PER,PBR,EPS,BPS,DIV,DPS,기관_5일,외인_5일,개인_5일,기관_15일,외인_15일,개인_15일,기관_30일,외인_30일,개인_30일,기관_50일,외인_50일,개인_50일,기관_100일,외인_100일,개인_100일
388790,라이콤,2026-03-16,5450.0,0.18,91.6,20.0,1668,0.0,8.27,-87,659,0.0,0,22.69,-14.85,-7.84,22.69,1.28,-23.97,22.81,1.49,-24.31,22.62,7.17,-29.79,22.62,9.8,-32.42
457190,이수스페셜티케미컬,2026-03-16,89500.0,-3.66,0.0,40.0,27046,1260.56,20.86,71,4290,0.0,0,-130.21,-237.88,368.09,-110.5,-343.64,454.15,-225.03,-288.93,513.96,-102.63,-231.87,334.5,-22.38,257.34,-234.96
090710,휴림로봇,2026-03-16,11960.0,-1.32,0.0,40.0,14287,442.96,10.12,27,1181,0.0,0,-74.67,-80.82,155.49,-67.5,-236.48,303.98,-25.11,-223.58,248.69,-21.6,-382.82,404.42,-34.09,-554.71,588.8
420770,기가비스,2026-03-16,70100.0,-3.04,100.0,40.0,8886,217.7,4.47,322,15682,1.14,0,112.09,-40.78,-71.31,308.62,-36.85,-271.78,433.14,-94.26,-338.89,538.88,3.15,-542.03,511.32,39.23,-550.54
052690,한전기술,2026-03-16,172400.0,-2.98,85.5,85.0,65891,63.43,10.69,2718,16127,0.78,0,400.86,-9.66,-391.2,522.78,-76.0,-446.78,752.36,-328.48,-423.88,1375.91,1512.86,-2888.77,1272.2,1539.53,-2811.73
031980,피에스케이홀딩스,2026-03-16,110000.0,7.0,85.0,95.0,23719,20.85,4.9,5277,22448,0.98,0,-111.28,90.32,20.97,284.45,119.41,-403.86,820.68,236.11,-1056.8,1464.36,79.9,-1544.26,1532.59,51.78,-1584.37
010690,화신,2026-03-16,12910.0,1.18,90.5,80.0,4508,6.86,0.83,1883,15554,1.32,0,19.67,-19.2,-0.47,59.38,31.12,-90.49,149.67,59.34,-209.01,161.16,7.24,-168.4,139.62,119.97,-259.59
052020,에스티큐브,2026-03-16,17100.0,-5.26,68.5,20.0,11625,0.0,14.78,-312,1156,0.0,0,1.31,-4.14,2.84,1.45,68.09,-69.54,1.45,119.24,-120.69,1.45,109.96,-111.41,1.48,117.74,-119.22
331920,셀레믹스,2026-03-16,6470.0,2.7,26.7,20.0,528,0.0,2.21,-1539,2927,0.0,0,-1.87,0.07,1.8,1.59,-2.06,0.46,12.55,-0.22,-12.33,12.55,0.02,-12.58,12.11,0.44,-12.56
218410,RFHIC,2026-03-16,79200.0,-6.6,0.0,40.0,21030,132.66,6.24,597,12692,0.5,0,110.13,-687.96,577.83,231.99,-392.28,160.29,422.8,12.79,-435.59,337.91,227.07,-564.98,535.44,226.74,-762.17
036170,에이치엠넥스,2026-03-16,5250.0,-4.2,69.0,40.0,3222,55.26,2.42,95,2169,0.0,0,0.0,9.33,-9.33,0.05,4.36,-4.42,0.05,4.64,-4.69,0.02,6.65,-6.67,-1.32,7.88,-6.56
056080,유진로봇,2026-03-16,27700.0,-1.95,11.0,20.0,10391,0.0,36.02,-185,769,0.0,0,-81.32,0.17,81.16,-119.85,86.97,32.89,241.7,61.65,-303.35,825.34,113.4,-938.74,943.65,91.07,-1034.71
078600,대주전자재료,2026-03-16,110700.0,0.91,99.8,85.0,17137,45.54,6.84,2431,16184,0.09,0,141.23,-266.11,124.88,991.74,-198.39,-793.35,2056.13,125.23,-2181.37,2169.34,-198.01,-1971.32,2153.84,-160.03,-1993.81
058470,리노공업,2026-03-16,112000.0,-1.32,13.8,95.0,85357,56.65,12.33,1977,9083,0.71,0,557.15,-1039.99,482.84,1912.06,-2332.46,420.4,5260.63,-6752.68,1492.05,5976.19,-6989.45,1013.27,6896.28,-7133.19,236.91
322000,HD현대에너지솔루션,2026-03-16,119400.0,-2.21,0.0,60.0,13373,43.53,3.36,2743,35535,0.0,0,120.79,-170.51,49.72,32.75,-494.88,462.13,100.16,-349.39,249.23,99.78,-398.8,299.02,407.98,-583.99,176.0
000440,중앙에너비스,2026-03-16,31200.0,1.79,25.0,20.0,1943,0.0,2.66,-203,11729,1.13,0,0.0,6.35,-6.35,0.0,-26.25,26.25,0.0,-7.88,7.88,0.0,-16.53,16.53,-0.44,-4.85,5.28
042700,한미반도체,2026-03-16,300000.0,-1.8,95.0,95.0,285937,119.47,43.33,2511,6923,0.27,0,919.87,-1293.88,374.02,5359.02,2621.2,-7980.22,8844.58,1654.16,-10498.74,9628.06,4572.05,-14200.11,11700.11,1647.25,-13347.37
006340,대원전선,2026-03-16,5800.0,-3.01,0.0,60.0,4548,40.85,3.82,142,1518,0.0,0,-27.04,-89.19,116.23,15.43,-37.45,22.02,9.74,68.42,-78.17,9.71,35.74,-45.45,95.94,-51.7,-44.25
327260,RF머트리얼즈,2026-03-16,65000.0,-5.52,96.8,40.0,5487,8125.0,11.91,8,5457,0.0,0,139.62,-113.82,-25.8,203.57,-91.43,-112.14,75.41,71.64,-147.06,113.06,-0.41,-112.64,190.48,50.9,-241.38
189300,인텔리안테크,2026-03-16,133500.0,-6.9,100.0,20.0,14335,0.0,5.57,-328,23967,0.15,0,343.43,60.31,-403.74,399.52,237.53,-637.05,1082.57,344.57,-1427.14,1453.3,237.05,-1690.35,1423.25,274.1,-1697.35
267250,HD현대,2026-03-16,263000.0,0.19,61.3,60.0,207752,28.95,1.93,9086,136269,1.52,0,-2.02,-38.34,40.36,258.37,418.48,-676.85,411.25,965.68,-1376.92,429.57,1637.95,-2067.52,313.11,1812.27,-2125.38
012450,한화에어로스페이스,2026-03-16,1476000.0,-0.81,80.5,95.0,761076,26.98,8.44,54715,174881,0.47,0,583.78,2267.59,-2851.36,1562.29,3235.78,-4798.07,1110.7,-1201.61,90.92,4102.13,3245.39,-7347.52,4398.78,1778.77,-6177.55
040160,누리플렉스,2026-03-16,10000.0,-0.99,56.2,20.0,1206,0.0,1.56,-591,6410,0.0,0,0.14,3.06,-3.2,0.09,-3.19,3.1,-0.22,0.82,-0.6,-0.22,-0.06,0.27,-0.86,-5.92,6.78
127120,제이에스링크,2026-03-16,41100.0,-1.91,73.1,20.0,14023,0.0,26.74,-494,1537,0.0,0,74.54,-62.32,-12.22,71.8,16.27,-88.07,205.02,56.2,-261.22,210.58,92.68,-303.26,320.26,103.04,-423.29
263750,펄어비스,2026-03-16,68500.0,4.1,57.3,60.0,44010,83.03,5.2,825,13173,0.0,0,86.1,-98.32,12.22,464.77,-366.09,-98.68,1057.33,-992.16,-65.17,1404.48,-1057.57,-346.92,1586.58,-948.92,-637.65
900290,GRT,2026-03-16,6600.0,0.3,61.5,65.0,5336,6.89,0.52,958,12692,0.88,0,1.2,-2.98,1.79,4.98,14.23,-19.22,5.09,1.02,-6.11,5.09,-4.71,-0.38,5.09,6.5,-11.58
222080,씨아이에스,2026-03-16,13170.0,-2.59,0.0,60.0,10211,21.63,2.05,609,6424,0.0,0,-22.04,-235.16,257.2,-53.79,-8.43,62.23,155.85,54.81,-210.66,271.11,-45.41,-225.7,294.67,87.02,-381.68
272210,한화시스템,2026-03-16,140000.0,-3.05,10.9,75.0,264487,44.43,5.51,3151,25408,0.36,0,-92.92,-1380.96,1473.87,-397.4,-1645.44,2042.84,92.3,-1789.8,1697.49,910.01,645.32,-1555.33,1461.73,1169.09,-2630.81
452260,한화갤러리아,2026-03-16,2615.0,-3.15,2.7,20.0,5069,0.0,0.65,-180,4023,0.0,0,-0.41,-16.2,16.6,-7.49,-102.0,109.49,-4.44,-33.48,37.92,-5.58,-43.99,49.57,-5.92,-45.77,51.7
000990,DB하이텍,2026-03-16,87900.0,1.62,43.5,75.0,38241,15.89,1.71,5533,51403,0.92,0,124.2,-177.11,52.92,762.32,-713.06,-49.26,1493.99,-1441.8,-52.19,1959.53,-1086.71,-872.81,2354.48,27.28,-2381.76
353200,대덕전자,2026-03-16,67000.0,5.85,93.0,40.0,33109,130.86,3.94,512,17005,0.75,0,268.38,-281.2,12.81,840.49,-54.86,-785.64,981.82,-365.41,-616.41,968.11,143.78,-1111.89,775.59,1837.18,-2612.77
012610,경인양행,2026-03-16,4055.0,-1.7,88.2,40.0,1688,22.04,0.7,184,5792,1.23,0,-3.74,6.72,-2.98,-3.92,29.93,-26.01,-4.51,72.78,-68.28,-5.53,78.03,-72.5,-2.82,53.25,-50.43
244920,에이플러스에셋,2026-03-16,12090.0,-4.05,91.3,75.0,2733,13.71,1.7,882,7111,2.48,0,-2.05,1.04,1.02,36.14,23.64,-59.78,-3.15,94.96,-91.81,36.69,166.98,-203.67,120.07,185.75,-305.81
138080,오이솔루션,2026-03-16,34150.0,-4.74,100.0,20.0,4115,0.0,5.7,-2157,5991,0.0,0,167.66,-86.74,-80.92,177.54,-94.09,-83.44,171.63,-61.05,-110.59,145.25,-25.4,-119.84,70.85,27.63,-98.48
036930,주성엔지니어링,2026-03-16,64100.0,-3.03,1.1,75.0,29794,48.52,4.94,1321,12975,0.08,0,128.93,-478.08,349.15,396.6,-601.41,204.81,1296.18,-957.13,-339.05,1858.76,-1166.1,-692.66,1827.99,-1210.98,-617.02
