ticker,name,collection_date,close,price_change_pct,supply_score,fundamental_score,market_cap,PER,PBR,EPS,BPS,DIV,DPS,기관_5일,외인_5일,개인_5일,기관_15일,외인_15일,개인_15일,기관_30일,외인_30일,개인_30일,기관_50일,외인_50일,개인_50일,기관_100일,외인_100일,개인_100일
452260,한화갤러리아,2026-02-12,2225.0,0.91,76.3,40.0,4313.0,0.0,0.550000011920929,0.0,4080.0,0.0,0.0,-1.86,36.51,-35.36,-0.81,-10.91,7.49,-3.75,-10.47,44.29,-2.04,-13.84,47.82,-3.57,-33.61,69.79
244920,에이플러스에셋,2026-02-12,14290.0,2.07,93.1,40.0,3231.0,131.1,2.1500000953674316,109.0,6659.0,1.399999976158142,200.0,-11.31,27.89,-0.9,-19.33,68.79,-28.86,18.99,133.98,-115.48,71.19,122.89,-160.46,106.34,137.38,-233.01
010780,아이에스동서,2026-02-12,30150.0,-0.82,93.6,40.0,9101.0,0.0,0.6600000262260437,0.0,45642.0,3.319999933242798,1000.0,112.48,-32.15,-81.5,117.19,-22.47,-101.07,112.8,2.67,-122.3,157.78,25.79,-190.83,130.81,26.5,-166.93
457190,이수스페셜티케미컬,2026-02-12,102700.0,3.42,27.3,60.0,31029.0,286.87,25.280000686645508,358.0,4063.0,0.0,0.0,-36.76,-74.38,106.15,-41.75,31.42,-34.17,13.89,94.62,-96.5,117.61,445.28,-559.33,125.17,541.11,-664.39
189300,인텔리안테크,2026-02-12,131100.0,-1.72,100.0,40.0,14071.0,0.0,5.139999866485596,0.0,25493.0,0.07999999821186066,100.0,225.39,71.94,-254.79,865.67,52.7,-844.99,1075.94,49.69,-1063.04,1175.99,100.91,-1216.89,1115.92,68.43,-1115.41
000990,DB하이텍,2026-02-12,94800.0,1.07,40.1,75.0,41242.0,17.17,2.009999990463257,5520.0,47181.0,1.2999999523162842,1230.0,-1.85,-91.76,78.22,836.38,-756.6,-86.98,1627.79,-640.43,-981.26,1781.45,-409.33,-1321.79,2457.07,579.75,-3011.96
005440,현대지에프홀딩스,2026-02-12,13930.0,15.12,30.1,100.0,21717.0,3.11,0.6399999856948853,4483.0,21615.0,1.5099999904632568,210.0,-56.97,-4.38,54.44,-36.0,23.52,4.87,-39.65,39.85,-6.02,-18.84,35.9,-25.81,5.41,15.74,-34.72
45226K,한화갤러리아우,2026-02-12,10030.0,-0.79,7.1,40.0,291.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-1.37,1.53,-1.26,-2.48,3.41,-3.33,-3.51,6.57,-4.06,-3.7,7.72,-4.06,-3.7,7.73
180400,DXVX,2026-02-12,5050.0,6.32,71.9,40.0,4971.0,0.0,17.780000686645508,0.0,284.0,0.0,0.0,0.0,14.04,-9.34,0.0,13.8,-9.5,0.0,18.05,-12.56,0.0,17.98,-24.22,-2.03,21.14,-23.48
006800,미래에셋증권,2026-02-12,53400.0,4.09,40.8,60.0,302824.0,34.56,2.5799999237060547,1545.0,20662.0,0.4699999988079071,250.0,86.72,-130.55,41.41,-290.3,-299.35,585.75,523.95,388.13,-992.7,1036.12,239.87,-1341.06,2459.2,-2613.67,728.45
298020,효성티앤씨,2026-02-12,402500.0,0.62,94.1,60.0,17419.0,12.91,1.190000057220459,31175.0,338062.0,2.4800000190734863,10000.0,33.72,27.71,-60.09,261.98,67.15,-291.93,768.29,94.18,-819.0,865.2,50.48,-878.43,807.43,42.64,-815.46
012610,경인양행,2026-02-12,4875.0,-1.81,96.4,60.0,2029.0,13.18,0.8399999737739563,370.0,5828.0,1.0299999713897705,50.0,-0.43,15.24,-13.44,-0.53,33.09,-32.46,-1.33,40.05,-39.49,-3.4,13.2,-9.09,-0.7,7.05,-5.82
011500,한농화성,2026-02-12,25250.0,-0.98,65.2,40.0,3948.0,85.88,2.3399999141693115,294.0,10781.0,0.23999999463558197,60.0,1.08,-6.01,8.71,1.55,26.76,-9.79,1.53,9.61,-4.0,1.22,19.41,-13.47,0.38,19.74,-15.39
056080,유진로봇,2026-02-12,39700.0,-5.48,100.0,40.0,14892.0,0.0,41.70000076293945,0.0,952.0,0.0,0.0,7.65,51.81,-55.41,441.57,69.96,-504.63,922.07,42.16,-956.32,1009.87,50.19,-1060.56,1034.35,66.57,-1100.14
474170,루미르,2026-02-12,19190.0,-0.83,5.5,40.0,3419.0,0.0,5.579999923706055,0.0,3440.0,0.0,0.0,-8.34,-35.58,92.22,25.29,2.27,44.7,47.86,-1.24,33.6,53.41,-7.7,34.12,49.46,-17.86,48.96
272210,한화시스템,2026-02-12,105800.0,4.34,39.2,85.0,199877.0,43.68,7.949999809265137,2422.0,13316.0,0.33000001311302185,350.0,262.53,-684.98,395.52,452.52,-158.63,-326.18,1164.38,2131.51,-3335.92,2488.61,2889.61,-5358.5,1660.96,3421.0,-5073.68
