Date,Open,High,Low,Close,Volume,Change
2024-03-18,22995,23250,20730,21195,257581,-0.07647058823529407
2024-03-19,21195,21360,20325,20400,83737,-0.03750884642604391
2024-03-20,20145,23100,20025,21540,141785,0.055882352941176494
2024-03-21,21930,23850,20715,23460,114260,0.08913649025069637
2024-03-22,25050,28350,24000,27270,234804,0.16240409207161122
2024-03-25,27600,27915,26850,27030,45104,-0.008800880088008833
2024-03-26,27450,27450,26745,26850,32561,-0.006659267480577102
2024-03-27,25515,27000,24450,24840,48200,-0.0748603351955307
2024-03-28,24869,25740,24029,24525,24111,-0.0126811594202898
2024-03-29,24525,25305,24329,25155,20085,0.025688073394495303
2024-04-01,25650,28200,25155,26310,35156,0.04591532498509232
2024-04-02,26325,27360,25695,27225,42745,0.03477765108323827
2024-04-03,27225,27225,26295,26520,18723,-0.02589531680440771
2024-04-04,26310,26670,25590,26250,19790,-0.010180995475113086
2024-04-05,25980,28980,25649,28635,63031,0.09085714285714275
2024-04-08,28500,28575,26955,27255,34855,-0.048192771084337394
2024-04-09,27269,29205,25995,26625,48913,-0.023115024766097947
2024-04-11,26624,28124,26264,27510,23228,0.0332394366197184
2024-04-12,28050,28050,26820,26970,13745,-0.019629225736095934
2024-04-15,26625,26955,25725,25965,11260,-0.03726362625139046
2024-04-16,25965,26700,25650,26100,8258,0.005199306759098743
2024-04-17,26025,29985,26025,27315,63682,0.04655172413793096
2024-04-18,27314,28905,26774,27330,22212,0.0005491488193301031
2024-04-19,27330,28500,26250,28050,15725,0.026344676180021898
2024-04-22,28050,28784,26850,28470,19023,0.014973262032085488
2024-04-23,28485,31350,28185,30000,69217,0.05374077976817704
2024-04-24,30150,30450,28350,28830,40554,-0.039000000000000035
2024-04-25,28770,29235,26880,27540,30446,-0.04474505723204991
2024-04-26,27945,27945,26880,26985,8678,-0.02015250544662306
2024-04-29,27000,27915,27000,27750,7639,0.028349082823790894
2024-04-30,27750,28170,25725,27000,15452,-0.027027027027026973
2024-05-02,27000,27150,25620,26100,16309,-0.033333333333333326
2024-05-03,26129,27900,25350,26475,25161,0.014367816091954033
2024-05-07,26475,26880,24915,25065,19738,-0.05325779036827194
2024-05-08,25065,25875,23565,24300,25565,-0.030520646319569078
2024-05-09,24000,24480,21975,22125,59971,-0.08950617283950613
2024-05-10,21360,22050,20955,21360,44196,-0.03457627118644069
2024-05-13,21285,21345,20415,20415,17240,-0.044241573033707904
2024-05-14,20820,21915,20655,21540,18582,0.05510653930933129
2024-05-16,22005,23310,21975,23235,36229,0.07869080779944282
2024-05-17,23520,23820,22395,23535,23501,0.01291155584247905
2024-05-20,23535,24750,22830,24300,22588,0.03250478011472269
2024-05-21,24330,26174,24285,25890,32134,0.06543209876543199
2024-05-22,25950,25950,24375,25260,13158,-0.024333719582850466
2024-05-23,27344,28664,26040,28350,125702,0.12232779097387181
2024-05-24,29985,30750,28500,30375,90648,0.0714285714285714
2024-05-27,29415,30375,28815,29580,33424,-0.026172839506172885
2024-05-28,29909,31650,29130,29565,99527,-0.0005070993914807476
2024-05-29,29324,30224,27615,29670,54612,0.003551496702181689
2024-05-30,29670,31200,28875,30750,80878,0.03640040444893833
2024-05-31,30750,31425,29985,31050,22746,0.009756097560975618
2024-06-03,30825,31275,29850,31200,17773,0.004830917874396157
2024-06-04,31200,33000,30825,31650,56802,0.014423076923076872
2024-06-05,33000,33975,29715,30600,123866,-0.033175355450236976
2024-06-07,30525,30825,27765,28980,32609,-0.05294117647058827
2024-06-10,29325,30300,27450,29205,29808,0.007763975155279601
2024-06-11,29969,29969,27075,27195,30571,-0.06882383153569593
2024-06-12,25800,28200,25635,27195,24849,0.0
2024-06-13,26790,27300,26715,27030,7952,-0.0060672917815775
2024-06-14,27104,29595,26564,28590,38351,0.05771365149833518
2024-06-17,28860,29235,27285,27660,13285,-0.03252885624344182
2024-06-18,27660,27735,26655,27270,5676,-0.014099783080260275
2024-06-19,27270,28170,26910,27810,5057,0.01980198019801982
2024-06-20,27525,28875,27525,27780,8287,-0.0010787486515642097
2024-06-21,27300,28095,27000,27840,8866,0.002159827213822796
2024-06-24,27675,28365,26265,26475,14010,-0.04903017241379315
2024-06-25,25605,27930,25425,26520,14386,0.0016997167138810276
2024-06-26,26520,27300,25515,25755,7360,-0.028846153846153855
2024-06-27,25650,27000,21390,23400,103983,-0.09143855562026793
2024-06-28,23400,24225,21615,21855,40823,-0.06602564102564101
2024-07-01,21885,23430,21825,23100,15771,0.05696636925188736
2024-07-02,23085,24000,22110,22305,15343,-0.034415584415584455
2024-07-03,22304,24000,21884,23190,38573,0.03967720242098194
2024-07-04,22650,23325,22200,22800,14854,-0.01681759379042691
2024-07-05,22785,23280,22305,23175,9510,0.016447368421052655
2024-07-08,23175,23175,22245,22500,8680,-0.029126213592232997
2024-07-09,22485,23249,21915,22155,19512,-0.01533333333333331
2024-07-10,22155,22320,21315,21555,14737,-0.02708192281652
2024-07-11,21555,21990,20550,20970,28419,-0.02713987473903967
2024-07-12,21000,21285,20550,20595,13288,-0.01788268955650929
2024-07-15,20595,21450,20580,20895,10278,0.014566642388929463
2024-07-16,21075,21405,19545,19695,26339,-0.05743000717875091
2024-07-17,19695,20505,19200,19200,23081,-0.02513328255902514
2024-07-18,18315,23205,18315,18780,288579,-0.021874999999999978
2024-07-19,18795,21675,18780,20025,104433,0.06629392971246006
2024-07-22,20100,20955,19575,20310,24273,0.014232209737827795
2024-07-23,20310,20850,19605,20025,13895,-0.014032496307237796
2024-07-24,20025,21615,20025,21240,35777,0.06067415730337089
2024-07-25,20730,21150,20040,20145,24504,-0.05155367231638419
2024-07-26,20100,25410,19755,22905,757827,0.13700670141474314
2024-07-29,22155,22725,21090,21420,99377,-0.06483300589390961
2024-07-30,21300,21480,20700,20835,36270,-0.027310924369747913
2024-07-31,20730,21030,19500,19695,41348,-0.05471562275017994
2024-08-01,19695,20775,19500,19950,20409,0.012947448591013044
2024-08-02,19650,20070,19035,19425,26008,-0.02631578947368418
2024-08-05,18600,19095,15150,16950,61803,-0.12741312741312738
2024-08-06,15450,17625,15450,17205,37881,0.01504424778761071
2024-08-07,16815,18510,16815,17880,28934,0.03923278116826512
2024-08-08,17655,18690,17430,17430,24781,-0.025167785234899376
2024-08-09,18450,20925,18015,19545,185379,0.12134251290877796
2024-08-12,19545,19620,18840,19305,37684,-0.012279355333844943
2024-08-13,19260,19290,17850,17895,28501,-0.07303807303807308
2024-08-14,17955,18750,17910,18105,21364,0.011735121542330251
2024-08-16,18540,19575,18120,19140,36150,0.05716652858326432
2024-08-19,19050,19170,18525,18735,22531,-0.021159874608150497
2024-08-20,18690,19380,18630,19035,23358,0.01601281024819845
2024-08-21,18855,19470,18300,18420,16898,-0.03230890464933023
2024-08-22,18585,18600,17760,17760,15773,-0.03583061889250816
2024-08-23,17760,17760,16710,16860,28029,-0.05067567567567566
2024-08-26,16875,17100,16425,16770,15487,-0.005338078291814985
2024-08-27,17235,17235,16200,16980,13687,0.012522361359570633
2024-08-28,16950,17670,16770,16950,18583,-0.0017667844522968323
2024-08-29,16950,17055,16575,16590,10983,-0.0212389380530974
2024-08-30,16590,16935,16545,16845,3883,0.015370705244122984
2024-09-02,17100,17100,16200,16515,10820,-0.019590382902938575
2024-09-03,16695,16755,15750,15780,20776,-0.044504995458673924
2024-09-04,15660,15660,14370,15420,50435,-0.02281368821292773
2024-09-05,15255,16200,15150,15675,14637,0.01653696498054469
2024-09-06,15225,15750,14760,15120,16839,-0.03540669856459333
2024-09-09,14835,15255,14490,14610,10838,-0.03373015873015872
2024-09-10,14595,15075,10230,10230,254711,-0.2997946611909651
2024-09-11,10290,13290,10275,11055,828713,0.08064516129032251
2024-09-12,10875,11955,10410,11070,161358,0.0013568521031208647
2024-09-13,11070,11220,10365,10890,38649,-0.016260162601625994
2024-09-19,10770,11925,10770,11700,51214,0.07438016528925617
2024-09-20,12060,12075,11250,11370,20827,-0.028205128205128216
2024-09-23,11400,11745,10710,10710,29232,-0.05804749340369397
2024-09-24,10725,11085,10725,11070,14129,0.03361344537815136
2024-09-25,11070,11250,10875,11055,12737,-0.0013550135501354532
2024-09-26,11055,11520,11040,11490,14176,0.03934871099050197
2024-09-27,11505,11535,10830,10980,18878,-0.044386422976501305
2024-09-30,11175,11175,10515,10590,13965,-0.03551912568306015
2024-10-02,10395,10560,10035,10125,21262,-0.0439093484419264
2024-10-04,10380,10380,9045,9390,62603,-0.07259259259259254
2024-10-07,9435,10935,9330,9750,77937,0.03833865814696491
2024-10-08,9945,11595,9735,10230,101135,0.04923076923076919
2024-10-10,10425,10425,9855,9960,19007,-0.02639296187683282
2024-10-11,9855,10320,9855,9900,12669,-0.0060240963855421326
2024-10-14,9765,10230,9465,9915,17336,0.0015151515151514694
2024-10-15,9825,10425,9825,10215,12066,0.030257186081694476
2024-10-16,10170,10170,9780,9915,10507,-0.029368575624082238
2024-10-17,9825,10230,9600,10005,12066,0.00907715582450841
2024-10-18,10065,10155,9675,9795,17517,-0.020989505247376306
2024-10-21,9795,9930,9450,9750,9833,-0.004594180704441064
2024-10-22,9750,9750,9135,9360,16039,-0.040000000000000036
2024-10-23,9360,9720,9090,9405,17231,0.004807692307692291
2024-10-24,9030,9315,8775,8790,32493,-0.06539074960127589
2024-10-25,8820,8940,8400,8610,13445,-0.020477815699658675
2024-10-28,8415,9000,8415,8625,16745,0.0017421602787457413
2024-10-29,8535,9045,8505,8895,14970,0.03130434782608704
2024-10-30,8940,9300,8760,8925,11247,0.003372681281618828
2024-10-31,8835,9720,8640,9645,30531,0.08067226890756296
2024-11-01,9555,9690,9240,9450,13473,-0.02021772939346811
2024-11-04,9450,10080,9300,10080,16444,0.06666666666666665
2024-11-05,10080,10305,9615,9615,11306,-0.04613095238095233
2024-11-06,10050,10080,9630,9855,5624,0.024960998439937487
2024-11-07,9765,9840,9315,9825,8108,-0.0030441400304414
2024-11-08,9720,10155,9510,9750,8241,-0.007633587786259555
2024-11-11,9750,9885,8850,9060,11826,-0.0707692307692308
2024-11-12,9060,9465,8520,8595,22304,-0.05132450331125826
2024-11-13,8610,8700,7935,8010,18527,-0.0680628272251309
2024-11-14,7920,8100,7050,7050,31639,-0.11985018726591756
2024-11-15,7350,8475,6735,8160,58781,0.1574468085106382
2024-11-18,8010,8235,7350,7470,42845,-0.0845588235294118
2024-11-19,7470,7650,7050,7065,34256,-0.054216867469879526
