Date,Open,High,Low,Close,Volume,Change
2024-03-18,32500,35300,31650,34800,605720,0.06912442396313367
2024-03-19,34000,34450,32700,33500,353061,-0.03735632183908044
2024-03-20,34200,34350,31700,32200,446537,-0.03880597014925369
2024-03-21,32950,33300,31550,32200,334049,0.0
2024-03-22,32650,32900,31000,31250,288624,-0.029503105590062084
2024-03-25,31700,32550,30700,31100,430196,-0.0048000000000000265
2024-03-26,31400,32500,30250,32200,541562,0.03536977491961424
2024-03-27,32400,33100,30650,32800,581247,0.01863354037267073
2024-03-28,33200,34450,32000,33650,755288,0.02591463414634143
2024-03-29,34000,34050,31400,31750,561131,-0.05646359583952454
2024-04-01,32500,34600,32300,32950,725421,0.03779527559055129
2024-04-02,32950,33200,30050,30450,591517,-0.07587253414264039
2024-04-03,29800,29900,28650,29350,349600,-0.03612479474548436
2024-04-04,29450,30450,28900,30000,341871,0.022146507666098714
2024-04-05,28900,29300,27300,28200,446734,-0.06000000000000005
2024-04-08,28450,28450,26400,26800,350066,-0.049645390070921946
2024-04-09,26550,27050,25500,26000,306599,-0.02985074626865669
2024-04-11,25200,25700,24900,25500,174062,-0.019230769230769273
2024-04-12,26050,26250,25300,25600,204560,0.0039215686274509665
2024-04-15,25000,25350,24600,24900,170756,-0.02734375
2024-04-16,24800,24800,23500,23750,225279,-0.04618473895582331
2024-04-17,23950,24300,23300,23400,169071,-0.01473684210526316
2024-04-18,23550,25250,23100,25150,277909,0.07478632478632474
2024-04-19,24800,24800,22800,23800,209407,-0.05367793240556662
2024-04-22,23200,23750,22750,23250,121420,-0.02310924369747902
2024-04-23,23700,24200,22450,23150,199940,-0.004301075268817178
2024-04-24,23950,24800,23900,24350,276077,0.05183585313174954
2024-04-25,23750,25300,23350,23950,208962,-0.01642710472279263
2024-04-26,24650,25400,24200,24550,204100,0.025052192066805867
2024-04-29,24850,25100,24200,24750,137890,0.008146639511201537
2024-04-30,25000,25100,23900,24050,124923,-0.028282828282828243
2024-05-02,23500,24500,23250,24500,79064,0.018711018711018657
2024-05-03,24950,26200,24350,25950,350752,0.0591836734693878
2024-05-07,26500,26650,25850,26150,240087,0.007707129094412402
2024-05-08,26150,26200,25200,26000,145407,-0.005736137667303964
2024-05-09,26000,26000,25100,25100,122052,-0.0346153846153846
2024-05-10,25100,25200,23900,24100,131732,-0.03984063745019917
2024-05-13,24100,24150,22750,22900,161053,-0.049792531120331995
2024-05-14,22750,22950,22000,22650,207575,-0.01091703056768556
2024-05-16,22950,23300,22500,22600,131778,-0.002207505518763808
2024-05-17,22750,22750,21800,22200,128212,-0.017699115044247815
2024-05-20,22150,22200,21450,21900,126606,-0.013513513513513487
2024-05-21,22000,22100,21400,21700,77122,-0.0091324200913242
2024-05-22,21550,21800,21200,21450,131278,-0.011520737327188946
2024-05-23,21650,21950,21200,21550,115518,0.004662004662004726
2024-05-24,21450,21500,20700,20900,118362,-0.030162412993039456
2024-05-27,21550,22050,21050,21450,153647,0.026315789473684292
2024-05-28,21600,22600,21250,22350,233456,0.04195804195804187
2024-05-29,22600,22600,21850,21850,132254,-0.022371364653243853
2024-05-30,21600,22150,21050,21300,83282,-0.02517162471395884
2024-05-31,21300,21300,20600,20800,106731,-0.023474178403755874
2024-06-03,20800,21050,20500,20900,81878,0.004807692307692291
2024-06-04,20750,21450,20500,21000,86231,0.004784688995215225
2024-06-05,21700,22450,21500,21800,175488,0.03809523809523818
2024-06-07,21900,22600,21800,21850,161290,0.002293577981651307
2024-06-10,21550,22450,21250,22300,83398,0.020594965675057253
