Date,Open,High,Low,Close,Volume,Change
2024-03-18,4140,4245,4030,4210,11640,0.010804321728691502
2024-03-19,4210,4285,4210,4275,12040,0.015439429928741033
2024-03-20,4275,4360,4230,4315,10297,0.009356725146198785
2024-03-21,4335,4400,4315,4365,8953,0.011587485515643037
2024-03-22,4360,4455,4300,4455,10798,0.020618556701030855
2024-03-25,4455,4545,4370,4460,6634,0.001122334455667895
2024-03-26,4460,4570,4215,4295,35869,-0.036995515695067316
2024-03-27,4295,4380,4280,4340,8659,0.010477299185098987
2024-03-28,4340,4420,4275,4370,5296,0.00691244239631339
2024-03-29,4330,4365,4325,4350,4840,-0.004576659038901587
2024-04-01,4300,4400,4290,4320,25870,-0.006896551724137945
2024-04-02,4320,4320,4275,4315,15226,-0.0011574074074074403
2024-04-03,4270,4300,4240,4290,9481,-0.005793742757821518
2024-04-04,4250,4440,4240,4415,13752,0.029137529137529095
2024-04-05,4415,4455,4340,4415,16250,0.0
2024-04-08,4390,4390,4275,4335,14044,-0.01812004530011324
2024-04-09,4330,4335,4290,4315,11562,-0.0046136101499423265
2024-04-11,4295,4310,4270,4305,11878,-0.002317497103128674
2024-04-12,4270,4295,4170,4290,13077,-0.0034843205574912606
2024-04-15,4255,4255,4170,4255,8107,-0.00815850815850816
2024-04-16,4255,4255,4140,4240,11714,-0.003525264394829586
2024-04-17,4200,4235,4120,4175,6174,-0.015330188679245293
2024-04-18,4120,4180,4105,4180,14862,0.0011976047904191933
2024-04-19,4180,4340,4180,4235,11104,0.013157894736842035
2024-04-22,4235,4235,4145,4210,9896,-0.005903187721369552
2024-04-23,4210,4380,4175,4240,3161,0.0071258907363420665
2024-04-24,4240,4310,4165,4165,10518,-0.017688679245283057
2024-04-25,4165,4165,4070,4085,11956,-0.019207683073229287
2024-04-26,4085,4210,4085,4140,10077,0.01346389228886169
2024-04-29,4140,4195,4140,4185,4632,0.010869565217391353
2024-04-30,4185,4300,4155,4195,8437,0.002389486260454099
2024-05-02,4195,4195,4135,4160,9958,-0.008343265792610244
2024-05-03,4160,4160,4100,4150,12776,-0.0024038461538461453
2024-05-07,4140,4285,4105,4180,8078,0.0072289156626506035
2024-05-08,4180,4240,4160,4235,6614,0.013157894736842035
2024-05-09,4235,4330,4210,4330,5409,0.022432113341204207
2024-05-10,4325,4420,4265,4400,6299,0.01616628175519641
2024-05-13,4365,4365,4215,4300,13242,-0.022727272727272707
2024-05-14,4295,4300,4170,4220,14870,-0.018604651162790753
2024-05-16,4220,4220,4115,4135,17390,-0.020142180094786744
2024-05-17,4135,4135,4030,4030,40323,-0.025392986698911768
2024-05-20,4030,4030,3730,3860,76242,-0.04218362282878407
2024-05-21,3855,3875,3845,3875,13415,0.0038860103626943143
2024-05-22,3875,3990,3815,3930,11437,0.014193548387096744
2024-05-23,3950,3950,3855,3900,5608,-0.007633587786259555
2024-05-24,3900,4015,3815,3880,6770,-0.00512820512820511
2024-05-27,3880,4000,3840,3925,11223,0.011597938144329856
2024-05-28,3925,3970,3915,3950,6471,0.006369426751592355
2024-05-29,3960,4050,3910,3955,10002,0.0012658227848101333
2024-05-30,3885,3950,3845,3945,10231,-0.0025284450063211006
2024-05-31,3875,3875,3800,3845,10973,-0.025348542458808576
2024-06-03,3810,3830,3795,3830,9966,-0.0039011703511053764
2024-06-04,3790,3945,3770,3900,17724,0.018276762402088753
2024-06-05,3855,3900,3760,3860,10220,-0.01025641025641022
2024-06-07,3825,3940,3785,3880,6677,0.005181347150259086
2024-06-10,3875,3875,3785,3820,10182,-0.015463917525773141
2024-06-11,3790,3805,3755,3755,12940,-0.017015706806282727
2024-06-12,3730,3775,3730,3770,8067,0.003994673768308976
2024-06-13,3770,3775,3740,3775,6485,0.0013262599469496816
2024-06-14,3755,3765,3670,3700,14375,-0.019867549668874163
2024-06-17,3665,3685,3600,3685,11958,-0.004054054054054013
2024-06-18,3645,3645,3580,3620,9606,-0.01763907734056991
2024-06-19,3585,3615,3505,3595,16272,-0.006906077348066253
