Date,Open,High,Low,Close,Volume,Change
2024-03-18,12852,12929,12648,12648,31581,-0.008000000000000007
2024-03-19,12801,12827,12366,12520,88178,-0.010120177103099315
2024-03-20,12724,12724,12417,12520,36254,0.0
2024-03-21,12647,12698,12032,12289,164690,-0.018450479233226846
2024-03-22,12314,12391,12161,12238,57788,-0.004150052892830991
2024-03-25,12341,12417,12136,12213,43062,-0.0020428174538322796
2024-03-26,12289,12289,11982,11982,102977,-0.018914271677720418
2024-03-27,12161,12545,11982,12392,82624,0.0342179936571525
2024-03-28,12544,13031,12416,12801,154574,0.033005164622337047
2024-03-29,12775,12929,12417,12571,83087,-0.01796734630107022
2024-04-01,12698,13031,12417,12955,90574,0.03054649590326952
2024-04-02,12955,12955,12545,12648,64726,-0.02369741412582016
2024-04-03,12519,12647,12212,12443,115326,-0.016208096141682504
2024-04-04,12289,12519,12212,12366,80538,-0.006188218275335555
2024-04-05,12187,12750,12187,12520,40072,0.012453501536471068
2024-04-08,12621,12621,11981,12033,80503,-0.03889776357827479
2024-04-09,12033,12084,11725,11777,106376,-0.021274827557550058
2024-04-11,11802,11982,11546,11854,77125,0.006538167614842383
2024-04-12,11725,12084,11725,12033,87789,0.015100388054665181
2024-04-15,11982,11982,11597,11726,59059,-0.02551317211003079
2024-04-16,11572,11751,11443,11572,57780,-0.013133208255159512
2024-04-17,11699,12032,11546,11828,66523,0.02212236432768755
2024-04-18,11930,12084,11853,12084,32993,0.021643557659790424
2024-04-19,12033,12212,11546,11905,66785,-0.014812975835815978
2024-04-22,12110,12238,11854,12059,40392,0.012935741285174274
2024-04-23,12084,12443,12059,12392,94818,0.027614230035658105
2024-04-24,12622,13236,12340,13211,228595,0.06609102646868958
2024-04-25,13287,13620,13006,13211,186685,0.0
2024-04-26,13236,13389,13082,13185,54308,-0.0019680569222617628
2024-04-29,13160,13313,12929,13032,60744,-0.011604095563139905
2024-04-30,13261,13697,13210,13313,131953,0.021562308164518207
2024-05-02,13313,13594,13210,13390,114344,0.005783820325997224
2024-05-03,13466,13466,13108,13185,35209,-0.015309932785660951
2024-05-07,13339,13339,12929,13032,80083,-0.011604095563139905
2024-05-08,13134,13262,12826,13006,57628,-0.0019950890116635644
2024-05-09,13006,13364,12954,13083,117533,0.005920344456404658
2024-05-10,13057,13595,13057,13467,174048,0.02935106626920425
2024-05-13,13467,13800,13236,13288,164516,-0.013291750204202812
2024-05-14,13288,13595,12622,12776,270942,-0.03853100541842269
2024-05-16,13006,13595,12775,13416,193637,0.05009392611145902
2024-05-17,13569,13697,13236,13365,101412,-0.003801431127012478
2024-05-20,13620,13620,13236,13467,53058,0.007631874298541064
