Date,Open,High,Low,Close,Volume,Change
2024-03-18,5290,5320,5100,5270,557172,-0.01495327102803734
2024-03-19,5240,5320,5020,5180,473669,-0.017077798861480087
2024-03-20,5150,5440,4995,5010,469729,-0.032818532818532864
2024-03-21,5120,5210,5010,5020,224015,0.001996007984031989
2024-03-22,5020,5250,4925,5170,946706,0.029880478087649376
2024-03-25,5170,5220,5060,5080,193163,-0.01740812379110257
2024-03-26,5030,5200,4870,4875,229410,-0.04035433070866146
2024-03-27,4930,4975,4805,4815,140350,-0.012307692307692353
2024-03-28,4815,4860,4760,4785,108976,-0.006230529595015577
2024-03-29,4790,4830,4680,4735,103041,-0.010449320794148398
2024-04-01,4735,4820,4705,4805,88313,0.014783526927138357
2024-04-02,4780,4840,4695,4740,50937,-0.013527575442247697
2024-04-03,4675,4740,4560,4655,79682,-0.01793248945147674
2024-04-04,4625,4715,4610,4715,44210,0.012889366272824887
2024-04-05,4635,4695,4535,4545,73209,-0.036055143160127257
2024-04-08,4550,4570,4480,4480,55980,-0.014301430143014326
2024-04-09,4430,4570,4410,4450,95406,-0.006696428571428603
2024-04-11,4315,4445,4285,4440,44745,-0.0022471910112359383
2024-04-12,4480,4480,4365,4460,31524,0.0045045045045044585
2024-04-15,4460,4495,4350,4495,50361,0.007847533632286963
2024-04-16,4495,5300,4360,4410,1747601,-0.018909899888765347
2024-04-17,4435,4685,4385,4500,297245,0.020408163265306145
2024-04-18,4480,4690,4450,4585,131182,0.018888888888888955
2024-04-19,4585,4640,4410,4490,98685,-0.02071973827699014
2024-04-22,4495,4605,4450,4455,59740,-0.007795100222717122
2024-04-23,4455,4860,4455,4555,488029,0.022446689113355678
2024-04-24,4545,4655,4545,4620,72239,0.014270032930845167
2024-04-25,4705,4770,4620,4620,68101,0.0
2024-04-26,4625,4735,4625,4685,33155,0.01406926406926412
2024-04-29,4705,4845,4685,4810,74891,0.026680896478121774
2024-04-30,4800,4845,4775,4825,43663,0.0031185031185030354
2024-05-02,4825,4860,4680,4775,54726,-0.010362694300518172
2024-05-03,4765,4795,4390,4700,41650,-0.015706806282722474
2024-05-07,4700,4795,4620,4790,78384,0.01914893617021285
2024-05-08,4920,5000,4760,4775,135641,-0.0031315240083507057
2024-05-09,4775,4905,4720,4905,102293,0.027225130890052407
2024-05-10,4865,4895,4715,4740,82720,-0.033639143730886834
2024-05-13,4695,4735,4635,4640,32402,-0.021097046413502074
2024-05-14,4710,4850,4655,4775,52806,0.02909482758620685
2024-05-16,4795,4810,4695,4730,18794,-0.009424083769633551
2024-05-17,4810,4810,4685,4725,15869,-0.0010570824524313016
2024-05-20,4725,4770,4575,4575,59908,-0.031746031746031744
2024-05-21,4530,4655,4530,4575,22150,0.0
2024-05-22,4575,4630,4530,4560,22631,-0.003278688524590123
2024-05-23,4575,4595,4470,4470,35904,-0.019736842105263164
2024-05-24,4465,4545,4435,4470,29709,0.0
2024-05-27,4470,4515,4395,4460,41898,-0.0022371364653244186
2024-05-28,4400,4480,4400,4445,38259,-0.0033632286995515237
2024-05-29,4440,4645,4420,4500,94434,0.012373453318335281
2024-05-30,4510,4540,4440,4445,22659,-0.012222222222222245
2024-05-31,4435,4490,4410,4420,25145,-0.0056242969628796935
2024-06-03,4455,4585,4420,4535,38619,0.02601809954751122
2024-06-04,4525,4575,4350,4475,23964,-0.013230429988974612
2024-06-05,4470,4555,4405,4410,37874,-0.01452513966480451
2024-06-07,4400,4530,4400,4470,26483,0.013605442176870763
2024-06-10,4440,4520,4430,4500,19791,0.006711409395973256
2024-06-11,4485,4685,4485,4535,53814,0.007777777777777883
2024-06-12,4490,4575,4465,4530,27867,-0.0011025358324145973
2024-06-13,4555,4605,4500,4545,27050,0.0033112582781456013
2024-06-14,4585,4585,4470,4530,30497,-0.0033003300330033403
2024-06-17,4530,4530,4425,4510,19004,-0.004415011037527616
2024-06-18,4420,4550,3960,4060,1057779,-0.09977827050997778
2024-06-19,4100,4125,4000,4070,108983,0.0024630541871921707
2024-06-20,4030,4125,4030,4075,62598,0.0012285012285011554
2024-06-21,4065,4095,3820,3975,217587,-0.024539877300613466
2024-06-24,4015,4015,3885,3920,39473,-0.01383647798742138
2024-06-25,3885,4000,3885,3980,26380,0.015306122448979664
2024-06-26,3980,4020,3935,3995,23900,0.0037688442211054607
2024-06-27,4020,4020,3925,3970,25629,-0.006257822277847325
2024-06-28,3970,4005,3940,3985,13525,0.0037783375314861534
2024-07-01,4020,4020,3950,3980,10513,-0.0012547051442910462
2024-07-02,4015,4025,3955,4010,24558,0.007537688442211143
2024-07-03,4020,4055,3965,3975,31413,-0.00872817955112215
2024-07-04,3965,4000,3915,3980,25053,0.0012578616352201255
2024-07-05,4000,4000,3950,3980,22672,0.0
2024-07-08,3925,4010,3915,4010,45482,0.007537688442211143
2024-07-09,3970,4020,3970,3980,12676,-0.007481296758104716
2024-07-10,3995,4125,3940,4125,76487,0.03643216080402012
2024-07-11,4120,4120,4020,4075,36878,-0.012121212121212088
2024-07-12,4075,4120,4020,4065,19329,-0.0024539877300613355
2024-07-15,4065,4080,4000,4035,15353,-0.0073800738007380184
2024-07-16,4035,4075,3950,4055,42114,0.004956629491945419
2024-07-17,4245,4245,4005,4030,127174,-0.006165228113440224
2024-07-18,3990,4025,3920,3995,39704,-0.008684863523573227
2024-07-19,3995,3995,3925,3965,27828,-0.007509386733416723
2024-07-22,3965,3980,3880,3955,35486,-0.0025220680958385477
2024-07-23,3950,4115,3940,3950,27467,-0.0012642225031606058
2024-07-24,3990,3990,3890,3890,22875,-0.015189873417721489
2024-07-25,3860,3950,3795,3845,51769,-0.011568123393316143
2024-07-26,3810,3865,3810,3840,12439,-0.0013003901170350884
2024-07-29,3845,3875,3800,3870,9767,0.0078125
2024-07-30,3870,3870,3800,3835,12619,-0.009043927648578864
2024-07-31,3835,3875,3795,3815,11888,-0.0052151238591916504
2024-08-01,3780,3875,3755,3865,19360,0.013106159895150737
2024-08-02,3865,3870,3725,3795,21844,-0.018111254851228997
2024-08-05,3710,3745,3145,3340,110993,-0.11989459815546777
2024-08-06,3340,3520,3325,3400,61050,0.017964071856287456
2024-08-07,3400,3590,3395,3565,37921,0.04852941176470593
2024-08-08,3450,3600,3450,3580,10586,0.004207573632538653
2024-08-09,3515,3700,3515,3700,34291,0.033519553072625774
2024-08-12,3680,3790,3680,3765,22718,0.0175675675675675
2024-08-13,3785,3800,3720,3745,13431,-0.005312084993359889
2024-08-14,3775,3800,3690,3755,16979,0.002670226969292422
2024-08-16,3795,3845,3730,3835,37529,0.02130492676431417
2024-08-19,3835,3835,3740,3785,25124,-0.013037809647979182
2024-08-20,3785,3825,3755,3790,4690,0.0013210039630118242
2024-08-21,3755,3805,3735,3770,15170,-0.00527704485488123
2024-08-22,3765,3800,3710,3770,13685,0.0
2024-08-23,3680,3770,3675,3730,18195,-0.010610079575596787
2024-08-26,3720,3790,3645,3680,21791,-0.013404825737265424
2024-08-27,3655,3740,3615,3725,14795,0.012228260869565188
2024-08-28,3730,4740,3675,4345,7566565,0.16644295302013412
2024-08-29,4345,4535,4005,4065,1697622,-0.0644418872266973
2024-08-30,4070,4395,4010,4065,1270902,0.0
2024-09-02,4185,4190,3930,3955,275865,-0.027060270602705994
2024-09-03,3925,4215,3850,3930,834259,-0.006321112515802807
2024-09-04,3800,3845,3685,3700,165566,-0.058524173027989845
2024-09-05,3705,3795,3625,3650,120735,-0.013513513513513487
2024-09-06,3650,3670,3525,3580,88066,-0.019178082191780854
2024-09-09,3500,3660,3490,3660,60189,0.022346368715083775
2024-09-10,3660,3670,3515,3580,66901,-0.021857923497267784
2024-09-11,3580,3635,3505,3520,52906,-0.016759776536312887
2024-09-12,3545,3640,3545,3620,41102,0.02840909090909083
2024-09-13,3635,3750,3605,3705,59559,0.023480662983425438
2024-09-19,3695,3735,3640,3735,46803,0.00809716599190291
2024-09-20,3700,4375,3690,3755,6360900,0.0053547523427042165
2024-09-23,3725,3795,3700,3715,218126,-0.010652463382157085
2024-09-24,3695,3800,3650,3705,151226,-0.0026917900403768957
2024-09-25,3705,3790,3705,3720,79086,0.004048582995951344
2024-09-26,3745,3795,3730,3795,77046,0.02016129032258074
2024-09-27,3775,3825,3745,3760,68339,-0.00922266139657446
2024-09-30,3790,3790,3650,3720,70388,-0.010638297872340385
2024-10-02,3660,3780,3650,3675,51867,-0.012096774193548376
2024-10-04,3665,3730,3665,3715,20374,0.010884353741496655
2024-10-07,3720,3760,3705,3720,26903,0.0013458950201883368
2024-10-08,3720,3755,3680,3695,32164,-0.006720430107526876
2024-10-10,3705,3715,3650,3695,33397,0.0
2024-10-11,3660,4520,3660,3800,12708116,0.02841677943166432
2024-10-14,3760,3890,3745,3790,737260,-0.0026315789473684292
2024-10-15,3790,3850,3790,3800,287374,0.0026385224274405594
2024-10-16,3785,3860,3750,3810,284812,0.002631578947368318
2024-10-17,3800,3850,3790,3795,140944,-0.003937007874015741
2024-10-18,3825,3825,3745,3790,99295,-0.0013175230566534468
2024-10-21,3765,3845,3765,3825,92820,0.00923482849604218
2024-10-22,3825,3875,3800,3825,110678,0.0
2024-10-23,3825,3870,3800,3835,90265,0.002614379084967311
2024-10-24,3835,3950,3805,3870,178220,0.009126466753585305
2024-10-25,3845,3890,3810,3850,72760,-0.0051679586563307955
2024-10-28,3850,3950,3815,3900,118703,0.01298701298701288
2024-10-29,3865,3950,3865,3925,123996,0.0064102564102563875
2024-10-30,3945,3960,3900,3925,91700,0.0
2024-10-31,3925,3940,3870,3940,54959,0.003821656050955413
2024-11-01,3905,3935,3840,3915,89072,-0.006345177664974666
2024-11-04,3905,3920,3830,3910,57659,-0.0012771392081737387
2024-11-05,3870,4115,3870,3940,285504,0.007672634271099765
2024-11-06,3925,4020,3915,3960,106226,0.0050761421319796
2024-11-07,4000,4015,3955,3995,88506,0.008838383838383868
2024-11-08,4010,4085,3990,4020,105524,0.006257822277847325
2024-11-11,4020,4145,3960,4045,235454,0.006218905472636926
2024-11-12,4050,4050,3915,3925,91252,-0.02966625463535233
2024-11-13,3955,3955,3775,3850,134517,-0.019108280254777066
2024-11-14,3800,3910,3745,3760,97834,-0.023376623376623384
2024-11-15,3740,3815,3695,3810,101494,0.013297872340425565
2024-11-18,3810,3890,3805,3890,35980,0.0209973753280841
2024-11-19,3920,3935,3860,3890,27723,0.0
2024-11-20,3885,3905,3860,3895,22443,0.0012853470437017567
2024-11-21,3860,3910,3860,3890,42583,-0.0012836970474967568
2024-11-22,3890,3915,3875,3910,22913,0.005141388174807249
2024-11-25,3910,3970,3910,3945,49777,0.008951406649616356
2024-11-26,3960,3960,3920,3950,28213,0.0012674271229404788
2024-11-27,3970,3970,3875,3900,80575,-0.012658227848101222
2024-11-28,3900,3995,3870,3970,60791,0.017948717948717885
2024-11-29,3970,3970,3875,3885,40704,-0.021410579345088165
