Date,Open,High,Low,Close,Volume,Change
2024-03-18,287500,295000,287000,295000,24336,0.026086956521739202
2024-03-19,292000,292000,282000,283500,24944,-0.03898305084745768
2024-03-20,284500,304500,280000,303500,78176,0.07054673721340388
2024-03-21,310500,322000,306000,313500,99860,0.03294892915980241
2024-03-22,318500,318500,302000,305000,36934,-0.027113237639553422
2024-03-25,304000,307000,296500,296500,23174,-0.02786885245901638
2024-03-26,299000,308000,291000,294500,50484,-0.006745362563237767
2024-03-27,294500,297500,290500,293500,38310,-0.00339558573853993
2024-03-28,293000,296000,288500,292500,50648,-0.0034071550255536653
2024-03-29,295000,318500,293000,312500,95166,0.06837606837606836
2024-04-01,315000,316500,309000,313500,30008,0.0032000000000000917
2024-04-02,312000,315500,306000,312000,43328,-0.004784688995215336
2024-04-03,306500,312500,303500,310000,36699,-0.0064102564102563875
2024-04-04,310500,318500,309500,312000,50146,0.006451612903225712
2024-04-05,305000,317500,304500,314500,31635,0.008012820512820484
2024-04-08,316000,321000,307000,308500,31199,-0.019077901430842648
2024-04-09,306500,311000,295500,297000,34361,-0.037277147487844386
2024-04-11,292500,298000,289000,291000,61258,-0.02020202020202022
2024-04-12,297500,310000,294500,298500,56050,0.025773195876288568
2024-04-15,293000,300500,292000,298500,24907,0.0
2024-04-16,293500,299000,290000,295000,28481,-0.011725293132328285
2024-04-17,302000,309500,298500,303000,52528,0.027118644067796627
2024-04-18,301000,305500,289000,302000,26488,-0.0033003300330033403
2024-04-19,297000,299000,287500,297500,41431,-0.01490066225165565
2024-04-22,293000,300000,279500,288000,55148,-0.031932773109243695
2024-04-23,291000,292500,283000,283000,18799,-0.01736111111111116
2024-04-24,290000,297000,289000,291500,26670,0.030035335689045928
2024-04-25,287500,290500,285000,288500,17581,-0.010291595197255532
2024-04-26,293500,298000,291500,297000,23393,0.029462738301559765
2024-04-29,299500,312000,295500,312000,43321,0.05050505050505061
2024-04-30,312000,312500,301000,302000,26744,-0.03205128205128205
2024-05-02,301500,312000,301500,309500,26472,0.024834437086092676
2024-05-03,313500,316500,306000,309000,17060,-0.001615508885298822
2024-05-07,319500,320000,312000,315000,42773,0.01941747572815533
2024-05-08,312000,315000,309000,312500,11689,-0.007936507936507908
2024-05-09,310500,313000,309000,311000,12715,-0.0048000000000000265
2024-05-10,311000,312000,301500,309000,16519,-0.006430868167202619
2024-05-13,312000,312000,293000,296000,32059,-0.04207119741100329
2024-05-14,297000,298500,293000,296500,14007,0.0016891891891892552
2024-05-16,301500,305500,296500,298000,14463,0.005059021922428242
2024-05-17,306000,314500,304000,304000,45715,0.020134228187919545
2024-05-20,307500,313500,301000,312500,29275,0.02796052631578938
2024-05-21,315500,325500,311500,324500,40855,0.03839999999999999
2024-05-22,327500,327500,316500,321500,21489,-0.009244992295839749
2024-05-23,325500,328000,314500,317500,23556,-0.01244167962674958
2024-05-24,312000,313000,302000,304000,24942,-0.04251968503937009
2024-05-27,307000,312000,302500,308500,18178,0.014802631578947345
2024-05-28,319000,358500,317000,343500,167248,0.11345218800648293
2024-05-29,343000,343000,329500,330500,44172,-0.03784570596797676
2024-05-30,330500,330500,317500,325500,30780,-0.015128593040847238
2024-05-31,325000,332500,323500,329500,26883,0.01228878648233489
2024-06-03,329000,333000,319000,322500,43834,-0.02124430955993928
2024-06-04,322500,325000,307500,313500,50479,-0.027906976744186074
2024-06-05,317000,319500,309500,313000,26203,-0.0015948963317384823
2024-06-07,319500,322000,312000,312500,23793,-0.0015974440894568342
2024-06-10,310500,319500,310000,315000,23071,0.008000000000000007
2024-06-11,312500,321000,310500,313000,19896,-0.006349206349206327
2024-06-12,313000,319000,313000,315000,13711,0.006389776357827559
2024-06-13,317500,318500,307500,308000,59809,-0.022222222222222254
2024-06-14,308000,311500,301500,305000,35526,-0.009740259740259716
2024-06-17,304000,308000,300000,303000,20936,-0.006557377049180357
