Date,Open,High,Low,Close,Volume,Change
2024-03-18,131800,132200,131700,131800,402,0.0007593014426727773
2024-03-19,131900,133400,131900,133400,770,0.012139605462822445
2024-03-20,133400,135600,133400,135600,1362,0.016491754122938573
2024-03-21,135800,136400,134600,136200,1508,0.004424778761061843
2024-03-22,136200,136600,135500,136600,1080,0.002936857562408246
2024-03-25,136700,137300,136600,137300,740,0.005124450951683679
2024-03-26,137900,138600,137400,138300,204,0.007283321194464731
2024-03-27,139200,139200,138300,138600,1375,0.002169197396963085
2024-03-28,138800,139000,138600,138800,202,0.0014430014430013571
2024-03-29,138800,139700,138800,139200,295,0.0028818443804035088
2024-04-01,139200,142300,139200,142000,603,0.02011494252873569
2024-04-02,142900,143300,142000,143300,982,0.009154929577464888
2024-04-03,143300,144100,143300,143900,1123,0.004187020237264472
2024-04-04,143900,143900,142800,143700,712,-0.001389854065323104
2024-04-05,143700,144000,142900,142900,774,-0.005567153792623514
2024-04-08,142900,143500,142900,143200,406,0.0020993701889433503
2024-04-09,143600,143600,143200,143200,86,0.0
2024-04-11,143200,143900,141200,143000,737,-0.0013966480446927498
2024-04-12,143000,143200,141900,142900,1202,-0.0006993006993006867
2024-04-15,142800,143000,141000,142600,1059,-0.0020993701889433503
2024-04-16,142500,142500,140200,141400,774,-0.008415147265077194
2024-04-17,141300,141300,139900,141200,1159,-0.0014144271570014633
2024-04-18,140900,140900,139000,140200,1204,-0.007082152974504208
2024-04-19,139900,139900,138000,138200,776,-0.014265335235377985
2024-04-22,137700,138900,137400,138700,191,0.003617945007236001
2024-04-23,138700,138800,138000,138100,244,-0.004325883201153569
2024-04-24,138800,138800,135400,137700,537,-0.002896451846488013
2024-04-25,137200,138700,136200,138500,505,0.005809731299927456
2024-04-26,137800,138600,137800,138200,56,-0.0021660649819494893
2024-04-29,138300,138500,138200,138400,278,0.0014471780028944004
2024-04-30,138500,138700,138500,138600,142,0.0014450867052022698
2024-05-02,137700,138900,137700,138500,87,-0.0007215007215006786
2024-05-03,138500,138500,137800,138400,150,-0.0007220216606498298
2024-05-07,138500,139100,138100,139100,1238,0.005057803468208055
2024-05-08,139100,139300,139000,139200,334,0.0007189072609632419
2024-05-09,139700,142800,139300,141900,1346,0.0193965517241379
2024-05-10,141900,143100,141900,142500,709,0.0042283298097252064
2024-05-13,142500,145000,142500,144800,862,0.0161403508771929
2024-05-14,145900,146000,144300,146000,309,0.008287292817679592
2024-05-16,147500,152100,146100,150300,2139,0.02945205479452051
2024-05-17,153000,154000,149700,149700,673,-0.003992015968063867
2024-05-20,149500,152000,148800,152000,1470,0.015364061456245803
2024-05-21,154000,156900,150500,150500,1116,-0.009868421052631526
2024-05-22,152500,163900,151500,160200,1426,0.06445182724252496
2024-05-23,161000,165200,159600,164000,3132,0.02372034956304625
2024-05-24,164000,165200,159000,159100,1290,-0.02987804878048783
2024-05-27,159100,163000,155000,155700,807,-0.021370207416719023
2024-05-28,153600,157600,152000,152000,544,-0.023763648041104646
