Date,Open,High,Low,Close,Volume,Change
2024-03-18,125800,131900,125000,127900,90085,0.026484751203852408
2024-03-19,126400,134100,126400,129400,138879,0.011727912431587217
2024-03-20,130600,130700,127000,128700,46641,-0.005409582689335446
2024-03-21,122100,125000,115500,120000,740352,-0.06759906759906764
2024-03-22,121300,123100,118000,118200,152984,-0.015000000000000013
2024-03-25,117300,118200,113700,116700,149251,-0.012690355329949221
2024-03-26,116900,119100,116800,117100,88668,0.003427592116538092
2024-03-27,117800,123900,117800,123000,178069,0.05038428693424413
2024-03-28,123000,123400,119100,119700,88994,-0.02682926829268295
2024-03-29,119500,119900,114600,114900,109719,-0.040100250626566414
2024-04-01,115900,119600,115600,119100,85636,0.036553524804177506
2024-04-02,117700,118700,115700,118000,59430,-0.009235936188077276
2024-04-03,117000,119200,116600,119000,63056,0.008474576271186418
2024-04-04,119700,120000,116100,117400,41751,-0.013445378151260456
2024-04-05,116300,120000,116000,120000,62962,0.022146507666098714
2024-04-08,118900,119400,114000,117800,82746,-0.018333333333333313
2024-04-09,118700,120400,117000,117800,65587,0.0
2024-04-11,115500,125500,115400,123300,157033,0.04668930390492365
2024-04-12,123100,124500,117800,118200,71897,-0.041362530413625254
2024-04-15,118500,120300,116600,119400,62428,0.010152284263959421
2024-04-16,118300,119300,112600,113800,85509,-0.04690117252931325
2024-04-17,113900,116200,113600,116000,69842,0.019332161687170446
2024-04-18,116800,123200,116000,123000,172346,0.06034482758620685
2024-04-19,120700,121700,117600,118400,70141,-0.0373983739837398
2024-04-22,120800,124300,119200,123500,57537,0.04307432432432434
2024-04-23,123500,125100,120400,125100,51720,0.012955465587044523
2024-04-24,126200,126200,122900,125000,72162,-0.0007993605115906854
2024-04-25,123100,129500,123100,127200,69035,0.01760000000000006
2024-04-26,127200,128200,124800,125100,44598,-0.01650943396226412
2024-04-29,126300,127500,123800,124200,49167,-0.007194244604316502
2024-04-30,123100,124200,122000,122600,64460,-0.012882447665056307
2024-05-02,121900,124400,119600,120600,52564,-0.01631321370309946
2024-05-03,121900,122000,119600,121800,38494,0.00995024875621886
