Date,Open,High,Low,Close,Volume,Change
2026-03-09,46000,46000,40000,46000,3073528,
2026-03-10,44700,50600,33650,36750,9418174,-0.20108695652173914
2026-03-11,36750,40750,33900,34800,4407944,-0.05306122448979589
2026-03-12,34900,37550,34350,34500,1808037,-0.008620689655172376
2026-03-13,33700,34800,31550,31650,812069,-0.08260869565217388
2026-03-16,31650,32100,28200,28400,720700,-0.10268562401263825
2026-03-17,29800,35700,29800,32650,3183300,0.14964788732394374
2026-03-18,34050,34650,30400,30400,831288,-0.06891271056661563
